id,feature_type,DEPOSIT_NAME,longitude,latitude,geometry_name,geometry_type,STATE,OPERATING_STATUS,COMMODITY_NAMES,ENO,SYNONYMS,LONG_GDA94,LAT_GDA94,ACCURACY_M,COMMODITY_CODES,COMPANIES,COMPANY_WEBSITES,PROVINCES,GEOLOGIC_AGE,DEPOSIT_MODEL,LINKED_FILES
MineralDeposits.333966,Feature,Mountain of Light,138.4513,-30.5789,DEPOSIT_LOCATION,Point,SA,care and maintenance,Copper,333966,Leigh Creek,138.4513,-30.5789,999.0,Cu,Strategic Minerals Plc,https://www.strategicminerals.net/,Delamerian Orogen,Proterozoic,"Environment: Magmatic hydrothermal, Group: Replacement",N
MineralDeposits.333967,Feature,Lady Harriet,121.0316,-29.7251,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333967,,121.0316,-29.7251,999.0,Au,Brightstar Resources Ltd,https://www.brightstarresources.com.au/,Yilgarn Craton,,,N
MineralDeposits.333968,Feature,Shearers,120.2106,-21.9164,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333968,Nullagine Gold Project,120.2106,-21.9164,500.0,Au,Millennium Minerals Limited,http://www.millenniumminerals.com.au/,Pilbara Craton,Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.333969,Feature,Admiral Bay,122.2636,-19.1904,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Zinc, (Silver, Lead, Barium)",333969,,122.2636,-19.1904,2000.0,"Zn, (Ag, Pb, Ba)",Kagara Limited,http://www.kagara.com.au/,"Canning Basin, Broome Platform",,"Environment: Basin hydrothermal, Group: Mississippi Valley-type (MVT), Type: MVT zinc-lead",N
MineralDeposits.333970,Feature,Comet Vale,121.131,-29.9549,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,333970,"Gladstone, Sand Queen",121.131,-29.9549,100.0,Au,Labyrinth Resources Ltd,https://labyrinthresources.com/,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",Archean,,N
MineralDeposits.333972,Feature,Goulds Dam,139.95,-31.467,DEPOSIT_LOCATION,Point,SA,mineral deposit,"Uranium, (Uranium oxide)",333972,"Armchair, Armchair-Streitberg, Billeroo West, Streitberg",139.95,-31.467,2000.0,"U, (U3O8)",Uranium One Incorporated,http://www.uranium1.com/index.php/en/,"Lake Eyre Basin, Callabonna Sub-basin",Cenozoic,"Environment: Infiltrational, Group: Uranium, Type: Sandstone uranium",N
MineralDeposits.333975,Feature,Western Ridge,119.583,-23.3984,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron ore, (Iron)",333975,,119.583,-23.3984,2000.0,"FeOre, (Fe)",BHP Group Limited,https://www.bhp.com/,Hamersley Basin,Archean,,N
MineralDeposits.333982,Feature,Mungana,144.3825,-17.0991,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Zinc, Copper, (Silver, Gold, Lead, Antimony, Cadmium)",333982,Chillagoe,144.3825,-17.0991,500.0,"Zn, Cu, (Ag, Au, Pb, Sb, Cd)",Tartana Minerals,,Hodgkinson Province,,"Environment: Magmatic hydrothermal, Group: Skarn, Type: Skarn zinc-lead-silver",N
MineralDeposits.333983,Feature,Waterloo,146.112,-20.3798,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Zinc, Copper, (Gold, Lead, Silver)",333983,Ravenswood Consolidated,146.112,-20.3798,500.0,"Zn, Cu, (Au, Pb, Ag)",Sunshine Metals Ltd,https://shnmetals.com.au/,"Charters Towers Province, Lolworth-Ravenswood Block, Thalanga Base Metal Metallogenic Province, Seventy Mile Range Subprovince",,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Bimodal-mafic VMS",N
MineralDeposits.333986,Feature,The Peak,145.8778,-31.5653,DEPOSIT_LOCATION,Point,NSW,operating mine,"Copper, Gold",333986,"Cobar, Peak, Peak Mine, Peak Mines Project",145.8778,-31.5653,500.0,"Cu, Au","Goldcorp, Rio Tinto Limited","http://www.goldcorp.com/, http://www.riotinto.com.au/","Lachlan Orogen, Lachlan Orogen, Cobar Basin",,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Orogenic copper ± gold",N
MineralDeposits.333988,Feature,Mulline,120.5206,-29.7839,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333988,Mulline Project,120.5206,-29.7839,500.0,Au,Swan Gold Mining Limited,http://www.swangoldmining.com.au/,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Southern Cross Province",Archean,,N
MineralDeposits.333989,Feature,Burton,148.1726,-21.5886,DEPOSIT_LOCATION,Point,QLD,operating mine,Coal - black,333989,"Burton Downs, Kerlong, Plumtree",148.1726,-21.5886,50.0,Cbl,"Bowen Coking Coal Ltd, Lenton Joint Venture","https://newhopegroup.com.au/, https://www.bowencokingcoal.com.au/",Bowen Basin,,,N
MineralDeposits.333991,Feature,Saraji,148.2911,-22.3694,DEPOSIT_LOCATION,Point,QLD,operating mine,Coal - black,333991,,148.2911,-22.3694,500.0,Cbl,"BHP Group Limited, Mitsubishi Corporation, Mitsubishi Corp","http://www.mitsubishicorp.com/jp/en/index.html, https://www.bhp.com/, http://www.mitsubishicorp.com/au/en/",Bowen Basin,,,N
MineralDeposits.333994,Feature,Jubilee,140.0072,-20.7946,DEPOSIT_LOCATION,Point,QLD,historic mine,"Gold, Copper",333994,Jubilee North,140.0072,-20.7946,100.0,"Au, Cu",Hammer Metals Ltd,http://www.hammermetals.com.au/,"Mount Isa Orogen, Mary Kathleen Zone",Proterozoic,,N
MineralDeposits.333998,Feature,Matilda Mine,120.2149,-26.7575,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,333998,Matilda Gold Project,120.2149,-26.7575,500.0,Au,Blackham Resources Limited,http://www.blackhamresources.com.au/,"Yilgarn Craton, Kalgoorlie Terrane, Norseman-Wiluna Belt",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",Y
MineralDeposits.333999,Feature,Kalman,139.967,-21.0459,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Molybdenum, Copper, Gold, (Silver, Rhenium)",333999,Mount Isa,139.967,-21.0459,999.0,"Mo, Cu, Au, (Ag, Re)",Hammer Metals Ltd,http://www.hammermetals.com.au/,"Mount Isa Orogen, Kalkadoon-Leichhardt Domain, Mary Kathleen Zone",Proterozoic,"Environment: Regional metasomatic, Group: Alkali-calcic, Type: Low Iron alkali-calcic",N
MineralDeposits.334000,Feature,Greenmount,140.5309,-21.024,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Copper, Cobalt, Gold, (Silver, Barite, Arsenic)",334000,"McCabe, White Range",140.5309,-21.024,100.0,"Cu, Co, Au, (Ag, Brt, As)",Fetch Metals,,"Mount Isa Orogen, Selwyn Metallogenic Province, Cloncurry-Selwyn Zone",Proterozoic,"Environment: Regional metasomatic, Group: IOCG",N
MineralDeposits.334001,Feature,Maud Creek,132.454,-14.4431,DEPOSIT_LOCATION,Point,NT,historic mine,Gold,334001,"Gold Creek, Maud Creek Project",132.454,-14.4431,999.0,Au,"Newmarket Gold Inc, PNX Metals Limited, Crocodile Gold Corporation","http://www.newmarketgoldinc.com, http://www.pnxmetals.com.au, http://www.crocgold.com/",Pine Creek Orogen,Proterozoic,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.334002,Feature,King Vol,144.2496,-16.9363,DEPOSIT_LOCATION,Point,QLD,care and maintenance,"Zinc, Copper, (Silver, Lead, Arsenic, Cadmium, Iron)",334002,"Auctus Chillagoe, Walsh River",144.2496,-16.9363,500.0,"Zn, Cu, (Ag, Pb, As, Cd, Fe)",Aurora Metals Ltd,,Hodgkinson Province,Paleozoic,"Environment: Magmatic hydrothermal, Group: Skarn, Type: Skarn zinc-lead-silver",N
MineralDeposits.334005,Feature,Ravensworth UG,151.0375,-32.4366,DEPOSIT_LOCATION,Point,NSW,care and maintenance,Coal - black,334005,"Nardell Colliery, Newpac Colliery",151.0375,-32.4366,1000.0,Cbl,"POSCO, Marubeni Corporation, Glencore Plc","http://www.posco.com/homepage/docs/eng5/jsp/s91a0000001i.jsp, http://www.marubeni.com, http://www.glencore.com/",Sydney Basin,,,N
MineralDeposits.334006,Feature,Rix's Creek,151.13,-32.5269,DEPOSIT_LOCATION,Point,NSW,operating mine,Coal - black,334006,,151.13,-32.5269,999.0,Cbl,Bloomfield Group,http://www.bloomcoll.com.au/,Sydney Basin,,,N
MineralDeposits.334007,Feature,Bald Hill,122.1811,-31.5133,DEPOSIT_LOCATION,Point,WA,closed,"Tantalum pentoxide, Lithium oxide, Tantalum",334007,,122.1811,-31.5133,100.0,"Ta2O5, Li2O, Ta","Alliance Resources Limited, Tawana Resources NL, Altura Mining Limited","http://www.allianceresources.com.au/IRM/content/home.html, https://tawana.com.au/, http://alturamining.com/","Yilgarn Craton, Kalgoorlie Terrane",,"Environment: Magmatic, Group: Pegmatite, Type: LCT pegmatite",N
MineralDeposits.334010,Feature,Trough Well,118.9739,-30.6708,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, (Cobalt, Copper)",334010,,118.9739,-30.6708,500.0,"Ni, (Co, Cu)",Golden Horse Minerals Ltd,https://goldenhorseminerals.com/,"Yilgarn Craton, Forrestania Nickel Metallogenic Province, Southern Cross Province",Archean,,N
MineralDeposits.334016,Feature,Anabama,140.2846,-32.7956,DEPOSIT_LOCATION,Point,SA,mineral deposit,Copper,334016,,140.2846,-32.7956,999.0,Cu,Adelaide Resources Limited,http://www.adelaideresources.com.au/,Delamerian Orogen,Proterozoic,,N
MineralDeposits.334019,Feature,Middlemount,148.6316,-22.8481,DEPOSIT_LOCATION,Point,QLD,operating mine,Coal - black,334019,,148.6316,-22.8481,999.0,Cbl,"Peabody Energy Corp., Yancoal Australia Limited","http://www.peabodyenergy.com/, http://www.yancoal.com.au/",Bowen Basin,,,N
MineralDeposits.334020,Feature,Maddingley,144.4402,-37.7043,DEPOSIT_LOCATION,Point,VIC,operating mine,Coal - brown,334020,,144.4402,-37.7043,100.0,Cbr,Mantle Mining Corporation Ltd,http://www.mantlemining.com,Otway Basin,Cenozoic,,N
MineralDeposits.334021,Feature,McTavish,121.4606,-29.3323,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,334021,,121.4606,-29.3323,500.0,Au,Arika Resources Ltd,https://www.arika.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.334023,Feature,Meecharra,120.4043,-22.0766,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Manganese, (Manganese ore)",334023,,120.4043,-22.0766,1.0,"Mn, (MnOre)",Mn Energy Ltd,https://www.mnenergy.com.au/,,,,N
MineralDeposits.334024,Feature,Bandalup,120.3583,-33.6086,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Magnesia (magnesium oxide), Magnesite",334024,,120.3583,-33.6086,100.0,"MgO, Mgs","Watts-Butler Denise Elaine, Ashbridge Holdings Pty Ltd","https://minedex.dmirs.wa.gov.au/Web/owners/details/bf043d8e-6059-4c6d-aa22-c77ab9c521d7, https://minedex.dmirs.wa.gov.au/Web/owners/details/721ba2bf-7725-4dd8-a93b-02fb0c539ba5",,,,N
MineralDeposits.334026,Feature,Ricciardo,116.9502,-28.9033,DEPOSIT_LOCATION,Point,WA,historic mine,"Antimony, Gold",334026,Silverstone,116.9502,-28.9033,250.0,"Sb, Au","Warriedar Resources, Minjar Gold Pty Ltd","https://www.warriedarresources.com.au/, http://www.minjargold.com.au",Yilgarn Craton,,,N
MineralDeposits.334035,Feature,Mount Margaret-E1 (Glencore),140.7829,-20.4424,DEPOSIT_LOCATION,Point,QLD,care and maintenance,"Copper, Gold, (Uranium, Uranium oxide)",334035,"E1, E1 East, E1 North, E1 South, Monakoff, Mt Margaret",140.7829,-20.4424,999.0,"Cu, Au, (U, U3O8)","Comet Resources Ltd, Glencore Plc","http://www.glencore.com/, https://www.cometres.com.au",Mount Isa Orogen,Proterozoic,"Environment: Regional metasomatic, Group: IOCG, Type: Magnetite-dominant IOCG",N
MineralDeposits.334036,Feature,Buddadoo,116.4842,-28.7014,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron, Rutile, Vanadium, Iron ore, (Vanadium pentoxide)",334036,,116.4842,-28.7014,999.0,"Fe, Rt, V, FeOre, (V2O5)",CZR Resources Ltd,https://www.czrresources.com/,"Yilgarn Craton, Buddadoo Hills Vanadium Metallogenic Province",,,N
MineralDeposits.334037,Feature,Trout,119.5085,-25.3181,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,334037,Plutonic Project,119.5085,-25.3181,500.0,Au,"Northern Star Resources Limited, Barrick Gold Corporation","http://www.nsrltd.com/, http://www.barrick.com/",Yilgarn Craton,Archean,,N
MineralDeposits.334038,Feature,Maryvale,146.4,-38.197,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Coal - brown,334038,"Maryvale Field, Maryvale L, Maryvale Y, includes Morwell Township",146.4,-38.197,999.0,Cbr,"CLP Holdings, TRU Energy","http://www.clpgroup.com, http://www.truenergy.com.au",Gippsland Basin,Cenozoic,,N
MineralDeposits.334039,Feature,Budgeree,146.3426,-38.4142,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Coal - brown,334039,,146.3426,-38.4142,999.0,Cbr,Department of Primary Industries,http://www.dpi.vic.gov.au,Gippsland Basin,Cenozoic,,N
MineralDeposits.334041,Feature,West Olympus,117.8967,-23.4289,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,334041,,117.8967,-23.4289,10.0,Au,Sipa Resources Ltd,http://www.sipa.com.au,,,,N
MineralDeposits.334042,Feature,Gibraltar - Yaloginda,118.4356,-26.6749,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,334042,Yaloginda Project,118.4356,-26.6749,999.0,Au,"Reed Resources Limited, Westgold Resources Limited","http://www.reedresources.com/, http://www.westgold.com.au/","Yilgarn Craton, Kalgoorlie Gold Metallogenic Province",Archean,,N
MineralDeposits.334043,Feature,Central Tanami,129.1739,-19.966,DEPOSIT_LOCATION,Point,NT,historic mine,Gold,334043,,129.1739,-19.966,10000.0,Au,"Northern Star Resources Limited, Tanami Gold NL","http://www.nsrltd.com/, http://www.tanami.com.au/",Tanami Orogen,Proterozoic,,N
MineralDeposits.334049,Feature,Dendrobium,150.76,-34.3769,DEPOSIT_LOCATION,Point,NSW,operating mine,Coal - black,334049,,150.76,-34.3769,999.0,Cbl,"M Resources Pty Ltd, Golden Energy and Resources Limited",,Sydney Basin,,,N
MineralDeposits.334052,Feature,Cooljarloo (IMAGE),115.4242,-30.6352,DEPOSIT_LOCATION,Point,WA,under development,"Zircon, Ilmenite, Rutile, (Leucoxene, Garnet)",334052,,115.4242,-30.6352,1000.0,"Zrn, Ilm, Rt, (Leu, Grt)",Image Resources NL,http://www.imageres.com.au,,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.334054,Feature,Hopelands East,115.9062,-32.3963,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Zircon, Ilmenite, (Leucoxene, Rutile)",334054,,115.9062,-32.3963,,"Zrn, Ilm, (Leu, Rt)",Tronox Limited,http://www.tronox.com,,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.333778,Feature,Golden Pig,119.3208,-31.2303,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333778,"Haddon, Three Boys",119.3208,-31.2303,100.0,Au,China Hanking Holdings Limited,http://www.hankingmining.com/?lang=en,"Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.333779,Feature,Mammoth,139.366,-19.6961,DEPOSIT_LOCATION,Point,QLD,historic mine,Copper,333779,"Esperanza, Gunpowder, Kabunga, Mt Gordon, North Portal",139.366,-19.6961,2000.0,Cu,Aditya Birla Minerals Ltd,http://www.adityabirlaminerals.com.au/,"Mount Isa Orogen, Lawn Hill Platform",Proterozoic,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Orogenic copper ± gold",N
MineralDeposits.333780,Feature,Mount Cuthbert,139.914,-19.988,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Copper, Silver, Gold",333780,"Leichhardt, Mt Cuthbert South, Mt Watson",139.914,-19.988,2000.0,"Cu, Ag, Au","Malaco Group, Cape Lambert Resources Ltd","https://www.malaco.com.au/, http://www.capelam.com.au","Mount Isa Orogen, Kalkadoon-Leichhardt Belt",Proterozoic,"Environment: Regional metasomatic, Group: IOCG",N
MineralDeposits.333781,Feature,Worsley,116.4559,-32.9292,DEPOSIT_LOCATION,Point,WA,operating mine,"Bauxite, (Alumina, Silica)",333781,"Boddington Bauxite Mine, Mt Saddleback",116.4559,-32.9292,100.0,"Bx, (Al2O3, Sic)","BHP Group Limited, Japan Alumina Associates (Australia) Pty Ltd, Sojitz Corporation","http://www.sojitz.com/en, https://www.bhp.com/","Yilgarn Craton, Southwest Terrane, Western Gneiss Terrane",Cenozoic,"Environment: Supergene, Group: Laterite, Type: Bauxite",N
MineralDeposits.333783,Feature,Viney Creek,152.181,-32.6017,DEPOSIT_LOCATION,Point,NSW,historic mine,"Ilmenite, Zircon, (Rutile, Monazite, Mineral sands)",333783,,152.181,-32.6017,25.0,"Ilm, Zrn, (Rt, Mnz, Mnsd)",Mineral Deposits Ltd,http://www.mineraldeposits.com.au,New England Orogen,,,N
MineralDeposits.333784,Feature,Warrego,133.8237,-19.4448,DEPOSIT_LOCATION,Point,NT,operating mine,"Gold, Copper, Bismuth, Iron ore, Silver, (Iron)",333784,,133.8237,-19.4448,2000.0,"Au, Cu, Bi, FeOre, Ag, (Fe)","Northern Iron Pty Ltd, Territory Resources Ltd",http://www.territoryresources.com.au,"Tennant Creek Block, Warramunga Province, Warrego Metallogenic Province",Paleoproterozoic,"Environment: Regional metasomatic, Group: IOCG, Type: Magnetite-dominant IOCG",N
MineralDeposits.333785,Feature,Osborne,140.5736,-22.0939,DEPOSIT_LOCATION,Point,QLD,closed,"Copper, Gold",333785,"Kulthor, Trough Tank",140.5736,-22.0939,999.0,"Cu, Au","Chinova Resources, Shanxi Donghui","http://en.sxjh.com.cn/, https://www.chinovaresources.com/","Mount Isa Orogen, Kuridala-Selwyn Domain, Selwyn Metallogenic Province, Cloncurry-Selwyn Zone",Mesoproterozoic,"Environment: Regional metasomatic, Group: IOCG, Type: Magnetite-dominant IOCG",N
MineralDeposits.333787,Feature,Carnilya,121.8636,-31.0533,DEPOSIT_LOCATION,Point,WA,historic mine,"Nickel, (Cobalt, Copper)",333787,,121.8636,-31.0533,100.0,"Ni, (Co, Cu)",MIncor Resources NL,http://www.mincor.com.au/,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",Archean,"Environment: Magmatic, Group: Komatiite, Type: Komatiite nickel-copper-PGE",N
MineralDeposits.333788,Feature,Tartana,144.266,-16.93,DEPOSIT_LOCATION,Point,QLD,operating mine,Copper,333788,,144.266,-16.93,2000.0,Cu,Tartana Minerals,,Hodgkinson Province,Paleozoic,,N
MineralDeposits.333789,Feature,Kangiara,148.7537,-34.6008,DEPOSIT_LOCATION,Point,NSW,historic mine,"Zinc, Lead, Gold, Silver, Copper",333789,,148.7537,-34.6008,250.0,"Zn, Pb, Au, Ag, Cu",Heron Resources Limited,https://www.heronresources.com.au/,"Lachlan Orogen, Lachlan Orogen",,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Bimodal felsic VMS",N
MineralDeposits.333791,Feature,Integra (Glennies Creek),151.135,-32.4688,DEPOSIT_LOCATION,Point,NSW,closed,Coal - black,333791,,151.135,-32.4688,2000.0,Cbl,Glencore Plc,http://www.glencore.com/,Sydney Basin,,,N
MineralDeposits.333792,Feature,Mitchells Flat,151.3139,-32.5324,DEPOSIT_LOCATION,Point,NSW,mineral deposit,Coal - black,333792,,151.3139,-32.5324,2000.0,Cbl,"Glencore Plc, Marubeni Corporation, Xstrata plc","http://www.glencore.com/, http://www.marubeni.com, http://www.xstrata.com/",Sydney Basin,,,N
MineralDeposits.333799,Feature,Scott River,115.3346,-34.2601,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Ilmenite, Zircon, Rutile, Leucoxene, Mineral sands",333799,,115.3346,-34.2601,100.0,"Ilm, Zrn, Rt, Leu, Mnsd",Tronox Limited,http://www.tronox.com,Perth Basin,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.333800,Feature,Nim 3,120.594,-26.374,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333800,"Jundee Gold Project, Nimary Three",120.594,-26.374,500.0,Au,Northern Star Resources Limited,http://www.nsrltd.com/,"Yilgarn Craton, Eastern Goldfields Province",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.333802,Feature,Angas,138.9159,-35.2511,DEPOSIT_LOCATION,Point,SA,care and maintenance,"Zinc, Lead, (Gold, Silver, Copper)",333802,,138.9159,-35.2511,1000.0,"Zn, Pb, (Au, Ag, Cu)",Terramin Australia Limited,http://www.terramin.com.au/,Kanmantoo Fold Belt,Paleozoic,"Environment: Basin hydrothermal, Group: Sediment-hosted, Type: Siliciclastic-mafic zinc-lead",N
MineralDeposits.333803,Feature,Cosmos,120.5777,-27.599,DEPOSIT_LOCATION,Point,WA,care and maintenance,"Nickel, (Copper, Palladium, Platinum, Gold, Cobalt, Platinum group elements)",333803,Cosmos Deeps,120.5777,-27.599,1000.0,"Ni, (Cu, Pd, Pt, Au, Co, PGE)",IGO Ltd,https://www.igo.com.au/site/content/,"Yilgarn Craton, Eastern Goldfields Province, Mount Keith Nickel Metallogenic Province",Archean,"Environment: Magmatic, Group: Komatiite, Type: Komatiite nickel-copper-PGE",N
MineralDeposits.333804,Feature,Boomerang,118.2887,-27.0444,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333804,Reedy's Project,118.2887,-27.0444,999.0,Au,"Reed Resources Limited, Westgold Resources Limited","http://www.reedresources.com/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.333806,Feature,Rand,118.2702,-27.1215,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,333806,Reedy's Project,118.2702,-27.1215,999.0,Au,"Metals X Limited, Reed Resources Limited","http://www.metalsx.com.au/, http://www.reedresources.com/",Yilgarn Craton,Archean,,N
MineralDeposits.333808,Feature,Hornet,121.264,-30.7497,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,333808,East Kundana JV,121.264,-30.7497,500.0,Au,"Rand Mining Limited, Tribune Resources Limited, Northern Star Resources Limited, Barrick Gold Corporation","http://www.randmining.com.au/, http://www.tribune.com.au/, http://www.nsrltd.com/, http://www.barrick.com/","Yilgarn Craton, Kalgoorlie Terrane",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.333810,Feature,Mount Angelo,127.4902,-18.4375,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Copper, Zinc, Gold, Lead, Silver",333810,Halls Creek Copper-Zinc Project,127.4902,-18.4375,100.0,"Cu, Zn, Au, Pb, Ag",Cazaly Resources Limited,http://www.cazalyresources.com.au/,Halls Creek Orogen - central zone,Proterozoic,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Bimodal felsic VMS",N
MineralDeposits.333811,Feature,Beta Hunt,121.6939,-31.2403,DEPOSIT_LOCATION,Point,WA,operating mine,"Gold, Nickel",333811,"Alpha, Beta Island",121.6939,-31.2403,999.0,"Au, Ni",Westgold Resources Limited,http://www.westgold.com.au/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.333814,Feature,Bullant,121.0578,-30.5275,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,333814,"Carbine Project, Cross Lode, East Lode, Main Lode",121.0578,-30.5275,500.0,Au,"Zijin Mining Group Company Ltd, Norton Gold Fields Limited","http://www.zjky.cn, http://www.nortongoldfields.com.au/",Yilgarn Craton,Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.333775,Feature,Jericho,120.4456,-27.0402,DEPOSIT_LOCATION,Point,WA,mineral deposit,Nickel,333775,,120.4456,-27.0402,500.0,Ni,BHP Group Limited,https://www.bhp.com/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.333817,Feature,South Walker Creek,148.4427,-21.7709,DEPOSIT_LOCATION,Point,QLD,operating mine,Coal - black,333817,Kemmis-Walker,148.4427,-21.7709,999.0,Cbl,Stanmore Resources Limited,,Bowen Basin,,,N
MineralDeposits.333818,Feature,Minerva,148.0471,-23.9214,DEPOSIT_LOCATION,Point,QLD,closed,Coal - black,333818,Athena,148.0471,-23.9214,50.0,Cbl,"Sojitz Corporation, Felix Resources, Yancoal Australia Limited","http://www.sojitz.com/en, http://www.felixresources.com.au, http://www.yancoal.com.au/",Bowen Basin,,,N
