node_type,node_id,x,y
Project,project_1411,10.809051,-7.41473
Project,project_1412,9.557801,-5.711328
Project,project_1413,16.305305,-30.206072
Project,project_1415,11.525339,-7.98669
Project,project_1416,8.753914,24.606783
Project,project_1419,10.622799,14.7836
Project,project_1421,10.868242,14.197224
Project,project_1430,11.297042,15.246383
Project,project_1432,10.099608,11.941188
Project,project_1434,7.8445244,14.288724
Project,project_1435,49.67372,-8.69488
Project,project_1436,7.7368064,14.268883
Project,project_1437,-4.6599364,-16.244057
Project,project_1438,22.024734,1.5484074
Project,project_1439,22.055908,0.8205796
Project,project_1440,-6.1024966,22.43292
Project,project_1450,4.954729,-9.371453
Project,project_1451,11.333796,10.520933
Project,project_1454,40.019943,-25.114769
Project,project_1455,10.4343,13.083301
Project,project_1457,-5.301454,-24.438612
Project,project_1458,40.572086,-4.1283784
Project,project_1459,17.25877,43.9078
Project,project_1460,-4.4698734,-8.721515
Project,project_1461,20.70775,-0.6907617
Project,project_1464,21.770926,1.8628472
Project,project_1466,20.37406,0.8683902
Project,project_1467,22.22755,-14.722318
Project,project_1473,16.182695,-11.7464905
Project,project_1474,21.636686,1.9527917
Project,project_1475,29.616879,17.554647
Project,project_1477,5.9355536,-50.94131
Project,project_1480,31.020687,-25.47691
Project,project_1481,32.38561,-29.120684
Project,project_1482,17.985607,-2.2556274
Project,project_1483,23.795486,2.0251982
Project,project_1484,20.136278,1.8457808
Project,project_1486,21.242617,0.13204521
Project,project_1487,-10.169915,7.245255
Project,project_1489,-5.5532365,8.345336
Project,project_1490,38.306152,-7.6121464
Project,project_1491,4.3568377,-9.292343
Project,project_1493,32.403355,-28.816254
Project,project_1498,-13.831,5.7828836
Project,project_1499,-27.400566,-8.960306
Project,project_1502,-0.70545745,-18.562397
Project,project_1503,4.4973016,-21.463396
Project,project_1505,34.609875,-22.104935
Project,project_1506,16.573593,-26.847937
Project,project_1509,-4.4427404,41.023487
Project,project_1511,-3.7661636,-19.643597
Project,project_1512,14.473497,-12.398381
Project,project_1513,17.199425,-2.429712
Project,project_1515,1.9836656,-35.153137
Project,project_1516,-17.65272,-1.7041674
Project,project_1519,-5.8920493,12.733023
Project,project_1521,-30.182604,8.246996
Project,project_1522,-27.467356,-2.3632908
Project,project_1524,31.462744,-25.230335
Project,project_1526,-12.612581,-14.038337
Project,project_1527,-4.026704,8.5645
Project,project_1533,-0.979733,-19.166065
Project,project_1534,4.482041,-35.553356
Project,project_1541,-26.458376,2.5255501
Project,project_1544,9.902891,2.7095184
Project,project_1545,35.827583,-21.472338
Project,project_1546,2.4030635,-9.689221
Project,project_1547,13.945698,-14.30835
Project,project_1548,16.546247,-12.354685
Project,project_1552,-2.5622423,19.453264
Project,project_1554,3.978288,44.339916
Project,project_1557,33.560368,-27.157951
Project,project_1558,4.60762,-37.023445
Project,project_1559,34.82844,-7.2911854
Project,project_1560,-4.6621375,20.377308
Project,project_1562,-0.5850462,14.484143
Project,project_1563,43.650097,-8.7897
Project,project_1564,44.010475,-3.576369
Project,project_1565,38.149708,-23.00982
Project,project_1566,20.501715,-19.705137
Project,project_1567,37.434063,-7.406972
Project,project_1568,39.675205,-7.9727182
Project,project_1571,18.602516,47.324364
Project,project_1572,41.829098,-15.565149
Project,project_1575,-27.617289,-7.1155667
Project,project_1576,36.73635,-19.972584
Project,project_1577,-25.54891,-11.591696
Project,project_1578,40.014008,-28.773758
Project,project_1581,11.524691,-5.6656704
Project,project_1582,-5.6473713,15.584825
Project,project_1583,20.17891,-34.843773
Project,project_1584,10.61347,-32.999706
Project,project_1585,27.74252,23.162098
Project,project_1587,27.35131,4.1381516
Project,project_1589,21.18415,-31.190859
Project,project_1591,-19.122255,35.89952
Project,project_1592,1.8394156,28.307152
Project,project_1593,-21.071835,12.6422
Project,project_1595,0.17596975,-1.2515303
Project,project_1597,6.710387,-18.674099
Project,project_1599,13.25716,49.382744
Project,project_1602,-24.149334,22.81345
Project,project_1604,-1.5088077,-25.855043
Project,project_1605,25.67087,9.243422
Project,project_1606,-7.0560827,9.4488
Project,project_1608,6.8379874,-18.614958
Project,project_1612,-4.342981,9.859941
Project,project_1613,-3.3102465,-15.506379
Project,project_1614,-18.134275,34.353794
Project,project_1616,-1.260326,11.502779
Project,project_1619,30.10314,4.417359
Project,project_1620,31.148767,-5.8361206
Project,project_1622,36.364864,-11.348656
Project,project_1626,-28.296125,5.728639
Project,project_1628,37.24445,-19.792482
Project,project_1629,40.92544,-28.272655
Project,project_1630,28.146696,-18.524437
Project,project_1634,30.294352,-35.297783
Project,project_1635,30.37735,-34.809387
Project,project_1636,31.863174,-29.837496
Project,project_1637,16.006704,53.099483
Project,project_1639,35.386242,22.06308
Project,project_1641,12.320601,46.610954
Project,project_1642,29.339533,-26.587702
Project,project_1644,29.349226,-26.474415
Project,project_1647,30.511183,2.7660336
Project,project_1651,7.457987,-8.600395
Project,project_1652,21.187445,14.70875
Project,project_1655,45.97805,0.9869044
Project,project_1657,44.599003,1.9300141
Project,project_1663,19.521395,1.8269747
Project,project_1664,4.311291,-36.89941
Project,project_1666,-6.8686447,4.277528
Project,project_1667,-14.441315,-15.057264
Project,project_1671,-4.0572686,29.082619
Project,project_1673,27.552813,27.637068
Project,project_1675,27.62971,27.982761
Project,project_1677,34.288395,29.25918
Project,project_1678,27.485466,26.585957
Project,project_1679,12.055006,-0.8637149
Project,project_1680,18.527905,-39.038574
Project,project_1683,17.057272,21.21343
Project,project_1687,36.56452,21.803062
Project,project_1688,42.874443,-5.0603657
Project,project_1689,47.77209,-8.667541
Project,project_1690,-20.267675,24.405571
Project,project_1691,-0.036915656,36.868885
Project,project_1692,-19.556004,31.493464
Project,project_1694,-0.90020144,40.322243
Project,project_1695,11.176867,16.976212
Project,project_1696,-4.1757703,12.847342
Project,project_1697,31.358713,23.801128
Project,project_1698,-14.88602,-5.2272153
Project,project_1699,-41.83579,15.610412
Project,project_1701,21.806843,-13.611038
Project,project_1705,19.714401,-31.797533
Project,project_1707,12.30882,46.568165
Project,project_1708,6.9760056,28.620903
Project,project_1709,5.566102,27.682144
Project,project_1716,0.8518388,-9.723875
Project,project_1717,-18.024454,5.8719893
Project,project_1719,-28.49861,-9.423195
Project,project_1720,-9.641281,-34.642643
Project,project_1722,37.44369,-0.65870345
Project,project_1723,-10.232875,-35.06055
Project,project_1735,-1.5110772,30.882015
Project,project_1737,-2.0300474,30.995136
Project,project_1745,-11.621809,31.327923
Project,project_1746,-0.61024207,19.816433
Project,project_1749,31.105885,-2.2028902
Project,project_1752,-5.8179703,4.07496
Project,project_1753,35.848732,-34.3034
Project,project_1755,-22.870716,14.795216
Project,project_1756,-18.327267,-23.39447
Project,project_1757,38.623714,-4.0079
Project,project_1759,18.622227,50.85282
Project,project_1764,3.7536373,2.0220227
Project,project_1766,-2.1147797,34.774734
Project,project_1768,-1.3260915,30.151196
Project,project_1770,-3.2559373,49.740517
Project,project_1771,-3.3317883,49.720833
Project,project_1773,29.359291,6.605996
Project,project_1774,28.857914,4.962628
Project,project_1775,31.632269,7.286472
Project,project_1776,28.249556,9.371969
Project,project_1777,35.71629,-34.770412
Project,project_1778,-8.923462,-34.142708
Project,project_1779,-11.234914,8.248055
Project,project_1780,29.925673,8.146888
Project,project_1781,23.703743,-1.213123
Project,project_1785,35.175407,-17.065138
Project,project_1786,-17.286753,6.1453156
Project,project_1787,-5.8430448,10.501585
Project,project_1788,-11.201263,33.64697
Project,project_1789,21.187136,14.027307
Project,project_1791,-27.28566,4.654552
Project,project_1792,17.326279,-8.853398
Project,project_1794,15.94286,0.42529967
Project,project_1796,22.005169,-19.725657
Project,project_1797,-20.601816,-0.28751206
Project,project_1801,46.724022,8.278006
Project,project_1808,-3.6228237,17.838291
Project,project_1810,33.182465,29.095808
Project,project_1811,3.722416,14.868434
Project,project_1813,-8.877059,5.1184
Project,project_1815,2.648544,43.7807
Project,project_1816,-8.781344,4.800558
Project,project_1818,7.981449,-35.889465
Project,project_1821,20.489763,45.556858
Project,project_1822,36.0616,-33.605236
Project,project_1824,13.03288,49.95291
Project,project_1831,35.6173,-23.29838
Project,project_1832,-30.452105,11.564669
Project,project_1834,35.783,-21.384447
Project,project_1836,-5.139602,-25.115095
Project,project_1837,5.404373,-34.294155
Project,project_1838,3.491353,-2.1412818
Project,project_1845,15.980084,48.301933
Project,project_1846,-9.370826,14.570097
Project,project_1848,-17.176453,-13.97152
Project,project_1851,16.581177,-18.34805
Project,project_1852,30.54063,-18.934612
Project,project_1853,16.662392,-15.943938
Project,project_1856,49.557953,-30.711184
Project,project_1857,33.80354,-16.643507
Project,project_1858,19.27937,-12.852157
Project,project_1859,13.28764,-12.297901
Project,project_1860,-1.5708306,22.837797
Project,project_1862,-13.395664,30.725042
Project,project_1864,-11.935581,31.978968
Project,project_1867,-38.936226,8.879866
Project,project_1869,35.98863,-28.547554
Project,project_1870,27.10493,-18.666595
Project,project_1871,40.35574,-2.968813
Project,project_1872,43.580376,-8.755382
Project,project_1874,17.810703,55.55941
Project,project_1878,37.07767,-28.13544
Project,project_1880,28.527943,8.110997
Project,project_1882,-28.499273,2.6308277
Project,project_1884,-1.2347203,1.3736497
Project,project_1885,42.40525,-20.83919
Project,project_1886,3.061102,39.944954
Project,project_1887,33.58678,29.30936
Project,project_1889,33.318913,29.962963
Project,project_1891,24.545038,2.933571
Project,project_1895,38.00715,-22.444061
Project,project_1897,-24.68629,-2.582884
Project,project_1898,-30.127888,-5.1440587
Project,project_1903,-21.899849,-26.535175
Project,project_1905,-6.7688975,43.90044
Project,project_1906,-21.166605,11.665133
Project,project_1908,-4.126158,18.055855
Project,project_1909,-2.9428723,31.708412
Project,project_1913,22.584902,48.242027
Project,project_1916,44.78234,4.3513393
Project,project_1917,-25.533388,-21.346
Project,project_1918,-9.530475,13.977808
Project,project_1919,-9.468614,14.510176
Project,project_1920,-9.648133,43.558
Project,project_1921,44.769123,4.2282143
Project,project_1923,44.79606,4.313203
Project,project_1925,-4.2311234,3.6265843
Project,project_1926,37.24578,-0.80099696
Project,project_1927,35.973312,3.8970962
Project,project_1929,30.452545,10.186665
Project,project_1931,44.14797,-5.679534
Project,project_1933,37.359352,-19.864403
Project,project_1938,44.217648,-5.575754
Project,project_1939,-4.5227084,49.086
Project,project_1940,41.306835,-9.04921
Project,project_1941,0.22473873,-35.952465
Project,project_1943,3.108554,-36.439342
Project,project_1948,39.7938,-25.878733
Project,project_1953,22.968178,48.25008
Project,project_1957,18.053534,5.856187
Project,project_1958,-13.3247795,12.919604
Project,project_1962,36.25661,-18.641203
Project,project_1965,-25.072803,27.380188
Project,project_1966,35.623745,-15.782467
Project,project_1967,9.1991625,-3.5311668
Project,project_1968,-2.0283797,42.59255
Project,project_1969,9.456845,21.59348
Project,project_1972,-17.47473,27.644976
Project,project_1975,-17.906916,13.902762
Project,project_1980,30.412039,-5.2026544
Project,project_1981,-0.8180186,43.684036
Project,project_1983,31.05238,-2.1687703
Project,project_1984,24.459389,7.5214715
Project,project_1989,-13.133223,28.40337
Project,project_1990,-13.311296,29.004099
Project,project_1991,21.745346,10.881241
Project,project_1993,44.88666,-1.3726691
Project,project_1994,-8.222695,2.8941877
Project,project_1996,24.92231,-29.427996
Project,project_1998,27.957045,10.910474
Project,project_1999,29.42304,16.302023
Project,project_2001,18.50629,2.6985047
Project,project_2002,26.568327,12.231187
Project,project_2003,24.131016,-10.796169
Project,project_2004,9.123591,-5.7625065
Project,project_2005,8.590106,-5.6686487
Project,project_2007,-28.867167,-0.93604755
Project,project_2008,16.564194,31.475636
Project,project_2009,21.141012,10.573301
Project,project_2010,39.111183,27.167458
Project,project_2012,0.74716234,2.2456858
Project,project_2013,-16.736343,14.891111
Project,project_2014,11.916134,6.670376
Project,project_2015,11.445477,-13.985971
Project,project_2016,17.706003,52.6322
Project,project_2018,7.790467,28.768919
Project,project_2019,7.381797,29.195402
Project,project_2020,1.2274458,-9.628118
Project,project_2021,0.7360348,-39.09963
Project,project_2022,4.2534494,-6.0942707
Project,project_2026,-1.3331075,16.56642
Project,project_2028,-5.6819124,5.054808
Project,project_2029,-30.587044,11.502248
Project,project_2030,-20.327852,-9.821182
Project,project_2031,-22.197968,4.6840754
Project,project_2035,-1.0972977,-1.0266058
Project,project_2037,-14.009311,-3.0194206
Project,project_2040,35.004887,13.873697
Project,project_2041,-27.253284,10.046951
Project,project_2044,17.378096,-14.610945
Project,project_2046,12.183986,48.63656
Project,project_2047,-25.068293,27.34721
Project,project_2050,-20.079771,4.356637
Project,project_2051,16.888859,41.72123
Project,project_2052,-15.984531,18.876352
Project,project_2054,-17.55819,-13.464292
Project,project_2056,-0.52096504,-15.88369
Project,project_2057,38.366703,-27.383617
Project,project_2061,43.621162,-14.938923
Project,project_2064,-18.122437,-22.636074
Project,project_2067,-8.665686,-29.082106
Project,project_2069,15.454351,-13.714504
Project,project_2071,18.933,-5.977816
Project,project_2073,14.718873,-17.769022
Project,project_2074,2.8183737,14.803985
Project,project_2079,-2.2571042,-14.639669
Project,project_2081,31.337982,-9.772006
Project,project_2082,1.8552663,-10.507616
Project,project_2083,-13.497427,38.410713
Project,project_2084,16.95308,41.76359
Project,project_2086,-20.243748,7.5115495
Project,project_2087,19.183313,-9.360609
Project,project_2088,-7.1865015,27.725473
Project,project_2093,-12.524443,30.748007
Project,project_2094,-31.81048,-21.871
Project,project_2095,-7.313338,-15.133698
Project,project_2096,-23.935276,16.381014
Project,project_2097,5.749742,-2.0580096
Project,project_2099,19.136093,48.929073
Project,project_2100,-3.710883,31.426483
Project,project_2101,-8.057024,12.427073
Project,project_2102,1.4242282,-31.918114
Project,project_2103,-8.405189,6.039006
Project,project_2105,37.351933,-26.671696
Project,project_2106,-3.570479,12.673363
Project,project_2108,3.1984205,-31.364134
Project,project_2117,19.008018,44.266994
Project,project_2118,-29.196747,2.4878237
Project,project_2119,11.432226,48.17966
Project,project_2120,1.3484896,-18.171623
Project,project_2124,16.762655,-15.782891
Project,project_2125,-29.102568,2.5017984
Project,project_2126,-2.3548188,19.362951
Project,project_2128,17.804155,55.651844
Project,project_2129,2.5119913,39.407776
Project,project_2131,14.528104,47.712753
Project,project_2134,1.6792253,-32.919003
Project,project_2135,-16.353296,-13.767044
Project,project_2136,47.32072,16.9604
Project,project_2137,35.66333,-26.370815
Project,project_2141,36.052383,-33.6264
Project,project_2142,-14.410703,38.996986
Project,project_2143,22.183989,48.533886
Project,project_2144,22.20933,-11.838382
Project,project_2147,39.83043,-2.459522
Project,project_2152,-24.300001,-17.398432
Project,project_2153,9.54609,-42.284714
Project,project_2154,41.45322,-2.6605687
Project,project_2155,-24.275225,11.879066
Project,project_2156,-13.910248,-19.589182
Project,project_2157,35.110813,-19.325947
Project,project_2158,-7.0625477,-22.01781
Project,project_2159,34.11064,-27.472946
Project,project_2160,-9.428011,11.273683
Project,project_2166,-0.037988298,36.862576
Project,project_2168,26.408426,-0.6958788
Project,project_2169,5.762141,-33.099438
Project,project_2170,-2.2709758,-40.36677
Project,project_2173,30.764727,25.23165
Project,project_2174,42.022816,20.800154
Project,project_2175,29.96478,31.173824
Project,project_2176,25.448471,18.361876
Project,project_2178,31.716621,2.7232537
Project,project_2180,30.23708,-26.799883
Project,project_2181,11.40184,-13.933167
Project,project_2183,38.06947,-30.925571
Project,project_2184,7.214975,-6.0962434
Project,project_2185,-7.4028087,17.205713
Project,project_2186,-7.386472,17.200888
Project,project_2187,-5.5809584,16.372154
Project,project_2191,-19.816696,-4.939988
Project,project_2192,24.7334,-6.3377585
Project,project_2193,46.739616,8.321815
Project,project_2203,12.069429,-2.7465513
Project,project_2205,44.713215,-0.7185579
Project,project_2206,-10.705903,16.03445
Project,project_2211,-17.889153,38.34068
Project,project_2212,45.21882,0.4621077
Project,project_2217,50.575554,-8.28164
Project,project_2219,47.052246,-7.7157016
Project,project_2223,45.393463,-2.2274055
Project,project_2224,42.73787,-7.4545813
Project,project_2225,-16.393656,10.863645
Project,project_2226,51.157146,-1.7138591
Project,project_2227,26.797525,-23.353687
Project,project_2229,51.1222,-1.7127321
Project,project_2231,50.946518,-1.6711068
Project,project_2235,51.292862,-1.7270509
Project,project_2236,-16.531057,-28.77036
Project,project_2237,6.947666,-4.676974
Project,project_2240,11.093532,22.056513
Project,project_2241,30.184763,4.3537035
Project,project_2243,25.892181,-5.6119766
Project,project_2244,27.963673,5.7332735
Project,project_2246,28.452116,5.004785
Project,project_2247,40.6281,-26.475084
Project,project_2248,40.539448,-26.267881
Project,project_2252,32.34866,23.220297
Project,project_2253,23.410051,24.678617
Project,project_2254,24.336302,25.105406
Project,project_2256,29.114466,14.89288
Project,project_2259,28.38125,15.065189
Project,project_2260,28.558804,15.030309
Project,project_2261,24.513212,25.46934
Project,project_2262,25.920958,6.829541
Project,project_2263,28.17612,8.824613
Project,project_2264,28.189354,8.602786
Project,project_2265,24.945114,12.044784
Project,project_2266,24.95454,12.109218
Project,project_2268,44.890446,3.0195317
Project,project_2270,53.72072,22.445837
Project,project_2274,54.17688,21.659609
Project,project_2275,54.65468,22.449566
Project,project_2276,54.279705,22.093525
Project,project_2286,54.46158,22.313911
Project,project_2289,54.91084,22.254662
Project,project_2296,52.570103,18.885015
Project,project_2303,-28.169285,24.395784
Project,project_2304,6.1019273,-3.266025
Project,project_2309,18.857853,48.930866
Project,project_2310,2.4735494,-11.635799
Project,project_2312,30.5342,10.251811
Project,project_2313,-8.936897,47.71691
Project,project_2314,37.791035,-19.045614
Project,project_2315,21.469873,-4.632352
Project,project_2323,-2.5218544,-17.011665
Project,project_2328,-6.7419963,46.975826
Project,project_2331,18.703455,3.2579215
Project,project_2340,15.182479,21.800869
Project,project_2341,23.11942,5.3286676
Project,project_2342,-29.03276,9.01386
Project,project_2344,2.776511,-38.242058
Project,project_2349,34.636528,-27.146252
Project,project_2350,1.5656756,-11.260364
Project,project_2351,-5.135132,3.2323513
Project,project_2352,17.302097,51.931095
Project,project_2353,31.433949,-19.749306
Project,project_2354,-0.7427976,40.26626
Project,project_2357,23.483639,-16.559797
Project,project_2360,12.31452,8.933776
Project,project_2361,19.081898,43.571106
Project,project_2363,36.318092,-8.260481
Project,project_2364,11.413006,-11.900542
Project,project_2367,16.529114,52.931183
Project,project_2368,34.693527,-27.593534
Project,project_2370,23.869883,43.714363
Project,project_2371,23.85963,43.72359
Project,project_2372,-7.841705,23.14513
Project,project_2378,-2.8904626,-0.022144064
Project,project_2379,-2.7998137,2.0714118
Project,project_2380,35.747726,-33.21561
Project,project_2381,40.189274,-28.294535
Project,project_2382,12.026572,-1.02945
Project,project_2384,11.69959,-15.479904
Project,project_2385,31.906136,-21.006075
Project,project_2386,17.736214,56.056713
Project,project_2387,-3.9994307,15.825828
Project,project_2389,-16.541445,16.574163
Project,project_2390,10.889131,49.040188
Project,project_2391,41.455135,-5.639043
Project,project_2397,16.569895,51.380016
Project,project_2398,-23.136724,-11.401842
Project,project_2401,40.020836,-29.881691
Project,project_2404,-11.629309,-6.1801786
Project,project_2406,15.981162,49.842773
Project,project_2409,13.729176,48.88601
Project,project_2411,17.288065,43.846676
Project,project_2414,17.697422,45.79976
Project,project_2416,14.765238,48.39295
Project,project_2417,11.988127,51.543205
Project,project_2419,13.009062,47.703873
Project,project_2420,19.176867,52.58928
Project,project_2422,-13.846341,8.556372
Project,project_2423,3.9712896,-7.3015766
Project,project_2424,7.2087107,-15.1538105
Project,project_2425,-25.526806,-21.339489
Project,project_2426,37.68341,-27.719942
Project,project_2428,-8.752313,-15.489835
Project,project_2429,1.3226025,-34.242764
Project,project_2430,-10.303855,38.722767
Project,project_2431,16.597155,30.325092
Project,project_2433,-21.516016,-15.036562
Project,project_2434,-23.063469,-16.109285
Project,project_2436,36.102566,-33.56676
Project,project_2437,-21.001003,-27.02411
Project,project_2438,-17.960447,37.890778
Project,project_2441,-10.877606,16.158934
Project,project_2442,-10.5026655,19.67061
Project,project_2444,41.292805,-6.7283406
Project,project_2445,35.512707,26.101751
Project,project_2446,44.511864,21.810953
Project,project_2449,53.727737,24.629814
Project,project_2450,36.296074,-26.145973
Project,project_2453,33.489346,-19.808556
Project,project_2454,16.947954,1.9699751
Project,project_2455,15.855074,46.617905
Project,project_2456,-12.464235,-11.532577
Project,project_2457,20.986824,28.002934
Project,project_2467,-9.429148,11.282381
Project,project_2469,1.9524626,-18.083376
Project,project_2471,29.033035,7.319896
Project,project_2472,-4.3475814,0.5281126
Project,project_2476,34.954292,-19.440975
Project,project_2477,-4.533133,-38.520992
Project,project_2482,20.809555,36.62975
Project,project_2484,37.60094,-23.345428
Project,project_2487,-26.262953,-8.509031
Project,project_2489,-10.581885,-15.042408
Project,project_2490,3.1816294,-15.282853
Project,project_2493,-2.1445448,-35.296837
Project,project_2498,-1.3035852,-37.602596
Project,project_2499,14.29897,-3.9744675
Project,project_2505,46.066494,20.978237
Project,project_2507,21.874464,15.020397
Project,project_2510,7.4964314,-10.989237
Project,project_2512,49.203228,3.1506963
Project,project_2514,16.645771,32.045696
Project,project_2517,7.795523,-13.824343
Project,project_2518,7.7120028,-4.611586
Project,project_2520,8.984227,-9.007119
Project,project_2521,9.007947,-9.007332
Project,project_2522,9.112023,-9.003285
Project,project_2523,19.530972,-18.294628
Project,project_2528,-10.5735655,-15.028747
Project,project_2537,24.642136,-14.112508
Project,project_2538,47.134018,19.362917
Project,project_2540,34.30703,33.937897
Project,project_2542,37.398952,-0.48737538
Project,project_2547,21.360735,15.715697
Project,project_2551,68.684845,7.1026545
Project,project_2554,49.087887,3.5337849
Project,project_2556,48.439697,23.49515
Project,project_2559,48.107452,23.471666
Project,project_2562,-15.727296,30.901712
Project,project_2563,1.6920722,-33.956135
Project,project_2564,-4.4857926,19.802973
Project,project_2565,0.28026623,12.189469
Project,project_2566,30.603909,-15.208372
Project,project_2568,13.682621,0.80263275
Project,project_2569,61.319992,5.295935
Project,project_2571,10.993541,-1.0425053
Project,project_2572,-11.189603,-18.560637
Project,project_2573,7.7147336,0.33243552
Project,project_2575,7.7105083,0.33104375
Project,project_2577,-12.906669,-30.841051
Project,project_2579,61.78104,1.4819231
Project,project_2581,64.65425,0.8511342
Project,project_2582,64.67715,0.8818822
Project,project_2583,68.14992,1.9368106
Project,project_2584,67.957115,2.0090175
Project,project_2585,67.278885,9.904253
Project,project_2586,67.797646,8.84801
Project,project_2587,68.12825,8.4128895
Project,project_2588,67.35587,9.673
Project,project_2589,68.05298,8.552793
Project,project_2590,35.119324,27.8012
Project,project_2591,24.312647,26.318785
Project,project_2592,14.201605,0.5313944
Project,project_2593,29.136553,9.113695
Project,project_2594,26.831825,-0.33951175
Project,project_2595,13.472065,21.956335
Project,project_2596,10.828574,28.40166
Project,project_2597,-3.3207972,10.04559
Project,project_2598,45.67632,28.050425
Project,project_2599,45.685284,28.01647
Project,project_2601,46.084824,27.619316
Project,project_2604,45.40821,28.02981
Project,project_2605,52.038013,19.036236
Project,project_2606,45.9635,27.945602
Project,project_2608,52.29972,17.500076
Project,project_2609,45.924572,27.910849
Project,project_2610,6.2254868,-14.030558
Project,project_2613,16.39997,47.08371
Project,project_2614,-13.127941,9.866424
Project,project_2617,-14.659702,36.58986
Project,project_2620,-24.81925,-13.785576
Project,project_2621,7.3259416,29.562525
Project,project_2622,-15.827061,-7.979442
Project,project_2623,-21.295551,-20.549332
Project,project_2626,15.2528515,-29.625816
Project,project_2630,24.529272,-29.238321
Project,project_2632,11.04352,17.398342
Project,project_2633,26.546497,3.5266411
Project,project_2634,-19.59942,-5.930827
Project,project_2635,7.95715,19.50862
Project,project_2638,39.888462,-29.079952
Project,project_2641,16.020168,46.11216
Project,project_2642,28.919436,36.017693
Project,project_2646,11.927562,51.363876
Project,project_2648,41.37066,-15.8594675
Project,project_2649,20.965834,18.52363
Project,project_2650,25.814003,-5.8734117
Project,project_2652,-15.073437,17.333128
Project,project_2653,39.20722,-18.8708
Project,project_2654,43.782726,-13.06758
Project,project_2658,19.81335,7.1091065
Project,project_2660,-25.595985,-21.387123
Project,project_2661,-11.087256,-7.049023
Project,project_2662,64.0444,-1.2226092
Project,project_2669,66.433014,2.8821535
Project,project_2670,-16.112389,-17.336695
Project,project_2676,22.435621,0.23314211
Project,project_2678,-1.3838831,22.439613
Project,project_2680,10.933223,35.676266
Project,project_2688,31.637352,16.153294
Project,project_2689,30.762022,31.60377
Project,project_2691,31.800144,16.07707
Project,project_2692,32.50025,-20.17593
Project,project_2695,19.0431,42.6348
Project,project_2696,18.260702,24.077421
Project,project_2697,-12.935809,-3.6121309
Project,project_2698,11.193812,44.595093
Project,project_2699,-32.499546,7.5079203
Project,project_2701,11.640373,47.680134
Project,project_2703,-11.563415,-6.348296
Project,project_2704,-23.15153,19.486856
Project,project_2705,8.15514,-8.861285
Project,project_2709,20.71692,51.6548
Project,project_2716,20.690428,51.562763
Project,project_2717,19.912342,49.692158
Project,project_2718,20.578688,50.23327
Project,project_2719,20.033298,49.755497
Project,project_2720,21.444939,49.88939
Project,project_2723,22.059702,48.902378
Project,project_2725,-2.84808,31.646349
Project,project_2726,16.970924,-23.782804
Project,project_2727,-28.305344,5.7455797
Project,project_2728,19.823168,-18.25555
Project,project_2730,-14.384552,14.4993
Project,project_2732,11.831139,-5.8164306
Project,project_2735,-12.287689,-8.543378
Project,project_2737,3.0610816,-38.435234
Project,project_2739,-10.358868,15.695942
Project,project_2741,11.702024,-15.572338
Project,project_2743,-28.906965,-2.8351836
Project,project_2744,-23.021477,-15.38525
Project,project_2748,36.50992,-20.47173
Project,project_2751,15.941473,49.9136
Project,project_2752,26.085054,-12.517813
Project,project_2753,42.09418,-15.78384
Project,project_2756,5.445078,20.967182
Project,project_2757,50.755234,2.9825864
Project,project_2758,37.511246,27.826588
Project,project_2759,45.245754,21.132719
Project,project_2761,31.71336,2.7383528
Project,project_2762,38.897247,-33.96542
Project,project_2763,-0.10910264,-19.76124
Project,project_2764,-33.601284,11.659294
Project,project_2766,7.0088587,-6.9926853
Project,project_2769,-4.9953737,39.25712
Project,project_2770,17.368206,52.146656
Project,project_2771,-5.5478363,13.25075
Project,project_2772,-2.518715,32.13447
Project,project_2774,30.368681,6.213572
Project,project_2775,-12.689466,16.390593
Project,project_2776,-24.125854,4.8004394
Project,project_2780,-0.7732608,13.609456
Project,project_2781,-30.222992,-10.794837
Project,project_2782,-29.75357,-10.305158
Project,project_2783,-30.1691,-10.734315
Project,project_2784,-3.8745928,-38.443233
Project,project_2786,-7.2725077,15.041818
Project,project_2788,27.887136,2.4550765
Project,project_2789,-0.25845987,-16.732296
Project,project_2791,-1.1479582,-37.777622
Project,project_2792,-1.1585073,-37.78137
Project,project_2793,21.121506,15.189546
Project,project_2794,21.540218,15.062884
Project,project_2795,49.940174,3.3419683
Project,project_2796,48.72485,-6.503572
Project,project_2797,50.635395,2.6543174
Project,project_2798,40.93723,0.9086568
Project,project_2799,50.52767,2.9135518
Project,project_2800,50.68469,2.5539367
Project,project_2801,49.5106,3.2595906
Project,project_2802,8.081853,-13.744228
Project,project_2803,25.50153,-33.715
Project,project_2804,24.375599,-35.37879
Project,project_2805,24.38943,-35.35691
Project,project_2806,35.68419,13.575692
Project,project_2807,25.505512,-33.72418
Project,project_2808,21.801794,-31.765804
Project,project_2812,13.398603,-33.66932
Project,project_2813,13.551563,-33.535698
Project,project_2814,49.77423,15.810521
Project,project_2815,50.513046,16.087374
Project,project_2816,50.02203,15.906553
Project,project_2817,5.573177,-35.847855
Project,project_2818,-16.576328,29.22128
Project,project_2819,2.4863985,2.729431
Project,project_2820,-31.93275,-20.72525
Project,project_2821,-20.213608,-3.2175186
Project,project_2822,61.37306,5.5136223
Project,project_2823,13.151179,-30.766062
Project,project_2824,-12.933075,-30.844732
Project,project_2825,7.0484056,-0.6893587
