Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
EGUH SP Equity,EVER GLORY UNITE,SG,Common Stock,297.58M,84.73M,56.96M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
5074 JP Equity,TESS HOLDINGS CO,JP,Common Stock,292.66M,379.10M,1.60B,--,Electricity,Alternative Electricity,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
2514 TT Equity,LONG BON,TW,Common Stock,292.25M,1.18B,1.96B,--,Real Estate Investment and Services,Real Estate Holding and Development,Real Estate Management & Development,Real Estate Operating Companies,Engineering & Construction,Engineering Services,--,--
002856 CH Equity,SHENZHEN MAGIC-A,CN,Common Stock,288.22M,148.32M,426.00M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
KBE SP Equity,KOH BROTHERS ECO,SG,Common Stock,276.13M,169.05M,310.74M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
2442 HK Equity,EASY SMART-H,HK,Common Stock,265.73M,68.87M,61.19M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
GPT IN Equity,GPT INFRAPROJETC,IN,Common Stock,265.44M,214.29M,176.68M,925,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
9768 JP Equity,IDEA CONSULTANTS,JP,Common Stock,253.75M,243.54M,384.79M,--,Industrial Support Services,Professional Business Support Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
833873 CH Equity,ZHONGSHE ENGIN-A,CN,Common Stock,246.02M,15.35M,93.22M,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
053690 KS Equity,HANMIGLOBAL CO L,KR,Common Stock,245.73M,472.26M,514.92M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
WI IN Equity,WALCHANDNAGAR,IN,Common Stock,244.80M,47.03M,163.37M,1k,Construction and Materials,Engineering and Contracting Services,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,Ind & Traffic Engineering Svcs,--
CBHB MK Equity,CBH ENGINEERING,MY,Common Stock,244.04M,90.17M,57.68M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
CYP MK Equity,CYPARK RESOURCES,MY,Common Stock,243.17M,54.29M,1.06B,--,Electricity,Alternative Electricity,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
5515 TT Equity,CHIEN KUO,TW,Common Stock,241.86M,289.10M,447.30M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
ORON IT Equity,ORON GROUP INVES,IL,Common Stock,241.68M,762.72M,715.99M,--,Industrial Support Services,Professional Business Support Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
VSCN IN Equity,VASCON ENGINEERS,IN,Common Stock,240.38M,195.61M,398.71M,752,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1472 TT Equity,TRIOCEAN INDUSTR,TW,Common Stock,239.76M,110.31M,223.90M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
JBERGER NL Equity,JULIUS BERGER,NG,Common Stock,237.30M,597.08M,1.07B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
002150 KS Equity,DOHWA ENGINEERIN,KR,Common Stock,229.61M,647.94M,661.77M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
9639 HK Equity,WING LEE DEVELOP,HK,Common Stock,228.15M,141.10M,117.23M,376,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
KCPC KK Equity,KUWAIT CO FOR P,KW,Common Stock,224.33M,195.66M,282.54M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
028100 KS Equity,DONG-AH GEOLOGIC,KR,Common Stock,222.04M,437.49M,437.68M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
2613 HK Equity,CONTIOCEAN ENV-H,CN,Common Stock,217.31M,129.48M,100.48M,126,Electronic and Electrical Equipment,Electronic Equipment: Pollution Control,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
9163 JP Equity,NARERU GROUP INC,JP,Common Stock,210.11M,217.18M,236.34M,--,Industrial Support Services,Business Training and Employment Agencies,Professional Services,Human Resource & Employment Services,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
SAMAIDEN MK Equity,SAMAIDEN GROUP B,MY,Common Stock,209.17M,124.16M,205.08M,--,Alternative Energy,Renewable Energy Equipment,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
6179 TT Equity,ATE ENERGY INTL,TW,Common Stock,209.07M,196.28M,419.33M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1712 JP Equity,DAISEKI ECO SOLU,JP,Common Stock,204.64M,200.07M,311.09M,--,Waste and Disposal Services,Waste and Disposal Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
1283 HK Equity,ACCEL GROUP HOLD,HK,Common Stock,203.96M,109.55M,121.17M,238,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1914 JP Equity,JAPAN FOUND. ENG,JP,Common Stock,198.91M,304.92M,339.70M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
9765 JP Equity,OHBA CO LTD,JP,Common Stock,192.71M,185.47M,193.62M,531,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
CCCL IN Equity,CCC LTD,IN,Common Stock,187.46M,33.03M,79.09M,267,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
KWG GR Equity,KHD HUMBOLDT WED,DE,Common Stock,182.44M,357.79M,426.79M,974,Industrial Engineering,Machinery: Industrial,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,Ind & Traffic Engineering Svcs,--
2377 HK Equity,CHINA BOQI ENVIR,CN,Common Stock,180.03M,453.28M,1.20B,2k,Electronic and Electrical Equipment,Electronic Equipment: Pollution Control,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
VLB MK Equity,VESTLAND BHD,MY,Common Stock,178.67M,207.79M,258.22M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
TKC TB Equity,TURNKEY COMMUNIC,TH,Common Stock,177.24M,104.35M,259.57M,--,Telecommunications Service Providers,Telecommunications Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
7377 JP Equity,DN HOLDINGS CO L,JP,Common Stock,175.27M,382.12M,269.56M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
TECHLABS IN Equity,TRIDENT TECHLABS,IN,Common Stock,154.74M,13.34M,18.18M,94,--,--,IT Services,IT Consulting & Other Services,Engineering & Construction,Engineering Services,--,--
4642 JP Equity,ORIGINAL ENGINEE,JP,Common Stock,153.97M,71.35M,85.38M,--,"Gas, Water and Multi-utilities",Water,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
ZTECH IN Equity,Z-TECH INDIA LTD,IN,Common Stock,148.97M,17.13M,38.75M,--,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
475230 KS Equity,NRB INC,KR,Common Stock,145.29M,58.70M,148.44M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
282720 KS Equity,KUMYANG GREEN PO,KR,Common Stock,143.33M,270.36M,176.70M,--,Electricity,Alternative Electricity,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
ZN2 GR Equity,WEGROW AG,DE,Common Stock,134.81M,--,--,--,--,--,Paper & Forest Products,Forest Products,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
AAL AU Equity,ALFABS AUSTRALIA,AU,Common Stock,133.26M,95.50M,131.81M,--,Industrial Engineering,Machinery: Construction and Handling,Machinery,Construction Machinery & Heavy Transportation Equipment,Engineering & Construction,Engineering Services,--,--
6091 JP Equity,WESCO HOLDINGS I,JP,Common Stock,132.18M,167.80M,219.17M,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
KENERGY MK Equity,KAWAN RENERGY BH,MY,Common Stock,128.84M,37.07M,44.36M,--,Industrial Engineering,Machinery: Industrial,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,--,--
BCBN CN Equity,BASE CARBON INC,CA,Common Stock,126.43M,288.18k,181.19M,--,--,--,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
1450 JP Equity,TANAKEN INC,JP,Common Stock,125.07M,123.72M,121.68M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
TEAMG TB Equity,TEAM CONSULTING,TH,Common Stock,122.32M,80.55M,139.77M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
603388 CH Equity,ZHEJIANG YUANC-A,CN,Common Stock,120.03M,30.73M,532.77M,--,Construction and Materials,Construction,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
MARE IM Equity,MARE GROUP SPA,IT,Common Stock,119.21M,51.95M,154.35M,347,Industrial Support Services,Professional Business Support Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
7849 TT Equity,SHINE PASSION EN,TW,Common Stock,117.90M,27.79M,25.17M,64,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
HSS MK Equity,HSS ENGINEERS BH,MY,Common Stock,116.37M,66.79M,151.14M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
610 HK Equity,WAI KEE HLDGS,HK,Common Stock,115.99M,2.81B,2.63B,4k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
3379 TT Equity,TAIWAN BENEFIT,TW,Common Stock,112.28M,51.27M,79.26M,--,Industrial Engineering,Machinery: Industrial,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,--,--
ABO BB Equity,ABO GROUP ENVIRO,BE,Common Stock,111.11M,157.23M,164.34M,--,Construction and Materials,Engineering and Contracting Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
1853 JP Equity,MORI-GUMI CO LTD,JP,Common Stock,110.65M,296.59M,270.45M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
5871 JP Equity,SOLIZE HOLDINGS,JP,Common Stock,109.51M,227.54M,158.71M,--,Industrial Engineering,Machinery: Specialty,IT Services,IT Consulting & Other Services,Engineering & Construction,Engineering Services,--,--
9227 JP Equity,MICROWAVE CHEMIC,JP,Common Stock,108.78M,16.20M,22.71M,--,Industrial Engineering,Machinery: Specialty,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,--,--
EKTER GA Equity,EKTER S.A.,GR,Common Stock,108.24M,141.45M,152.76M,172,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
HUAGL SP Equity,HUATIONG GLOBAL,SG,Common Stock,107.75M,256.87M,402.54M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
GNCB MK Equity,GAGASAN NADI CER,MY,Common Stock,105.84M,87.22M,320.23M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
LEAF AB Equity,LEAF GLOBAL ENVI,SA,Common Stock,105.70M,18.83M,21.92M,--,Construction and Materials,Engineering and Contracting Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
SANLI SP Equity,SANLI ENVIRONMEN,SG,Common Stock,103.36M,180.63M,149.96M,692,Industrial Engineering,Machinery: Industrial,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
EGL AU Equity,ENVIRON GROUP,AU,Common Stock,102.73M,111.92M,91.06M,250,Industrial Engineering,Machinery: Industrial,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
6750 TT Equity,TECH-TOP ENGINEE,TW,Common Stock,102.26M,169.81M,188.86M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
BLGO US Equity,BIOLARGO INC,US,Common Stock,94.58M,26.96M,17.00M,--,Chemicals,Specialty Chemicals,Chemicals,Specialty Chemicals,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
8435 TT Equity,ZIMMITE TAIWAN,TW,Common Stock,93.72M,34.06M,49.17M,--,"Gas, Water and Multi-utilities",Water,Water Utilities,Water Utilities,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
TPS IM Equity,TECHNICAL PUBLIC,IT,Common Stock,93.14M,83.32M,89.03M,604,Industrial Support Services,Professional Business Support Services,Aerospace & Defense,Aerospace & Defense,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
ENPRO MK Equity,ENPROSERVE GROUP,MY,Common Stock,92.71M,65.85M,58.17M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
2503 HK Equity,ZHONGSHEN JIANYE,CN,Common Stock,92.52M,158.17M,365.06M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
OXB MK Equity,OXFORD INNOTECH,MY,Common Stock,92.12M,30.83M,50.05M,152,Industrial Engineering,Machinery: Industrial,--,--,Engineering & Construction,Engineering Services,--,--
EFFWA IN Equity,EFFWA INFRA & RE,IN,Common Stock,89.84M,33.59M,28.05M,--,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
7087 JP Equity,WILLTEC CO LTD,JP,Common Stock,89.44M,448.90M,193.72M,--,Industrial Support Services,Business Training and Employment Agencies,Commercial Services & Supplies,Diversified Support Services,Engineering & Construction,Engineering Services,--,--
PINT MK Equity,PINTARAS JAYA,MY,Common Stock,89.07M,129.85M,202.04M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
SUNLOGY MK Equity,ES SUNLOGY BHD,MY,Common Stock,88.30M,62.05M,69.01M,192,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
043910 KS Equity,NATURE & ENVIRON,KR,Common Stock,86.82M,45.29M,155.31M,--,Construction and Materials,Building Materials: Other,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
MTEK IN Equity,MOLD-TEK TECH,IN,Common Stock,86.57M,26.47M,25.74M,1k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
INL PW Equity,INTROL,PL,Common Stock,84.23M,245.21M,193.29M,2k,Electronic and Electrical Equipment,Electrical Components,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,Engineering & Construction,Engineering Services,--,--
001260 KS Equity,NAMKWANG ENGINEE,KR,Common Stock,84.04M,560.62M,456.03M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
ACC VN Equity,BINH DUONG ACC,VN,Common Stock,83.88M,42.38M,189.52M,118,Construction and Materials,Building Materials: Other,Construction Materials,Construction Materials,Engineering & Construction,Engineering Services,--,--
2311 JP Equity,EPCO CO LTD,JP,Common Stock,81.87M,56.17M,59.82M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
016250 KS Equity,SGC E&C CO LTD,KR,Common Stock,80.90M,1.34B,1.42B,--,Construction and Materials,Building Materials: Other,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
GADG MK Equity,GADANG HLDGS BHD,MY,Common Stock,80.82M,279.55M,505.94M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
BBR SP Equity,BBR HOLDINGS,SG,Common Stock,79.92M,328.55M,482.04M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
FCH IM Equity,FRANCHETTI S.P.A,IT,Common Stock,79.06M,9.16M,42.51M,--,Construction and Materials,Engineering and Contracting Services,Transportation Infrastructure,Highways & Railtracks,Engineering & Construction,Engineering Services,--,--
GLOBECIV IN Equity,GLOBE CIVIL PROJ,IN,Common Stock,77.15M,68.70M,68.72M,117,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
PTPW IJ Equity,PRATAMA WIDYA TB,ID,Common Stock,75.52M,35.58M,72.68M,6,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
SIBEK SS Equity,SIBEK AB,SE,Common Stock,75.29M,23.15M,13.41M,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
6171 JP Equity,CE MGMT INTG LAB,JP,Common Stock,73.73M,73.59M,72.21M,--,Construction and Materials,Construction,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
LSCO IT Equity,LESICO LTD,IL,Common Stock,73.34M,427.53M,301.63M,--,Industrial Support Services,Professional Business Support Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
013700 KS Equity,CAMUS E&C,KR,Common Stock,73.13M,289.49M,302.40M,--,Construction and Materials,Building Materials: Other,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
VANL LN Equity,VAN ELLE HOLDING,GB,Common Stock,72.99M,257.16M,197.49M,693,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Ind & Traffic Engineering Svcs,--
LUDN IT Equity,LUDAN ENGINEER,IL,Common Stock,72.68M,259.75M,216.34M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
066980 KS Equity,HANSUNG CLEANTEC,KR,Common Stock,71.69M,203.93M,192.65M,--,Construction and Materials,Construction,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
1757 HK Equity,AFFLUENT FOUNDAT,HK,Common Stock,71.37M,47.41M,45.54M,115,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
EKANSH IN Equity,EKANSH CONCEPTS,IN,Common Stock,68.67M,7.14M,12.27M,--,Software and Computer Services,Software,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
037440 KS Equity,HEERIM ARCHITECT,KR,Common Stock,67.66M,267.90M,227.78M,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
5075 JP Equity,UPCON CORP,JP,Common Stock,67.06M,11.97M,18.52M,--,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1438 JP Equity,GIFU LANDSCAPE A,JP,Common Stock,66.67M,52.51M,53.31M,--,Construction and Materials,Engineering and Contracting Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Architectural Services,--
335A JP Equity,MIRAIRO INC,JP,Common Stock,66.46M,7.17M,7.06M,55,Industrial Support Services,Professional Business Support Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
MSW PW Equity,MOSTALWAR,PL,Common Stock,64.20M,601.48M,415.93M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
WOLF AV Equity,WOLFTANK GROUP A,AT,Common Stock,64.00M,199.32M,181.89M,--,Industrial Engineering,Machinery: Industrial,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,--,--
VGV VN Equity,VIETNAM NATIONAL,VN,Common Stock,63.53M,44.63M,73.32M,--,--,--,--,--,Engineering & Construction,Engineering Services,Architectural Services,--
D2D VN Equity,INDUSTRIAL URBAN,VN,Common Stock,63.30M,20.97M,96.19M,78,Real Estate Investment and Services,Real Estate Holding and Development,Real Estate Management & Development,Real Estate Development,Engineering & Construction,Engineering Services,--,--
STI TB Equity,STONEHENGE INTER,TH,Common Stock,63.18M,14.35M,93.20M,--,Industrial Support Services,Professional Business Support Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,Architectural Services,--
LAMOR FH Equity,LAMOR CORP OYJ,FI,Common Stock,62.73M,187.64M,304.14M,534,Electronic and Electrical Equipment,Electronic Equipment: Pollution Control,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
HERC LN Equity,HERCULES PLC,GB,Common Stock,62.66M,196.03M,91.78M,630,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
PENGB SS Equity,PROJEKTENGAGEMAN,SE,Common Stock,60.96M,110.37M,126.53M,655,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
1446 JP Equity,CANDEAL CO LTD,JP,Common Stock,60.54M,133.56M,61.77M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
RAIN US Equity,RAIN ENHANC-CL A,US,Common Stock,60.27M,0,2.06M,--,Electronic and Electrical Equipment,Electronic Equipment: Gauges and Meters,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
GKEN MK Equity,GEORGE KENT MALA,MY,Common Stock,60.05M,46.86M,272.29M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
AGSL IN Equity,ALMONDS GLOBAL,IN,Common Stock,59.65M,27.14M,65.78M,--,Investment Banking and Brokerage Services,Investment Services,Capital Markets,Investment Banking & Brokerage,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
924 HK Equity,KHOON GROUP LTD,SG,Common Stock,58.50M,78.65M,57.94M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1758 JP Equity,TAIYO KISOKOGYO,JP,Common Stock,57.38M,135.03M,119.10M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
023350 KS Equity,KOREA ENGINEERIN,KR,Common Stock,56.60M,443.51M,457.18M,1k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
HTN VN Equity,HUNG THINH INCOS,VN,Common Stock,55.82M,69.05M,485.74M,243,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
A2ZL IN Equity,A2Z INFRA ENGINE,IN,Common Stock,55.44M,61.02M,93.37M,7,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1746 HK Equity,MAN SHUN GROUP H,HK,Common Stock,54.60M,25.51M,28.41M,61,Construction and Materials,Building: Climate Control,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1960 HK Equity,TBK & SONS HOLDI,MY,Common Stock,51.67M,93.63M,57.66M,509,Construction and Materials,Construction,Energy Equipment & Services,Oil & Gas Equipment & Services,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
1771 JP Equity,NIPPON KANRYU IN,JP,Common Stock,51.01M,177.21M,140.24M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Ind & Traffic Engineering Svcs,--
ANLON IN Equity,ANLON TECHNOLOGY,IN,Common Stock,49.85M,6.43M,8.13M,--,--,--,Trading Companies & Distributors,Trading Companies & Distributors,Engineering & Construction,Engineering Services,--,--
SAVY IN Equity,SAVY INFRA AND L,IN,Common Stock,49.33M,51.43M,34.81M,33,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
INGR CZ Equity,INGRA DD,HR,Common Stock,49.24M,17.07M,175.40M,42,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
8637 HK Equity,METASURFACE TECH,SG,Common Stock,49.14M,42.80M,90.48M,189,Industrial Support Services,Industrial Suppliers,Machinery,Industrial Machinery & Supplies & Components,Engineering & Construction,Engineering Services,--,--
DXST US Equity,DECENT HOLDING I,CN,Common Stock,48.46M,17.43M,17.11M,16,Waste and Disposal Services,Waste and Disposal Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
KCEIL IN Equity,KAY CEE ENERGY &,IN,Common Stock,47.93M,11.84M,19.27M,310,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
1707 HK Equity,GEOTECH HOLDINGS,HK,Common Stock,47.50M,15.65M,39.20M,53,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
