Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
KS CN Equity,KLONDIKE SILVER,CA,Common Stock,7.40M,0,20.19M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Silver,Metals & Mining,Precious Metals,--,--
ORS CN Equity,ORESTONE MINING,CA,Common Stock,7.39M,0,3.64M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ORNG CN Equity,OREGEN ENERGY CO,CA,Common Stock,7.33M,0,44.44k,--,"Oil, Gas and Coal",Oil: Crude Producers,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
STU CN Equity,STUHINI EXPLORAT,CA,Common Stock,7.33M,0,11.45M,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
GGM CN Equity,GRANADA GOLD MIN,CA,Common Stock,7.27M,0,933.37k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
RAGE CN Equity,RENEGADE GOLD IN,CA,Common Stock,7.24M,0,21.70M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
CRB AU Equity,CARBINE RESOURCE,AU,Common Stock,7.15M,0,8.95M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ELY CN Equity,ELECTRUM DISCOVE,CA,Common Stock,7.11M,0,5.43M,--,"Oil, Gas and Coal",Oil: Crude Producers,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
SWLF CN Equity,SILVER WOLF EXPL,CA,Common Stock,7.09M,0,3.51M,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Precious Metals,--,--
NGRC US Equity,NATIONAL GRAPHIT,US,Common Stock,7.02M,0,40.31k,--,Industrial Metals and Mining,General Mining,Biotechnology,Biotechnology,Metals & Mining,Precious Metals,Silver,--
CFE CN Equity,CARTIER SILVER C,CA,Common Stock,6.95M,0,2.72M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
RON AU Equity,RONIN RESOURCES,AU,Common Stock,6.86M,--,3.21M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
LPK CN Equity,LUPAKA GOLD CORP,CA,Common Stock,6.79M,0,52.74k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
RGL AU Equity,RIVERSGOLD LTD,AU,Common Stock,6.73M,0,7.85M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
TMX AU Equity,TERRAIN MINERALS,AU,Common Stock,6.70M,5.46k,4.06M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
PRS AU Equity,PROSPECH LTD,AU,Common Stock,6.66M,0,11.96M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
NAR CN Equity,NORTH ARROW MINE,CA,Common Stock,6.60M,0,21.07M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
LOT CN Equity,TOMAGOLD CORP,CA,Common Stock,6.60M,0,93.93k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
NPM AU Equity,NEWPEAK METALS L,AU,Common Stock,6.58M,0,4.52M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
274 HK Equity,RENAISSANCE ASIA,HK,Common Stock,6.55M,--,75.28M,522,Precious Metals and Mining,Gold Mining,Industrial Conglomerates,Industrial Conglomerates,Metals & Mining,Precious Metals,Gold,--
M2M AU Equity,MT MALCOLM MINES,AU,Common Stock,6.52M,--,9.37M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
BVA CN Equity,BRAVADA GOLD COR,CA,Common Stock,6.52M,0,767.55k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
BTU CN Equity,BTU METALS CORP,CA,Common Stock,6.52M,0,7.96M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
NES AU Equity,NELSON RESOURCES,AU,Common Stock,6.52M,12.51k,1.24M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
MEO CN Equity,CAMEO RESOURCES,CA,Common Stock,6.48M,0,806.46k,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
TMS AU Equity,TENNANT MINERALS,AU,Common Stock,6.40M,0,4.68M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
PVW AU Equity,PVW RESOURCES LT,AU,Common Stock,6.36M,0,2.13M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
FAS CN Equity,FIRST ANDES SILV,CA,Common Stock,6.36M,0,5.09M,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Precious Metals,--,--
DEC CN Equity,DECADE RESOURCES,CA,Common Stock,6.27M,0,11.53M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
GES AU Equity,GENESIS RESOURCE,AU,Common Stock,6.26M,0,23.30M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MHM AU Equity,MOUNT HOPE MININ,AU,Common Stock,6.19M,65.99k,20.00k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
T88 AU Equity,TAITON RESOURCES,AU,Common Stock,6.18M,--,915.93k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MAGE US Equity,MAGELLAN COPPER,US,Common Stock,6.14M,0,163.13k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
MCL CN Equity,MCLAREN RESOURCE,CA,Common Stock,6.03M,0,522.06k,--,"Oil, Gas and Coal",Oil: Crude Producers,--,--,Metals & Mining,Precious Metals,Gold,--
KLI AU Equity,KILLI RESOURCES,AU,Common Stock,6.03M,--,2.93M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
STRM CN Equity,STORM EXPLORATIO,CA,Common Stock,6.03M,0,105.28k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
LMR CN Equity,LOMIKO METALS,CA,Common Stock,6.02M,0,15.98M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
KMGD KZ Equity,KM GOLD JSC,KZ,Common Stock,6.01M,0,22.09M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,--,--
MSCH US Equity,MAINSTREETCHAMBE,US,Common Stock,5.97M,0,86.94k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
RAS AU Equity,RAGUSA MINERALS,AU,Common Stock,5.88M,36.25k,745.54k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
CDR AU Equity,CODRUS MINERALS,AU,Common Stock,5.79M,367.50k,2.37M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
MAHVIE SS Equity,MAHVIE MINERALS,SE,Common Stock,5.79M,0,5.78M,1,--,--,--,--,Metals & Mining,Precious Metals,--,--
LMG CN Equity,LINCOLN GOLD MIN,CA,Common Stock,5.78M,0,1.31M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AX8 AU Equity,ACCELERATE RESOU,AU,Common Stock,5.72M,54.29k,12.69M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
TGMR US Equity,TROY GOLD & MINE,US,Common Stock,5.70M,--,--,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
KES CN Equity,KESSELRUN RESOUR,CA,Common Stock,5.69M,0,12.68M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
ZFR CN Equity,ZEPHYR MINERALS,CA,Common Stock,5.65M,0,6.00M,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
FTSP US Equity,FINTRADE SHERPA,CA,Common Stock,5.64M,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
ONV/H CN Equity,ORONOVA ENERGY I,CA,Common Stock,5.63M,0,4.15k,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,Metals & Mining,Precious Metals,Gold,--
WINS CN Equity,WINSHEAR GOLD CO,CA,Common Stock,5.60M,0,1.59M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
DFR CN Equity,DFR GOLD INC,CA,Common Stock,5.59M,0,564.07k,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
AQX AU Equity,ALICE QUEEN LTD,AU,Common Stock,5.54M,5.77k,599.23k,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
QREE CN Equity,QUEBEC RARE EART,CA,Common Stock,5.54M,0,3.53M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
XTM CN Equity,TRANSITION METAL,CA,Common Stock,5.52M,0,2.83M,--,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Precious Metals,Gold,--
WLR CN Equity,WALKER LANE RESO,CA,Common Stock,5.49M,0,1.33M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Silver,--
BGD CN Equity,BULLION GOLD RES,CA,Common Stock,5.45M,0,2.49M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
VAR AU Equity,VARISCAN MINES L,AU,Common Stock,5.40M,1.07k,9.83M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
VMXX CN Equity,VALHALLA ME-SUBO,CA,Common Stock,5.39M,0,1.61M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
CASA CN Equity,CASA MINERALS IN,CA,Common Stock,5.37M,0,3.99M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
JUPGF US Equity,ATLAS CRITICAL M,BR,Common Stock,5.37M,1.01M,3.85M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
AWM CN Equity,ANGEL WING METAL,CA,Common Stock,5.34M,--,3.62M,--,"Oil, Gas and Coal",Oil: Crude Producers,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
M24 AU Equity,MAMBA EXPLORATIO,AU,Common Stock,5.31M,0,7.39M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MEK CN Equity,METALS CREEK RES,CA,Common Stock,5.31M,0,797.89k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ALV AU Equity,ALVO MINERALS LT,AU,Common Stock,5.27M,--,1.76M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
SKP CN Equity,STRIKEPOINT GOLD,CA,Common Stock,5.26M,0,3.00M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
QMET CN Equity,Q PRECIOUS & BAT,CA,Common Stock,5.25M,0,3.22M,--,--,--,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
A8G AU Equity,AUSTRALASIAN MET,AU,Common Stock,5.21M,497.59k,7.36M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
WSK CN Equity,WILDSKY RESOURCE,CA,Common Stock,5.20M,0,5.20M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
GSRI CN Equity,GOLDEN SHIELD RE,CA,Common Stock,5.20M,0,2.16M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
GCN CN Equity,GOLDCLIFF RES,CA,Common Stock,5.07M,0,1.31M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
GWMO LN Equity,GREAT WESTERN MI,IE,Common Stock,5.07M,0,16.59M,9,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
GGC CN Equity,GENERIC GOLD COR,CA,Common Stock,5.06M,0,538.05k,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
RNCH CN Equity,RANCHERO GOLD CO,CA,Common Stock,5.05M,0,301.00k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
NSG CN Equity,NORTHSTAR GOLD C,CA,Common Stock,4.99M,0,5.65M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
RNG SJ Equity,RANDGOLD & EXPL,ZA,Common Stock,4.96M,0,5.32M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
VGD CN Equity,VISIBLE GOLD MIN,CA,Common Stock,4.91M,0,259.32k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AMZ CN Equity,AZUCAR MINERALS,CA,Common Stock,4.87M,0,2.02M,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
CUL AU Equity,CULLEN RES LTD,AU,Common Stock,4.85M,114.37k,4.87M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MLKM CN Equity,MAYO LAKE MINERA,CA,Common Stock,4.85M,0,6.59M,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
GCC CN Equity,GOLDEN CARIBOO R,CA,Common Stock,4.84M,0,2.35M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
BGF CN Equity,BEAUCE GOLD FIEL,CA,Common Stock,4.82M,0,5.21M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
GZD CN Equity,GRIZZLY DISCOVER,CA,Common Stock,4.76M,0,11.66M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ALMA CN Equity,ALMA GOLD INC,CA,Common Stock,4.74M,0,2.69M,--,--,--,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
RIOZ ZH Equity,RIOZIM,ZW,Common Stock,4.73M,89.03M,178.07M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
XGC CN Equity,XALI GOLD CORP,CA,Common Stock,4.71M,0,82.87k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
MTB CN Equity,MTB METALS CORP,CA,Common Stock,4.63M,0,27.42M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
ASHL CN Equity,ASHLEY GOLD CORP,CA,Common Stock,4.60M,0,604.80k,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
CBI CN Equity,COLIBRI RESOURCE,CA,Common Stock,4.57M,0,4.90M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
GMTN CN Equity,GOLD MOUNTAIN MI,CA,Common Stock,4.49M,2.60M,59.90M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
SPD CN Equity,SILVER PREDATOR,CA,Common Stock,4.48M,0,5.37M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Silver,--
CRC CN Equity,CANTER RESOURCES,CA,Common Stock,4.45M,0,219.94k,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
ARQ CN Equity,ARGO GOLD INC,CA,Common Stock,4.44M,2.48M,3.71M,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
KOG CN Equity,KO GOLD INC,CA,Common Stock,4.43M,--,309.98k,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
KNC CN Equity,K9 GOLD CORP,CA,Common Stock,4.42M,0,78.60k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
CBY AU Equity,CANTERBURY RESOU,AU,Common Stock,4.36M,0,12.06M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
DMG AU Equity,DRAGON MOUNTAIN,AU,Common Stock,4.34M,7.71k,1.44M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
BMV CN Equity,BATHURST METALS,CA,Common Stock,4.32M,0,2.11M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
CGD CN Equity,CARLIN GOLD CORP,CA,Common Stock,4.29M,0,4.49M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
IMI AU Equity,INFINITY MINING,AU,Common Stock,4.23M,--,--,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
NVX CN Equity,NV GOLD CORP,CA,Common Stock,4.22M,0,3.95M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
SXTY CN Equity,SIXTY NORTH GOLD,CA,Common Stock,4.21M,0,9.85M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
CR3 AU Equity,CORE ENERGY MINE,AU,Common Stock,4.19M,0,3.65M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
APX CN Equity,APEX RESOURCES I,CA,Common Stock,4.18M,0,5.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
CRB CN Equity,CARIBOO ROSE RES,CA,Common Stock,4.15M,0,1.96M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
NBLC CN Equity,NOBEL RESOURCES,CA,Common Stock,4.04M,--,--,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
AS2 AU Equity,ASKARI METALS LT,AU,Common Stock,4.04M,11.65k,11.33M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
DOS CN Equity,DIOS EXPLORATION,CA,Common Stock,4.01M,0,3.66M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
VYC/H CN Equity,VANITY CAPITAL I,CA,Common Stock,3.92M,0,135.15k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
NTVO LN Equity,NATIVO RESOURCES,GB,Common Stock,3.88M,66.73k,615.37k,4,"Oil, Gas and Coal",Oil: Crude Producers,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
JDN CN Equity,JAYDEN RESOURCES,CA,Common Stock,3.86M,0,8.26M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
SMP CN Equity,SOUTHERN EMPIRE,CA,Common Stock,3.85M,0,1.38M,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
AUR AU Equity,AURIS MINERALS L,AU,Common Stock,3.81M,0,11.54M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
SGZ CN Equity,SEGO RESOURCES I,CA,Common Stock,3.81M,0,7.20M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
GLD CN Equity,GOLD FINDER RESO,CA,Common Stock,3.79M,0,354.05k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
BMXI US Equity,BROOKMOUNT EXPLO,US,Common Stock,3.78M,23.47M,45.48M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
RFR CN Equity,RENFORTH RESOURC,CA,Common Stock,3.75M,0,352.13k,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,Gold,--
DAF AU Equity,DISCOVERY ALASKA,AU,Common Stock,3.75M,145,387.96k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
CQR CN Equity,CONQUEST RESOURC,CA,Common Stock,3.72M,0,1.21M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
WNFT US Equity,WORLDWIDE NFT IN,CO,Common Stock,3.65M,0,23.12k,--,Software and Computer Services,Consumer Digital Services,--,--,Metals & Mining,Precious Metals,Gold,--
GLC VN Equity,LAO CAI GOLD JSC,VN,Common Stock,3.62M,1.16M,1.25M,16,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
TRU CN Equity,TRU PRECIOUS MET,CA,Common Stock,3.62M,--,1.96M,--,Waste and Disposal Services,Waste and Disposal Services,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
M2R AU Equity,MIRAMAR RESOURCE,AU,Common Stock,3.58M,0,9.36M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
USHA CN Equity,USHA RESOURCES L,CA,Common Stock,3.53M,0,9.97M,--,--,--,--,--,Metals & Mining,Precious Metals,--,--
MASS CN Equity,MASIVO SILVER CO,CA,Common Stock,3.50M,0,62.19k,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
FIN AU Equity,FIN RESOURCES LT,AU,Common Stock,3.47M,0,3.42M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
PER CN Equity,PERUVIAN METALS,CA,Common Stock,3.47M,3.42M,2.21M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
RBR AU Equity,RBR GROUP LTD,AU,Common Stock,3.44M,948.35k,4.26M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
CMET CN Equity,CLARITY METALS C,CA,Common Stock,3.43M,0,221.16k,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
PGX CN Equity,PROSPER GOLD COR,CA,Common Stock,3.41M,0,2.32M,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
LSTR CN Equity,LODESTAR METALS,CA,Common Stock,3.39M,0,3.82M,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Precious Metals,--,--
SKYG CN Equity,SKY GOLD CORP,CA,Common Stock,3.33M,0,1.13M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
BMO AU Equity,BASTION MINERALS,AU,Common Stock,3.31M,0,3.39M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
GUG CN Equity,GUNGNIR RESOURCE,CA,Common Stock,3.29M,0,5.11M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
FLOD US Equity,FLOWERY GOLD,US,Common Stock,3.28M,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Precious Metals,Gold,--
STNG CN Equity,STINGER RESOURCE,CA,Common Stock,3.28M,0,7.10M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
STW CN Equity,STOCKWORKS GOLD,CA,Common Stock,3.27M,0,96.56k,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Precious Metals,--,--
OPHR CN Equity,OPHIR METALS COR,CA,Common Stock,3.26M,0,7.35M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
R8R AU Equity,REGENER8 RESOURC,AU,Common Stock,3.26M,99.99k,4.69M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
FMN CN Equity,FIDELITY MINERAL,CA,Common Stock,3.23M,0,7.52M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,Gold,--
GPO CN Equity,GOLD PORT CORP,CA,Common Stock,3.21M,0,2.32M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,Gold,--
MMM CN Equity,MINCO CAPITAL CO,CA,Common Stock,3.11M,0,5.97M,--,Investment Banking and Brokerage Services,Diversified Financial Services,Capital Markets,Asset Management & Custody Banks,Metals & Mining,Precious Metals,--,--
NL CN Equity,NORTHERN LION GO,CA,Common Stock,3.07M,0,768.86k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ETF CN Equity,EASTFIELD RES,CA,Common Stock,3.05M,0,1.70M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
BGLD CN Equity,BOREAL GOLD INC,CA,Common Stock,3.02M,--,420.47k,--,--,--,--,--,Metals & Mining,Precious Metals,Gold,--
ADZ CN Equity,ADAMERA MINERALS,CA,Common Stock,3.01M,0,7.55M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
