Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
4351917Z IM Equity,LA CASA VHERNIER,IT,Private Comp,--,18.51M,123.35M,42,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3733806Z BB Equity,GEMBEL EUROPEAN,BE,Private Comp,--,19.10M,118.47M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4017876Z BB Equity,EMIEL VETS EN ZO,BE,Private Comp,--,19.27M,4.03M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3787728Z US Equity,SERVIMETAL INC,PR,Private Comp,--,19.44M,16.29M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
600139 CH Equity,SICHUAN WEST-A,CN,Common Stock,--,19.46M,102.83M,--,Industrial Metals and Mining,Nonferrous Metals,Financial Services,Specialized Finance,Metals & Mining,Mineral & Precious Stone Mining,--,--
3791324Z SM Equity,SALINAS DE NAVAR,ES,Private Comp,--,19.52M,52.41M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SHKS RU Equity,KRASNOYARSK-BRD,RU,Common Stock,--,19.56M,42.88M,462,--,--,--,--,Metals & Mining,Coal Mining,--,--
4238885Z IM Equity,METAL U SRL,IT,Private Comp,--,19.57M,8.33M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4020196Z BB Equity,KODDAERT METALEN,BE,Private Comp,--,19.59M,21.52M,7,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3745112Z SM Equity,GRUPSIDER NORTE,ES,Private Comp,--,19.68M,11.50M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
XRG CN Equity,XINERGY LTD,US,Common Stock,--,19.73M,156.12M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
4056061Z IM Equity,FONDERIA GETTI S,IT,Private Comp,--,19.73M,15.05M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
ZLK SK Equity,ZLIEVAREN SEZ KR,SK,Common Stock,--,19.91M,4.22M,--,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Iron,Iron Foundries,--
4788177Z BB Equity,ALLARD-EUROPE NV,BE,Private Comp,--,19.99M,13.55M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3733326Z BB Equity,SMOLENSK DIAMOND,BE,Private Comp,--,20.09M,1.30M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4361757Z IM Equity,AMBRE ITALIA SRL,IT,Private Comp,--,20.20M,21.34M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4427721Z IM Equity,ROMARGENTI DIAMO,IT,Private Comp,--,20.43M,31.15M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4200249Z IM Equity,ROSSANO FOND SPA,IT,Private Comp,--,20.53M,21.12M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3739627Z BB Equity,BLUE GEMS NV,BE,Private Comp,--,20.62M,26.87M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4408753Z SS Equity,EMMABODA GRANIT,SE,Private Comp,--,20.69M,14.10M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4627178Q AU Equity,ORESEARCH NL,AU,Common Stock,--,20.78M,29.72M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4399041Z NO Equity,ELKEM TANA AS,NO,Private Comp,--,20.98M,22.98M,--,--,--,--,--,Metals & Mining,Mining Services,--,--
3736499Z BB Equity,ABHIDIMON BVBA,BE,Private Comp,--,21.01M,29.71M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
1281834Z LN Equity,BATHGATE SILICA,GB,Private Comp,--,21.13M,24.78M,40,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3636719Z FP Equity,IMERYS MINERAUX,FR,Private Comp,--,21.17M,19.12M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4033261Z BB Equity,PAUL SLACHMUYLDE,BE,Private Comp,--,21.24M,5.63M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4783689Z FP Equity,DEVEL ACTIVITE C,FR,Private Comp,--,21.26M,16.58M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4020956Z BB Equity,FLORISAN NV,BE,Private Comp,--,21.42M,15.32M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4260677Z IM Equity,FONDAR SPA,IT,Private Comp,--,21.49M,24.46M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4416561Z SM Equity,HIESCOSA ARANDA,ES,Private Comp,--,21.50M,18.46M,29,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4450313Z BB Equity,LES ENROBES DU C,BE,Private Comp,--,21.57M,15.25M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4380249Z BB Equity,SAMI & ABDO AZAR,BE,Private Comp,--,21.96M,7.72M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4340309Z IM Equity,BROGGIAN DIFFUSI,IT,Private Comp,--,21.97M,46.76M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3765092Z US Equity,E ROWE FOUNDRY &,US,Private Comp,--,22.00M,19.33M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
4185817Z IM Equity,FRIULANA METALLI,IT,Private Comp,--,22.25M,23.21M,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
3732814Z BB Equity,ROYAL DIAMOND CU,BE,Private Comp,--,22.31M,28.00M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
TRR LN Equity,TRIDENT ROYALTIE,GB,Common Stock,--,22.43M,218.43M,9,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Iron,Iron Ore Mining,--
NMCOF US Equity,NAMIBIAN MINERAL,ZA,Common Stock,--,22.49M,249.87M,--,Precious Metals and Mining,Diamonds and Gemstones,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4246269Z IM Equity,FONDERIE ORAZIO,IT,Private Comp,--,22.56M,30.12M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
YSH SP Equity,YORKSHINE HOLDIN,HK,Common Stock,--,22.67M,73.69M,--,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
3750176Z SM Equity,CARBONAR SA,ES,Private Comp,--,22.84M,34.12M,--,--,--,--,--,Metals & Mining,Mining Services,--,--
4440737Z IM Equity,BANCOMETALLI SRL,IT,Private Comp,--,22.93M,1.44M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3749856Z SM Equity,FUNDICIONES URBI,ES,Private Comp,--,22.96M,22.17M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3969308Z DC Equity,TASSO ODENSE A/S,DK,Private Comp,--,23.01M,14.21M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
307 HK Equity,UP ENERGY DEVELO,HK,Common Stock,--,23.11M,3.19B,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,Metallurgical Coal,--
4038893Z NA Equity,LUNDIN NETHERLAN,NL,Private Comp,--,23.25M,93.90M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4719681Z FP Equity,COMPTOIR DE MINE,FR,Private Comp,--,23.47M,15.44M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4230973Z IM Equity,DEREF SPA,IT,Private Comp,--,23.56M,35.92M,48,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4225493Z IM Equity,CONFINVEST FL SR,IT,Private Comp,--,23.71M,12.20M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
791431Z IM Equity,FACCO CORP SPA,IT,Private Comp,--,23.76M,10.46M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4165113Z BB Equity,WAHL DIAMONDS BV,BE,Private Comp,--,24.02M,5.84M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
CBNG US Equity,COBRA ENERGY INC,US,Common Stock,--,24.04M,74.23M,--,Precious Metals and Mining,Diamonds and Gemstones,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
CNY SJ Equity,CENTURY CARBON,ZA,Common Stock,--,24.14M,38.16M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4025116Z BB Equity,INTERCONTINENTAL,BE,Private Comp,--,24.17M,6.92M,1,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
NVM LN Equity,NAVAN MINING PLC,GB,Common Stock,--,24.38M,82.71M,1k,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4018316Z BB Equity,BEAUTY GEMS BVBA,BE,Private Comp,--,24.39M,12.85M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4450025Z BB Equity,SKYSTAR BVBA,BE,Private Comp,--,24.42M,13.12M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3739827Z BB Equity,AFTERGUT N & ZON,BE,Private Comp,--,24.49M,94.20M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
CNH AU Equity,CHINA STEEL AUST,AU,Common Stock,--,24.59M,81.76M,--,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Iron,--,--
3730018Z BB Equity,GRUNBERGER DIAMO,BE,Private Comp,--,24.61M,45.85M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4769137Z PL Equity,SILVAFER-COMERCI,PT,Private Comp,--,24.61M,15.60M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
CWRN US Equity,COTTON & WESTERN,US,Common Stock,--,24.78M,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4644673Z FP Equity,SOC FRANCO ESPAG,FR,Private Comp,--,24.91M,4.27M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
CZC VN Equity,CENTRAL ZONE-COA,VN,Common Stock,--,24.94M,9.63M,105,--,--,--,--,Metals & Mining,Coal Mining,--,--
3722702Z BB Equity,PARAS GEMS NV,BE,Private Comp,--,25.46M,16.74M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4665873Z FP Equity,CHARTRES ENROBES,FR,Private Comp,--,25.53M,18.66M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3728250Z BB Equity,HOPE BELGIUM NV,BE,Private Comp,--,25.64M,20.47M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4673097Z FP Equity,PICHON CARBURANT,FR,Private Comp,--,25.76M,6.23M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
CETC US Equity,HONGLI CLEAN ENE,CN,Common Stock,--,26.04M,51.68M,65,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Metallurgical Coal,--
4022620Z BB Equity,BLUE ICE BVBA,BE,Private Comp,--,26.20M,6.48M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3722406Z BB Equity,N SHAH & CO BVBA,BE,Private Comp,--,26.39M,30.81M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4023236Z BB Equity,BLOOMING STAR BV,BE,Private Comp,--,26.40M,11.69M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3737483Z BB Equity,MUNIC GEMS NV,BE,Private Comp,--,26.58M,43.57M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4059837Z IM Equity,FONDERIA CASATI,IT,Private Comp,--,26.60M,53.65M,62,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
3731858Z BB Equity,BELADAMAS NV,BE,Private Comp,--,26.72M,37.34M,6,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4182245Z IM Equity,MASSIFOND SPA,IT,Private Comp,--,26.84M,36.89M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
1137191Z LN Equity,ANGLO-EUROPEAN I,GB,Private Comp,--,27.09M,21.31M,52,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
4161661Z BB Equity,DESIMPEL ENERGY,BE,Private Comp,--,27.22M,10.20M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
3789856Z SM Equity,IMEXTAL SL,ES,Private Comp,--,27.69M,22.40M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4775089Z PL Equity,FUCOLI-SOMEPAL-F,PT,Private Comp,--,27.70M,26.00M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
3720978Z BB Equity,HORIZON DIAMONDS,BE,Private Comp,--,27.72M,16.79M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3965980Z BB Equity,SOCIETE EUROPEEN,BE,Private Comp,--,27.75M,17.10M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3733190Z BB Equity,RARE GEMS BVBA,BE,Private Comp,--,27.90M,25.91M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3724322Z BB Equity,DICALITE EUROPE,BE,Private Comp,--,27.98M,30.47M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4260509Z IM Equity,FONDERIE PALMIER,IT,Private Comp,--,28.44M,34.34M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
MDT SM Equity,MINAS TORMALEO,ES,Common Stock,--,28.47M,18.95M,195,--,--,--,--,Metals & Mining,Coal Mining,--,--
4728729Z FP Equity,POITOU CARBURANT,FR,Private Comp,--,28.51M,6.92M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3801164Z SM Equity,FUNDICION Y SIDE,ES,Private Comp,--,28.62M,61.41M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4244461Z IM Equity,FONDERIA GHIRLAN,IT,Private Comp,--,28.70M,22.32M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4332733Z IM Equity,ROBERTO GIANNOTT,IT,Private Comp,--,29.00M,13.35M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4454497Z IM Equity,ACQUAPOWER SPA,IT,Private Comp,--,29.35M,24.40M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4022076Z BB Equity,JAY DIMON BVBA,BE,Private Comp,--,29.52M,17.56M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3961852Z BB Equity,MOURADIAM SA,BE,Private Comp,--,29.84M,7.95M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
2763114Q CN Equity,MINERA RAYROCK,CA,Common Stock,--,29.95M,81.31M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4197601Z IM Equity,MINERARIA SACILE,IT,Private Comp,--,30.50M,48.67M,--,--,--,--,--,Metals & Mining,Mining Services,--,--
3642767Z US Equity,AMERIKOHL MINING,US,Private Comp,--,30.57M,12.23M,--,--,--,--,--,Metals & Mining,Coal Mining,Thermal Coal,--
3736611Z BB Equity,KARDIAM BVBA,BE,Private Comp,--,30.62M,17.03M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
CXM AU Equity,CENTREX LTD,AU,Common Stock,--,30.65M,54.88M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Phosphate Rock
3999804Z IM Equity,FOND STAMP SPA,IT,Private Comp,--,30.99M,48.38M,75,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3750280Z SM Equity,HIERROS TORRES Y,ES,Private Comp,--,31.12M,16.86M,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
TSX SJ Equity,TRANS HEX GROUP,ZA,Common Stock,--,31.24M,78.19M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Diamonds
3739171Z BB Equity,DIANISH NV,BE,Private Comp,--,31.37M,8.77M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4497979Z IM Equity,FONDERIE VALDELS,IT,Private Comp,--,31.62M,36.28M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4718657Z FP Equity,VENDOME CARBURAN,FR,Private Comp,--,31.71M,8.08M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4043773Z NA Equity,SEIKO NEDERLAND,NL,Private Comp,--,31.71M,32.09M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
KDVG UZ Equity,KRASNODONVUGILLY,UA,Common Stock,--,31.93M,297.32M,11k,--,--,--,--,Metals & Mining,Coal Mining,--,--
FLOR LN Equity,FLUORMIN LTD,GB,Common Stock,--,31.95M,44.98M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3737235Z BB Equity,ARJAV DIAMONDS,BE,Private Comp,--,32.14M,91.23M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4334637Z IM Equity,CONCE SRL,IT,Private Comp,--,32.39M,36.03M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4369417Z SM Equity,COMPO IBERIA SL,ES,Private Comp,--,32.46M,28.56M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4313749Z IM Equity,LUZENAC VAL CHIS,IT,Private Comp,--,32.55M,50.86M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
COAVP BB Equity,ANDERLUES S.A.,BE,Common Stock,--,32.76M,18.74M,133,--,--,--,--,Metals & Mining,Coal Mining,--,--
3798460Z ID Equity,CAVANAGH FOUNDRY,IE,Private Comp,--,33.01M,15.68M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
3726418Z BB Equity,KOLEN TOMAR BVBA,BE,Private Comp,--,33.30M,34.03M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3726714Z BB Equity,DIAMEX MANUFACTU,BE,Private Comp,--,33.45M,14.49M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4170277Z BB Equity,ANTWERPSE METALE,BE,Private Comp,--,33.48M,20.24M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
BUF CN Equity,BUFFALO COAL COR,ZA,Common Stock,--,33.72M,15.04M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Metallurgical Coal,--
3917876Z US Equity,AGSCO CORP,US,Private Comp,--,33.84M,13.13M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3731226Z BB Equity,STAR EXCEL BVBA,BE,Private Comp,--,34.16M,13.00M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4054205Z IM Equity,FIGLI DI EZIO RO,IT,Private Comp,--,34.23M,39.14M,18,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
TERR SS Equity,TERRA MINING AB,SE,Common Stock,--,34.59M,58.01M,58,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4379745Z BB Equity,MALAY GEMS BVBA,BE,Private Comp,--,34.82M,8.03M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4333877Z IM Equity,NUOVA SIMA-SRL,IT,Private Comp,--,35.35M,34.46M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3964868Z BB Equity,STATION INTERZON,BE,Private Comp,--,35.40M,12.35M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
3961820Z BB Equity,CRYSTAL TRADERS,BE,Private Comp,--,35.41M,13.09M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
EBG LN Equity,ENERGYBUILD GROU,GB,Common Stock,--,35.50M,63.17M,--,"Oil, Gas and Coal",Coal,--,--,Metals & Mining,Coal Mining,--,--
600532 CH Equity,SHANGHAI TOPCA-A,CN,Common Stock,--,35.50M,542.69M,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,--,--
PEC FP Equity,RIO TINTO FRANCE,FR,Common Stock,--,36.09M,2.78B,--,--,--,--,--,Metals & Mining,Mining Services,--,--
JGFD IN Equity,JG FOUNDRY LTD,IN,Common Stock,--,36.14M,9.88M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
2562546Z LN Equity,OXBOW COAL LTD,GB,Private Comp,--,36.15M,51.73M,--,--,--,--,--,Metals & Mining,Mining Services,--,--
MIS AU Equity,MIDWEST CORP LTD,AU,Common Stock,--,36.17M,139.99M,--,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Iron,--,--
NSR CN Equity,NOMAD ROYALTY CO,CA,Common Stock,--,36.17M,516.71M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
4368489Z SM Equity,ANDALUZA DE CALE,ES,Private Comp,--,36.22M,44.72M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
TAAL CN Equity,TAAL DISTRIBUTED,CA,Common Stock,--,36.84M,74.66M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
CMH LN Equity,CHAMBERLIN PLC,GB,Common Stock,--,36.87M,28.25M,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
4027237Z BB Equity,G DIAM BVBA,BE,Private Comp,--,37.14M,33.76M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4767025Z PL Equity,TEMPUS INTERNACI,PT,Private Comp,--,37.15M,22.01M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3723294Z BB Equity,SUSHANG EXPORTS,BE,Private Comp,--,37.51M,18.65M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
AMI CN Equity,ATHABASCA MINERA,CA,Common Stock,--,37.91M,40.16M,--,Industrial Metals and Mining,General Mining,Construction Materials,Construction Materials,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Gemstones
3748568Z SM Equity,MAGOTTEAUX NAVAR,ES,Private Comp,--,38.21M,14.03M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
DKOK UZ Equity,DONETSKKOKS,UA,Common Stock,--,38.25M,29.69M,648,--,--,--,--,Metals & Mining,Coal Mining,--,--
4023564Z BB Equity,ASIAN-DIAMONDS B,BE,Private Comp,--,38.31M,17.76M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4146285Z US Equity,VICTORY STEEL PR,US,Private Comp,--,38.33M,9.37M,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
3737875Z BB Equity,MID BELGIUM BVBA,BE,Private Comp,--,38.34M,66.73M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
VIA AU Equity,VIAGOLD RARE EAR,CN,Common Stock,--,39.07M,63.56M,--,Travel and Leisure,Travel and Tourism,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
RIZY RU Equity,RAZREZ IZYKH-BRD,RU,Common Stock,--,39.27M,35.03M,405,--,--,--,--,Metals & Mining,Mining Services,Coal Support Services,--
4396953Z NO Equity,BJORKLUND NORGE,NO,Private Comp,--,39.71M,36.84M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3718642Z BB Equity,RUBIN & ZONEN BV,BE,Private Comp,--,39.79M,15.90M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
8160142Z IN Equity,SIGMA MINERALS L,IN,Private Comp,--,40.02M,21.27M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3724586Z BB Equity,STAR DIAMOND GRO,BE,Private Comp,--,40.21M,11.89M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3726162Z BB Equity,SUPERGEMS NV,BE,Private Comp,--,40.32M,42.43M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3718618Z BB Equity,IDH DIAMONDS NV,BE,Private Comp,--,40.35M,15.25M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
3730250Z BB Equity,RETAIL OPERATING,BE,Private Comp,--,40.49M,10.24M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4512899Z SM Equity,HULLERAS DEL NOR,ES,Private Comp,--,40.59M,1.66B,692,--,--,--,--,Metals & Mining,Mining Services,--,--
4382481Z SM Equity,ROCES CARBONES S,ES,Private Comp,--,40.60M,17.86M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4770161Z PL Equity,FERRUS-MATERIAIS,PT,Private Comp,--,40.69M,31.13M,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4213809Z IM Equity,FONDERIE ARIOTTI,IT,Private Comp,--,40.81M,62.52M,--,--,--,--,--,Metals & Mining,Iron,Iron Foundries,--
1541258D AU Equity,DOME RESOURCES,AU,Common Stock,--,40.82M,41.71M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4061861Z BB Equity,ARCELORMITTAL AU,BE,Private Comp,--,40.97M,5.96M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4451105Z BB Equity,PERFECT DESIGNS,BE,Private Comp,--,41.52M,10.29M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
600766 CH Equity,YANTAI YUANCHE-A,CN,Common Stock,--,41.55M,81.28M,--,Retailers,Diversified Retailers,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Coal Mining,--,--
