Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
3702099Z US Equity,MARTAM CONSTRUCT,US,Private Comp,--,92.64M,58.30M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
3764260Z US Equity,P FLANIGAN & SON,US,Private Comp,--,93.25M,39.98M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4139733Z US Equity,PRINCE CONTRACTI,US,Private Comp,--,93.26M,33.01M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4674329Z FP Equity,COLAS PROJECTS S,FR,Private Comp,--,93.30M,96.75M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4349485Z IM Equity,MARCORA COSTRUZI,IT,Private Comp,--,93.34M,74.08M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4357037Z IM Equity,GLOBALFER SPA,IT,Private Comp,--,93.70M,867.83M,235,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
KNH SP Equity,KOON HOLDINGS LT,SG,Common Stock,--,94.15M,116.69M,114,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
3714671Z US Equity,SCHELLINGER CONS,US,Private Comp,--,94.37M,59.45M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
SPISIZ CH Equity,SIPING SITONG CI,CN,Private Comp,--,94.99M,2.63B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MIB MK Equity,MTD INFRAPERDANA,MY,Common Stock,--,95.01M,693.70M,--,Industrial Transportation,Transportation Services,--,--,Engineering & Construction,Infrastructure Construction,--,--
ESR SJ Equity,ESOR LTD,ZA,Common Stock,--,95.14M,69.29M,1k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
4223213Z IM Equity,CFC CONSORZIO FR,IT,Private Comp,--,95.39M,60.13M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3773496Z NA Equity,REIMERT HOLDING,NL,Private Comp,--,95.70M,43.35M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0746478D CH Equity,CHONGQING QIJIAN,CN,Private Comp,--,96.18M,4.45B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4143181Z US Equity,STRUCTSURE PROJE,US,Private Comp,--,96.29M,32.26M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3805288Z NA Equity,HEERKENS VAN BAV,NL,Private Comp,--,96.58M,46.70M,91,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3767500Z US Equity,WHC LLC/LA,US,Private Comp,--,96.65M,15.00M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3766412Z US Equity,MARTIN K EBY CON,US,Private Comp,--,96.70M,31.22M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1512666Z LN Equity,FELTHAM CONSTRUC,GB,Private Comp,--,96.93M,47.10M,101,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3798084Z LN Equity,JOHN F HUNT LTD,GB,Private Comp,--,97.44M,43.26M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3716298Z US Equity,DRIVER PIPELINE,US,Private Comp,--,97.98M,25.88M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3814080Z NA Equity,SIMED INTERNATIO,NL,Private Comp,--,98.73M,100.80M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3818112Z LN Equity,VOLKERLASER HOLD,GB,Private Comp,--,99.46M,24.55M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3640167Z US Equity,CLAIBORNE ELECTR,US,Private Comp,--,100.15M,197.81M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Electric Utility Line Const
4684889Z FP Equity,WIAME- VRD SAS,FR,Private Comp,--,100.28M,72.31M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4459745Z ID Equity,UCD PROPERTY DEV,IE,Private Comp,--,100.31M,17.26M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
IHS NL Equity,IHS NIGERIA PLC,NG,Common Stock,--,100.98M,336.74M,--,Real Estate Investment and Services,Real Estate Holding and Development,Diversified Telecommunication Services,Integrated Telecommunication Services,Engineering & Construction,Infrastructure Construction,--,--
4143741Z US Equity,R&R CONSTRUCTION,US,Private Comp,--,101.13M,18.01M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4204121Z IM Equity,ARGELATO IMMOBIL,IT,Private Comp,--,101.40M,48.58M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
OFOI OM Equity,OMAN FIBER OPTIC,OM,Common Stock,--,101.57M,150.72M,--,Telecommunications Equipment,Telecommunications Equipment,Communications Equipment,Communications Equipment,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Cable Line Construction
3733334Z BB Equity,VLAAMSE BAGGER M,BE,Private Comp,--,102.21M,204.33M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
6181055Z BZ Equity,MENDES JUNIOR TR,BR,Private Comp,--,102.26M,271.56M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3961556Z BB Equity,BOUWBEDRIJF DETH,BE,Private Comp,--,102.35M,29.98M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4683985Z FP Equity,SOGEA RHONE ALPE,FR,Private Comp,--,102.72M,60.09M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
DORS RU Equity,DORISS-BRD,RU,Common Stock,--,103.25M,69.22M,60,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
4143725Z US Equity,MPG OILFIELD SER,US,Private Comp,--,103.33M,54.92M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction
4242069Z IM Equity,COOPERATIVA EDIL,IT,Private Comp,--,103.47M,150.89M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
ECOS3 BZ Equity,EMPRESA CONCESSI,BR,Common Stock,--,103.59M,108.34M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
PKH SJ Equity,PROTECH KHUTHELE,ZA,Common Stock,--,103.75M,75.22M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
3816196Z NA Equity,VENKO GROEP BV,NL,Private Comp,--,104.24M,44.12M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4733545Z FP Equity,TOFFOLUTTI SADIR,FR,Private Comp,--,104.28M,64.17M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4774305Z PL Equity,EPOS-EMPRESA POR,PT,Private Comp,--,104.47M,69.59M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3769020Z US Equity,DEFOE CORP,US,Private Comp,--,104.72M,33.82M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1990 JP Equity,TOHOKEN SYSTEM,JP,Common Stock,--,105.12M,75.63M,145,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
4492779Z AV Equity,VICTOR BUYCK STE,BE,Private Comp,--,105.25M,86.06M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4485635Z US Equity,KISKA DEVELOPERS,US,Private Comp,--,105.98M,305.73M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
SUXYUZ CH Equity,SUIHUA XINYUAN C,CN,Private Comp,--,106.20M,1.69B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3789752Z US Equity,GRAHAM BROTHERS,US,Private Comp,--,106.25M,138.46M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3821400Z LN Equity,TAMDOWN GROUP LT,GB,Private Comp,--,106.48M,53.90M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4475099Z US Equity,INDUSTRIAL CONTR,US,Private Comp,--,106.91M,20.31M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
4298621Z IM Equity,COGEIS SPA,IT,Private Comp,--,106.91M,544.17M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3770692Z SM Equity,ALUMAN SISTEMAS,ES,Private Comp,--,107.08M,114.98M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4152213Z US Equity,P&C CONSTRUCTION,US,Private Comp,--,107.62M,45.25M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
7746076Z IN Equity,DEGREMONT LTD/IN,IN,Private Comp,--,107.79M,92.37M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
3725570Z BB Equity,ALGEMENE ONDERNE,BE,Private Comp,--,108.37M,107.46M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4166345Z LN Equity,BURO HAPPOLD ENG,GB,Private Comp,--,108.80M,43.27M,955,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4751225Z FP Equity,VIAFRANCE NORMAN,FR,Private Comp,--,108.91M,74.28M,240,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3754616Z US Equity,COMANCO ENVIRONM,US,Private Comp,--,109.23M,29.18M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3787616Z US Equity,PALA GROUP LLC,US,Private Comp,--,109.27M,41.92M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
IVRC IN Equity,IVRCL LTD,IN,Common Stock,--,109.71M,1.66B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
4602682Z US Equity,CONNELL RESOURCE,US,Private Comp,--,109.76M,57.36M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3808008Z ID Equity,L&M KEATING LTD,IE,Private Comp,--,109.91M,63.16M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4639417Z FP Equity,ENTREPRISE HUBER,FR,Private Comp,--,110.11M,78.17M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CEMS RU Equity,CENTROENERG-BRD,RU,Common Stock,--,110.29M,182.91M,3k,Industrial Engineering,Machinery: Industrial,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Nuclear Power Construction
2055675Z LN Equity,ENTERPRISE AOL L,GB,Private Comp,--,111.04M,188.96M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
6H2 BU Equity,HOLDING CO ROAD,BG,Common Stock,--,112.58M,235.92M,2k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
3764876Z US Equity,S T BUNN CONSTRU,US,Private Comp,--,112.76M,87.04M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4702921Z FP Equity,SERPOLLET SAS,FR,Private Comp,--,112.88M,94.68M,427,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1527410Z LN Equity,MITCHELLSON FORM,GB,Private Comp,--,113.27M,66.61M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1512602Z LN Equity,JOHN REILLY CIVI,GB,Private Comp,--,113.27M,58.03M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4044917Z NA Equity,STRUKTON CIVIEL,NL,Private Comp,--,113.78M,104.18M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3777448Z SM Equity,EXCAVACIONES VIU,ES,Private Comp,--,114.10M,265.98M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4741393Z FP Equity,ETABLISSEMENTS C,FR,Private Comp,--,114.27M,65.86M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3748152Z SM Equity,TEYMA GESTION DE,ES,Private Comp,--,114.30M,1.84B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4287149Z LN Equity,ROWLAND GROUP LT,GB,Private Comp,--,114.75M,163.29M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3809472Z SM Equity,CONSTRUCCIONES R,ES,Private Comp,--,115.32M,103.34M,176,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3769244Z US Equity,POSILLICO CIVIL,US,Private Comp,--,115.55M,40.96M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4271013Z IM Equity,GEFER SPA,IT,Private Comp,--,115.72M,236.35M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
4516279Z SM Equity,DRACE MEDIO AMBI,ES,Private Comp,--,116.47M,88.50M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795226D CH Equity,HEGANG KAIYUAN C,CN,Private Comp,--,116.49M,5.64B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3768660Z US Equity,SHAW-LUNDQUIST A,US,Private Comp,--,116.55M,48.25M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3768540Z US Equity,SIMPSON & BROWN,US,Private Comp,--,117.33M,44.32M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Maritime Construction
SOPL PL Equity,SOPOL,PT,Common Stock,--,118.00M,91.66M,261,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
268715Z US Equity,FOLEY CO,US,Private Comp,--,118.02M,53.92M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4399313Z NO Equity,BACKE ROMERIKE A,NO,Private Comp,--,118.12M,41.87M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0746462D CH Equity,YUYAO ECONOMIC D,CN,Private Comp,--,118.35M,3.35B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4396329Z NO Equity,SYLJUASEN OPPLAN,NO,Private Comp,--,118.61M,48.52M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4518863Z FP Equity,EUROVIA HAUTE NO,FR,Private Comp,--,118.70M,55.04M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3771272Z SM Equity,CONSTRUJESA 2000,ES,Private Comp,--,118.99M,57.68M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1252Z PL Equity,GRUPO EDIFER,PT,Private Comp,--,120.83M,525.25M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4485 JP Equity,JTOWER INC,JP,Common Stock,--,121.26M,1.49B,--,Telecommunications Service Providers,Telecommunications Services,Diversified Telecommunication Services,Integrated Telecommunication Services,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
E4A BU Equity,ENEMONA AD,BG,Common Stock,--,121.50M,159.86M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
3757760Z US Equity,JA FIELDEN CO IN,US,Private Comp,--,121.61M,59.69M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4503371Z IM Equity,FRIULI VENEZIA G,IT,Private Comp,--,121.76M,417.60M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CDST RU Equity,CENTRODORSTR-BRD,RU,Common Stock,--,122.60M,321.38M,1k,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
3732350Z BB Equity,DECKX ALGEMENE O,BE,Private Comp,--,123.18M,40.15M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
HTMN CP Equity,HUTNI MONTAZE AS,CZ,Common Stock,--,123.35M,103.96M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4249197Z IM Equity,GESTA SPA,IT,Private Comp,--,123.53M,103.63M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4735329Z FP Equity,ENTR TRAVAUX PUB,FR,Private Comp,--,123.79M,84.14M,440,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1800 JP Equity,TONE GEO TECH CO,JP,Common Stock,--,123.85M,140.09M,177,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3724778Z BB Equity,TRBA SA,BE,Private Comp,--,125.75M,115.21M,322,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4783129Z FP Equity,SEFI-INTRAFOR SA,FR,Private Comp,--,125.78M,86.68M,354,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
4041885Z NA Equity,BAAS GROEP BV,NL,Private Comp,--,125.79M,43.53M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
VOAD RU Equity,VOLOGODAVTOD-BRD,RU,Common Stock,--,126.48M,80.57M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
CNCP3 BZ Equity,CONCESSIONARIA D,BR,Common Stock,--,126.61M,108.68M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4764233Z PL Equity,MONTEADRIANO-ENG,PT,Private Comp,--,127.49M,771.26M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4717129Z FP Equity,FAYOLLE & FILS S,FR,Private Comp,--,127.76M,76.81M,2,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4192841Z IM Equity,PAC SPA,IT,Private Comp,--,128.28M,196.37M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4681897Z FP Equity,GEOCEAN SASU,FR,Private Comp,--,128.29M,147.08M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
EYKLE GA Equity,ETANE EFKLEIDI S,GR,Common Stock,--,128.29M,317.68M,609,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3771768Z SM Equity,INTECSA INGENIER,ES,Private Comp,--,128.31M,219.37M,416,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0259995D FP Equity,ARCOUR SA,FR,Private Comp,--,129.28M,1.31B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4307085Z IM Equity,QUADRIO GAETANO,IT,Private Comp,--,129.54M,155.82M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1378697D CH Equity,WUXI OUTANG ZHIJ,CN,Private Comp,--,129.81M,4.02B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
5917 JP Equity,SAKURADA CO,JP,Common Stock,--,130.23M,186.68M,132,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
4059941Z IM Equity,CESTARO ROSSI &,IT,Private Comp,--,130.32M,88.65M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4637281Z BB Equity,HERBOSCH-KIERE S,BE,Private Comp,--,130.36M,124.03M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4691689Z FP Equity,EUROVIA BOURGOGN,FR,Private Comp,--,130.51M,70.03M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
VDKTRA CZ Equity,VIADUKT D.D.,HR,Common Stock,--,130.84M,191.94M,605,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0689566D CB Equity,ATC SITIOS DE CO,CO,Private Comp,--,130.97M,633.36M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
3805024Z NA Equity,VINK BOUW B.V.,NL,Private Comp,--,131.44M,37.88M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3812392Z NA Equity,VROOM HOLDING BV,NL,Private Comp,--,131.48M,81.25M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4783329Z FP Equity,BRETHOME & CIE-T,FR,Private Comp,--,131.81M,71.01M,378,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4783193Z FP Equity,SEG-FAYAT SASU,FR,Private Comp,--,132.14M,51.94M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
2999842Z BZ Equity,CONCESSIONARIA D,BR,Private Comp,--,132.35M,518.53M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
3775464Z NA Equity,ABB BOUWGROEP BV,NL,Private Comp,--,132.43M,74.14M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4411625Z IM Equity,EURO FERROVIARIA,IT,Private Comp,--,132.73M,197.93M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1003274D CH Equity,ZHEJIANG TAIZHOU,CN,Private Comp,--,133.25M,853.41M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4683329Z FP Equity,EMULITHE SAS,FR,Private Comp,--,134.13M,66.89M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
YINGKZ CH Equity,YINGKOU COASTAL,CN,Private Comp,--,134.40M,5.63B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3778156Z NA Equity,PRINS AANNEMING,NL,Private Comp,--,134.58M,109.82M,229,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4481371Z US Equity,LANDTEK GROUP IN,US,Private Comp,--,135.71M,52.52M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4730673Z FP Equity,EUROVIA CHAMPAGN,FR,Private Comp,--,136.19M,68.08M,330,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3725250Z BB Equity,ETABLISSEMENTS J,BE,Private Comp,--,136.30M,96.36M,299,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4394745Z NO Equity,SARPSBORG PARK &,NO,Private Comp,--,136.41M,70.86M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4049069Z NA Equity,VOESTALPINE RAIL,NL,Private Comp,--,136.74M,83.79M,146,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
3709451Z US Equity,ASSOCIATED BRIGH,US,Private Comp,--,136.84M,86.15M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
VMX AU Equity,VALMEC LTD,AU,Common Stock,--,137.45M,77.90M,--,Industrial Support Services,Professional Business Support Services,Energy Equipment & Services,Oil & Gas Equipment & Services,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
SMXCFZ CH Equity,SANMENXIA CITY F,CN,Private Comp,--,137.63M,2.68B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1364546D CH Equity,JIAXING XIANGJIA,CN,Private Comp,--,138.03M,5.86B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
BDC VN Equity,BACH DANG CONSTR,VN,Common Stock,--,138.08M,137.25M,--,--,--,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
6185711Z AR Equity,MILICIC SA,AR,Private Comp,--,138.83M,96.55M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4146093Z US Equity,ROBINSON MECHANI,US,Private Comp,--,139.92M,73.95M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MSTF RU Equity,MOSTOSTROY-6-BRD,RU,Common Stock,--,140.33M,102.64M,6k,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
ALMND FP Equity,MND,FR,Common Stock,--,141.95M,255.48M,265,Construction and Materials,Construction,Leisure Products,Leisure Products,Engineering & Construction,Infrastructure Construction,--,--
1606735D IN Equity,ANNAI INFRA DEVE,IN,Common Stock,--,142.24M,128.71M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
2992090Q CN Equity,CYGNAL TECH CORP,CA,Common Stock,--,142.43M,67.27M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3717730Z US Equity,RANGER PLANT CON,US,Private Comp,--,142.65M,45.75M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction
603603 CH Equity,POTEN ENVIRONM-A,CN,Common Stock,--,143.27M,1.70B,--,Construction and Materials,Construction,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
8156030Z IN Equity,JINDAL WATER INF,IN,Private Comp,--,143.38M,118.78M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4518847Z FP Equity,EUROVIA PAS DE C,FR,Private Comp,--,144.51M,52.68M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0117031D BZ Equity,VIARONDON CONCES,BR,Private Comp,--,145.13M,422.55M,720,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
2796458Z LN Equity,TOPPESFIELD LTD,GB,Private Comp,--,145.53M,63.19M,245,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4778097Z NA Equity,MNO VERVAT-WEGEN,NL,Private Comp,--,145.66M,53.78M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4721865Z FP Equity,VALENTIN SNC,FR,Private Comp,--,145.71M,73.47M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4211841Z IM Equity,IMPRESA MILESI G,IT,Private Comp,--,146.69M,122.72M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3752416Z US Equity,GULF EQUIPMENT C,US,Private Comp,--,148.01M,130.42M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1394112D CH Equity,CHANGDE TRANSPOR,CN,Private Comp,--,148.04M,3.14B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
ELZP CP Equity,ELEKTROMONT ZAV,CZ,Common Stock,--,149.02M,54.31M,875,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4751409Z FP Equity,OUTAREX SASU,FR,Private Comp,--,149.36M,108.16M,126,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
3996556Z IM Equity,ZH GENERAL CONST,IT,Private Comp,--,149.36M,96.03M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4316701Z IM Equity,VITALI SPA SB,IT,Private Comp,--,149.50M,244.72M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1233567Z LN Equity,BOSKALIS SUBSEA,GB,Private Comp,--,149.80M,66.79M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Maritime Construction
4166977Z DC Equity,ELTEL NETWORKS A,DK,Private Comp,--,151.12M,80.03M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Electric Utility Line Const
1032Z SW Equity,KRAFTWERK HINTER,CH,Private Comp,--,151.53M,559.87M,75,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Power Plant Construction
4043437Z NA Equity,BOSKALIS OFFSHOR,NL,Private Comp,--,151.59M,296.92M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4678553Z FP Equity,NALCO FRANCE SAS,FR,Private Comp,--,152.19M,112.06M,211,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
3798688Z NA Equity,SMIT'S BOUWBEDRI,NL,Private Comp,--,152.38M,47.99M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
