Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
DRMZ UZ Equity,DRUZHKOVSKY MACH,UA,Common Stock,--,0,111.68M,13,--,--,Machinery,Industrial Machinery & Supplies & Components,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4401385Z NO Equity,HARSCO INFRASTRU,NO,Private Comp,--,0,933.45k,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
687103Q US Equity,TS ELECTRONI-OLD,US,Common Stock,--,0,0,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4008444Z SS Equity,AGRINOVA HOLDING,SE,Private Comp,--,315.22,69.64k,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4008980Z SS Equity,TRIMA AB,SE,Private Comp,--,712.84,9.88M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
PRMZR BT Equity,PRIM DD ZENICA,BA,Common Stock,--,30.31k,--,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
TRYB LN Equity,TRIBE TECHNOLOGY,GB,Common Stock,--,71.61k,6.57M,--,Industrial Engineering,Machinery: Construction and Handling,Machinery,Construction Machinery & Heavy Transportation Equipment,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
3964588Z LN Equity,PECKINGTON ENGIN,GB,Private Comp,--,275.77k,91.33k,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
ZGTH SG Equity,ZAVOD ZA GEOTEHN,RS,Common Stock,--,279.61k,338.30k,13,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4309925Z IM Equity,PALAZZO MACCHINE,IT,Private Comp,--,290.14k,14.57M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4179413Z IM Equity,CONTIMPIANTI SPA,IT,Private Comp,--,291.16k,23.50M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4014108Z SS Equity,STENA STAL OSKAR,SE,Private Comp,--,313.61k,780.46k,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
LETE SG Equity,LEMIND TEHNOMASI,RS,Common Stock,--,395.80k,520.51k,30,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4241397Z IM Equity,TENSACCIAI SPA,IT,Private Comp,--,555.71k,3.85M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4060317Z IM Equity,COMEC SPA,IT,Private Comp,--,558.19k,12.58M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
GEOM SG Equity,GEOMASINA AD BEO,RS,Common Stock,--,579.60k,3.31M,35,Electronic and Electrical Equipment,Electronic Equipment: Other,--,--,Machinery,Construction & Mining Machinery,--,--
SARX RU Equity,SAREKS OJSC-BRD,RU,Common Stock,--,616.87k,3.84M,74,Industrial Transportation,Commercial Vehicles and Parts,--,--,Machinery,Construction & Mining Machinery,--,--
KYREMZ UZ Equity,KYIVSKYI REMONTN,UA,Common Stock,--,737.43k,806.36k,--,--,--,--,--,Machinery,Construction & Mining Machinery,Const & Mining Mach Parts & Svcs,--
GSIB SG Equity,GEOSONDA ISTRAZN,RS,Common Stock,--,1.09M,382.76k,17,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
H1S GR Equity,HANSEN SICHERHEI,DE,Common Stock,--,1.10M,1.49M,--,Industrial Engineering,Machinery: Industrial,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4773953Z PL Equity,ASSISTENCIA TECN,PT,Private Comp,--,1.39M,7.56M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4707865Z FP Equity,ACOMETIS PRODUCT,FR,Private Comp,--,1.47M,6.58M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4770129Z PL Equity,LISPRENE-PROJECT,PT,Private Comp,--,1.68M,16.58M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4020436Z BB Equity,GRIZABEL NV,BE,Private Comp,--,1.70M,1.22M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
TVET RU Equity,TVERSKOY EXC-RTS,RU,Common Stock,--,1.83M,16.76M,5,Industrial Engineering,Machinery: Industrial,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
ODICO DC Equity,ODICO A/S,DK,Common Stock,--,2.19M,6.53M,--,Industrial Engineering,Machinery: Industrial,Machinery,Construction Machinery & Heavy Transportation Equipment,Machinery,Construction & Mining Machinery,Construction Machinery,--
BRAR RU Equity,BRYANSKIY AR-BRD,RU,Common Stock,--,2.21M,14.35M,174,Industrial Transportation,Commercial Vehicles and Parts,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4191761Z IM Equity,MIART SPA,IT,Private Comp,--,2.64M,39.63M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
INTB SG Equity,INTEGRAL BETONIR,RS,Common Stock,--,2.91M,901.71k,14,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4248965Z IM Equity,MEVI MACCHINE ED,IT,Private Comp,--,3.13M,7.14M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
GOMZ UZ Equity,GMZ PJSC,UA,Common Stock,--,3.39M,36.21M,254,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4402585Z NO Equity,HYDEX SYLINDERTE,NO,Private Comp,--,3.40M,2.87M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
536428Z US Equity,THOMAS EQUIP-OLD,US,Common Stock,--,3.46M,182.13k,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4325649Z IM Equity,GEOMECCANICA SRL,IT,Private Comp,--,3.79M,38.48M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
KRGM UZ Equity,MASINOBUDUVANNYA,UA,Common Stock,--,3.96M,6.00M,270,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4212337Z IM Equity,MATTIOLI SRL,IT,Private Comp,--,4.15M,5.27M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
2563114Z LN Equity,SCHWING STETTER,GB,Private Comp,--,4.42M,3.96M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
IMKO SG Equity,IMK 14 OKTOBAR A,RS,Common Stock,--,4.52M,102.85M,2k,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
DGRM UZ Equity,DONETSKGORMASH,UA,Common Stock,--,4.68M,108.44M,457,--,--,Machinery,Industrial Machinery & Supplies & Components,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4405937Z IM Equity,V&V SRL,IT,Private Comp,--,5.09M,6.86M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
1147Z BB Equity,KOMATSU EUROPE,BE,Private Comp,--,5.11M,1.86B,16,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4643593Z FP Equity,MEDIACO MAXILIFT,FR,Private Comp,--,5.87M,7.16M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
CE1 VN Equity,CONSTRUCTION AND,VN,Common Stock,--,6.06M,10.18M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Const & Mining Mach Parts & Svcs,--
4339261Z IM Equity,GALLI BATTISTA S,IT,Private Comp,--,6.07M,6.95M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4240477Z IM Equity,PANCAR SRL,IT,Private Comp,--,6.21M,14.75M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4766513Z PL Equity,LAMAQUINA-COMERC,PT,Private Comp,--,6.23M,9.43M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4353853Z PL Equity,METALURGICA DO T,PT,Private Comp,--,6.44M,11.44M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
DOER RU Equity,DONETSKY BOARD,RU,Common Stock,--,6.48M,12.47M,634,Industrial Transportation,Commercial Vehicles and Parts,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4769377Z PL Equity,MUNDITUBO-ANDAIM,PT,Private Comp,--,6.65M,31.01M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4195761Z IM Equity,FORM IMPIANTI SP,IT,Private Comp,--,6.73M,10.21M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4716881Z FP Equity,CERMEF SAS,FR,Private Comp,--,6.79M,32.28M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4006324Z IM Equity,EDIL MACCHINE SR,IT,Private Comp,--,6.88M,7.56M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
HAMB SS Equity,FACILE & CO AB,SE,Common Stock,--,6.90M,7.76M,17,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4415025Z NO Equity,SUNNHORDLAND MEK,NO,Private Comp,--,6.98M,5.13M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4421185Z IM Equity,WORLDPLUS SRL,IT,Private Comp,--,7.19M,5.23M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4181349Z IM Equity,SAN MARCO VARESE,IT,Private Comp,--,7.37M,7.89M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4233893Z IM Equity,MECCANICA SARTI,IT,Private Comp,--,8.10M,5.54M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
PNHM RU Equity,PENZA CHEMIC-BRD,RU,Common Stock,--,8.30M,18.28M,--,Industrial Engineering,Machinery: Industrial,--,--,Machinery,Construction & Mining Machinery,--,--
4217765Z IM Equity,OCMER GRANDI IMP,IT,Private Comp,--,8.49M,5.35M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
ZKXO UZ Equity,KOKSOKHIMOBLADNA,UA,Common Stock,--,8.70M,19.08M,277,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4428761Z IM Equity,FLSMIDTH MILANO,IT,Private Comp,--,8.93M,26.74M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4335101Z IM Equity,ORTES COMMERCIAL,IT,Private Comp,--,9.05M,9.21M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4317893Z IM Equity,CUGINI MALAGOLI,IT,Private Comp,--,9.07M,11.54M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4513211Z NO Equity,NATIONAL OILWELL,NO,Private Comp,--,9.08M,5.61M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4361813Z IM Equity,MARCANTONINI SRL,IT,Private Comp,--,9.48M,17.03M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4160973Z BB Equity,WOLF ZONDERVAN N,BE,Private Comp,--,9.64M,8.34M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4412409Z IM Equity,LONGHIN SRL,IT,Private Comp,--,9.83M,4.14M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4642777Z FP Equity,LA MERIDIONALE D,FR,Private Comp,--,9.86M,4.22M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4437873Z IM Equity,CAMOTER COMMERCI,IT,Private Comp,--,9.91M,8.91M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
2595454Z LN Equity,TRACKLINE INTERN,GB,Private Comp,--,10.11M,13.69M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4658897Z FP Equity,SARL TECHMI,FR,Private Comp,--,10.16M,11.39M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,Mining Material Handling Equip
4228069Z IM Equity,CIANCALEONI SRL,IT,Private Comp,--,10.41M,8.27M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
MSST RM Equity,MULTISISTEMA,RU,Common Stock,--,10.45M,57.33M,--,Industrial Support Services,Security Services,Commercial Services & Supplies,Diversified Support Services,Machinery,Construction & Mining Machinery,--,--
4758169Z PL Equity,DUROMIN-EQUIPAME,PT,Private Comp,--,10.59M,13.31M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4345021Z IM Equity,BEM SRL,IT,Private Comp,--,10.66M,10.69M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4264917Z IM Equity,CIFA TUNNELLING,IT,Private Comp,--,10.81M,6.07M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4177805Z IM Equity,WEILER ITALIA SR,IT,Private Comp,--,10.87M,8.06M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4329949Z IM Equity,OFFICINE POLIERI,IT,Private Comp,--,11.22M,11.33M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4055261Z IM Equity,SILLA MACCHINE E,IT,Private Comp,--,11.35M,10.12M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
MZVM UZ Equity,MARIUPOL HEAVY M,UA,Common Stock,--,11.45M,38.90M,13,Industrial Engineering,Machinery: Industrial,Machinery,Construction Machinery & Heavy Transportation Equipment,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
1283197D IJ Equity,DHARMINDO ADHIDU,ID,Common Stock,--,11.60M,--,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4184573Z IM Equity,PELLEGRINI MECCA,IT,Private Comp,--,11.74M,21.69M,44,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3997636Z IM Equity,DSG SRL,IT,Private Comp,--,11.75M,6.17M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3918212Z US Equity,MBW HOLDINGS INC,US,Private Comp,--,11.78M,7.85M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4433921Z SS Equity,ELIASSONS MASKIN,SE,Private Comp,--,11.81M,11.53M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4738081Z FP Equity,FOSELEV ILE DE F,FR,Private Comp,--,11.83M,8.77M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3746032Z SM Equity,MZ IMER SA,ES,Private Comp,--,11.91M,27.41M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4346577Z IM Equity,ZANELLI SRL,IT,Private Comp,--,12.26M,12.28M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
LVT TB Equity,LV TECHNOLOGY PL,TH,Common Stock,--,12.27M,46.58M,--,Industrial Materials,Diversified Materials,Construction & Engineering,Construction & Engineering,Machinery,Construction & Mining Machinery,Const & Mining Mach Parts & Svcs,--
4780393Z IM Equity,OCEM OFFICINA CO,IT,Private Comp,--,12.42M,25.05M,59,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
KEUMSZ KS Equity,KEUMSAN CO LTD,KR,Common Stock,--,12.45M,12.12M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4293605Z IM Equity,OSCAM SPA,IT,Private Comp,--,12.62M,19.91M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
JFMGRA BK Equity,JELSINGRAD FMG A,BA,Common Stock,--,12.70M,16.20M,200,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3916188Z US Equity,COLUMBUS PIPE &,US,Private Comp,--,12.76M,9.64M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4380977Z SS Equity,SAXTORPS TRADING,SE,Private Comp,--,12.93M,5.87M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
WUS SK Equity,WUSAM AS,SK,Common Stock,--,13.04M,5.45M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4790333Z US Equity,MOROOKA USA CORP,US,Private Comp,--,13.07M,4.99M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4776761Z NO Equity,LEONHARD NILSEN,NO,Private Comp,--,13.22M,149.91M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4415705Z IM Equity,M&D COSTRUZIONI,IT,Private Comp,--,13.29M,10.77M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4722577Z FP Equity,SIME SAS,FR,Private Comp,--,13.58M,4.86M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
687279Q US Equity,CONESCO INDS LTD,US,Common Stock,--,13.63M,10.53M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4442753Z IM Equity,PONTEGGI EDILPON,IT,Private Comp,--,13.75M,22.23M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4136581Z US Equity,OPEN LOOP ENERGY,US,Private Comp,--,14.06M,6.67M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4338477Z IM Equity,MASSENZA SRL,IT,Private Comp,--,14.08M,15.54M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4282109Z IM Equity,MC DRILL TECHNOL,IT,Private Comp,--,14.12M,23.10M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4290493Z IM Equity,AMMERCO SRL,IT,Private Comp,--,14.13M,15.06M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4311021Z IM Equity,HARSCO INFRASTRU,IT,Private Comp,--,14.18M,17.60M,24,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4773553Z PL Equity,UNIDADE DE REPAR,PT,Private Comp,--,14.32M,21.50M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4397361Z NO Equity,SPILDE ENTREPREN,NO,Private Comp,--,14.38M,18.17M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4268373Z IM Equity,EDILMED SRL,IT,Private Comp,--,14.80M,8.81M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3794152Z SM Equity,FERRETERA MALAGU,ES,Private Comp,--,14.93M,13.61M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
3744936Z SM Equity,PRENSOLAND SA,ES,Private Comp,--,14.96M,16.33M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3760780Z SM Equity,SOCIEDAD INDUSTR,ES,Private Comp,--,14.97M,50.07M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4650769Z FP Equity,S R T P SARL CV,FR,Private Comp,--,15.49M,6.62M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4221709Z IM Equity,MECBO SRL,IT,Private Comp,--,15.61M,10.31M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4177917Z IM Equity,METSO MINERALS I,IT,Private Comp,--,15.69M,16.61M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4421921Z IM Equity,NEWCOM MACCHINE,IT,Private Comp,--,15.84M,7.18M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4380737Z SS Equity,KIESEL SWEDEN AB,SE,Private Comp,--,15.92M,6.31M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4666649Z FP Equity,SOCIETE DE CONST,FR,Private Comp,--,16.03M,12.29M,50,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
2174964Z LN Equity,TURNER ACCESS LT,GB,Private Comp,--,16.04M,18.50M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4509011Z IM Equity,LUIGI CATTANEO S,IT,Private Comp,--,16.04M,14.49M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
AKMZ RU Equity,ALEKSANDROVSK,RU,Common Stock,--,16.10M,28.03M,502,--,--,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4491123Z IM Equity,HUSQVARNA CONSTR,IT,Private Comp,--,16.19M,11.14M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4398537Z NO Equity,MASKIN OG SKIPSU,NO,Private Comp,--,16.29M,7.39M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4753089Z FP Equity,BONNET FRERES SA,FR,Private Comp,--,16.61M,24.95M,74,--,--,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,Mining Material Handling Equip
4201713Z IM Equity,COMIN SPA,IT,Private Comp,--,16.70M,14.55M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
1729984Z LN Equity,HRTL REALISATION,GB,Private Comp,--,16.80M,18.23M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4714457Z FP Equity,SIGNALISATION MO,FR,Private Comp,--,16.96M,11.25M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4414097Z NO Equity,DELTA SYSTEM AS,NO,Private Comp,--,17.00M,18.58M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4500523Z IM Equity,OMAG SPA,IT,Private Comp,--,17.09M,16.27M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3794544Z PL Equity,IRBAL SA,PT,Private Comp,--,17.11M,41.85M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4713337Z FP Equity,SAE SAS,FR,Private Comp,--,17.43M,16.75M,35,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4058853Z IM Equity,MANTOVANIBENNE S,IT,Private Comp,--,17.55M,25.85M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4635905Z FP Equity,CIE DE FABRICATI,FR,Private Comp,--,17.68M,12.69M,47,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4776201Z NO Equity,HILLEVAAG ELEKTR,NO,Private Comp,--,17.99M,6.45M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4153925Z US Equity,ASPHALT ZIPPER I,US,Private Comp,--,18.15M,7.85M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
2886996Z LN Equity,SOMERO ENT LTD,GB,Private Comp,--,18.27M,15.34M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
600813 CH Equity,ANSHAN NO 1-A,CN,Common Stock,--,18.46M,153.56M,6k,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4256925Z IM Equity,PACCHIOSI DRILL,IT,Private Comp,--,18.49M,85.83M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
1123207Z LN Equity,SOILMEC LTD,GB,Private Comp,--,18.62M,24.71M,16,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4365933Z SM Equity,LARON SA,ES,Private Comp,--,18.64M,12.11M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4426873Z IM Equity,SIP & T SPA,IT,Private Comp,--,19.02M,21.82M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3757992Z SM Equity,AUTO INDUSTRIA D,ES,Private Comp,--,19.04M,21.56M,36,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3722806Z BB Equity,WOLFTECH SA,BE,Private Comp,--,19.44M,20.45M,37,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4032693Z IM Equity,BAIONI CRUSHING,IT,Private Comp,--,19.70M,32.10M,78,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4001692Z IM Equity,GEMMO GROUP SRL,IT,Private Comp,--,19.84M,17.69M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4664857Z FP Equity,ETABLISSEMENTS J,FR,Private Comp,--,19.99M,13.30M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
1335418Z LN Equity,ADVANTE LTD,GB,Private Comp,--,20.03M,19.53M,52,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4276925Z IM Equity,BENETTI MACCHINE,IT,Private Comp,--,20.54M,30.51M,38,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4409721Z IM Equity,TES CAR SRL,IT,Private Comp,--,20.58M,17.96M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4739273Z FP Equity,CONSTRUCTIONS LE,FR,Private Comp,--,20.72M,8.63M,54,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
LZSM RU Equity,STROYMASH-BRD,RU,Common Stock,--,20.74M,23.00M,637,Industrial Transportation,Commercial Vehicles and Parts,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4145789Z US Equity,ASPEN AERIALS IN,US,Private Comp,--,21.03M,9.02M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4303357Z IM Equity,RIETER MORANDO S,IT,Private Comp,--,21.11M,62.92M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3933372Z US Equity,EQUIPMENT SPARE,US,Private Comp,--,21.61M,6.66M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
BEMZ RU Equity,BERDSKIY ELECTRO,RU,Common Stock,--,21.62M,49.41M,592,Industrial Engineering,Machinery: Industrial,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
3749696Z SM Equity,PEAL HISPANIA SA,ES,Private Comp,--,21.63M,46.90M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4022396Z BB Equity,KUKA AUTOMATISER,BE,Private Comp,--,21.76M,11.90M,42,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
BTT GR Equity,BABCOCK-BSH AG,DE,Common Stock,--,21.78M,144.42M,1k,Industrial Engineering,Machinery: Industrial,--,--,Machinery,Construction & Mining Machinery,--,--
4766473Z PL Equity,SEPREM-SERVICOS,PT,Private Comp,--,21.95M,20.21M,--,--,--,--,--,Machinery,Construction & Mining Machinery,Construction Machinery,--
4214209Z IM Equity,SCANDELLARI SPA,IT,Private Comp,--,22.06M,19.64M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
TRMZ RU Equity,TRMZ-BRD,RU,Common Stock,--,22.80M,14.75M,289,Industrial Transportation,Commercial Vehicles and Parts,--,--,Machinery,Construction & Mining Machinery,Const & Mining Mach Parts & Svcs,--
3958868Z BB Equity,ETUDES&REPRESENT,BE,Private Comp,--,23.20M,2.04M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4681753Z FP Equity,TEC SYSTEM SAS,FR,Private Comp,--,23.21M,18.93M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4346029Z IM Equity,COMAR COMMERCIAL,IT,Private Comp,--,23.28M,17.06M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4195385Z IM Equity,BREVETTI MONTOLI,IT,Private Comp,--,23.45M,19.53M,33,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4765345Z PL Equity,DOKA PORTUGAL-CO,PT,Private Comp,--,23.53M,47.08M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4301005Z IM Equity,METALGALANTE SRL,IT,Private Comp,--,24.14M,24.04M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3806276Z LN Equity,AGD HOLDINGS PLC,GB,Private Comp,--,24.16M,38.21M,68,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4254709Z IM Equity,SAN MARCO INTERN,IT,Private Comp,--,24.17M,46.24M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3637791Z SM Equity,MASA HUELVA SA,ES,Private Comp,--,24.36M,8.89M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
4402809Z NO Equity,MUNCK CRANES AS,NO,Private Comp,--,24.43M,15.45M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
INRB US Equity,IRACORE INTERNAT,US,Common Stock,--,24.52M,17.46M,--,General Industrials,Diversified Industrials,--,--,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,--
4404001Z IM Equity,MECCANIDRAULICA,IT,Private Comp,--,24.95M,19.95M,48,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
3751536Z US Equity,ERB CAPE LLC,US,Private Comp,--,24.98M,12.96M,--,--,--,--,--,Machinery,Construction & Mining Machinery,--,--
