Company_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
comp_521,-0.72055656,0.63845974,0.44004086,-0.1551651,0.44793737,0.8595362,-1.0381078,-0.81089693,0.34432143,-0.28557485,0.2505992,0.24727768,-0.16623458,0.45851845,0.52445656,0.0948218
comp_522,0.5147527,-0.40513545,-0.7693915,0.51120776,-2.1613452,0.52900845,0.27178994,0.0947385,-1.2332104,0.012097663,0.19712104,1.4075611,0.48950693,-0.989145,0.926483,-0.7338339
comp_523,-0.31073385,0.47338843,0.26542917,-0.44167268,-0.33166012,-0.9406798,-0.435006,0.3662798,0.31544304,-0.045128793,0.16114214,-0.4374002,-0.55599463,0.17629544,-0.3189478,0.80120003
comp_528,-0.41913447,-0.30374846,0.23115098,0.0241095,-0.5699055,0.4346704,-0.36302537,0.07522265,-0.38148078,-0.7940788,-0.32255974,-0.5061568,-0.18365033,-0.7907652,-0.025779137,-0.4032108
comp_531,0.17980084,0.3633213,-0.28511062,-0.20753074,-0.43362907,-0.4244683,0.059162028,0.02224947,-0.045426033,0.07515908,0.32468957,-0.26690403,-0.28017458,0.1875051,-0.3872289,-0.38485965
comp_536,-0.16654958,-0.84224176,-0.35102615,-0.3595489,-0.30451918,-0.09161623,0.14410746,-0.5124846,-0.93953246,-0.57220054,-0.0016329429,0.28525335,-0.4463545,0.09878991,-0.18260384,0.017069943
comp_540,-0.3427148,0.12861931,-0.29544532,0.4201123,0.08278315,-0.31614688,0.64121026,0.6155752,-1.5981683,0.09032193,0.34958416,-0.33116928,0.69289976,0.8122493,0.26053038,-0.8878797
comp_541,0.008095492,0.12108848,0.24025755,-0.2582352,0.38114604,0.008551532,0.337358,-0.54042906,-0.035363596,-0.0910289,0.61755145,-0.44157073,-0.06533256,-0.3925584,-0.16126956,-0.12124983
comp_542,-0.41143698,0.22746104,-0.39565286,-0.29859406,-0.0013664865,0.2523704,0.31362784,-0.018238394,-0.3871424,0.18792395,0.58264047,-0.32141888,0.054006875,-0.26567933,-0.08308514,0.43934092
comp_544,-0.604635,-0.03553543,-0.5385101,-0.04642881,-0.39859328,-0.7705075,-0.30283448,-0.5638948,-0.5523308,-0.8932269,1.1997086,0.35775372,-0.33572367,-0.15496118,0.20321138,-0.1297435
comp_547,0.13782948,0.5243664,-0.45409712,-0.17500076,0.2959473,0.3770462,-0.40307963,-0.23454475,-0.27681103,-0.592585,0.4516821,0.3995158,-0.13046934,0.2337688,0.20057079,0.61790377
comp_550,-0.27916738,0.16585459,-0.75649697,-0.8653586,0.5703094,0.5052329,-0.022326807,-0.38915265,-0.19377577,-0.0018738069,0.56007814,-0.05583737,-0.15188794,0.85021275,-0.16837469,-0.3453198
comp_553,-0.36375195,-0.49919453,1.0646858,-0.699757,-0.5838554,0.5112453,-0.6049917,0.5032254,0.47639173,0.82612103,0.19113089,1.6901314,0.665854,-1.0697435,0.8073469,-1.2414199
comp_555,0.33128643,0.0047604106,-1.0449113,-0.7953879,-0.27738824,-0.7978277,-0.54026216,-0.52395594,0.7560816,-0.38977498,-0.33525246,-0.30943453,-0.31776643,0.72344923,0.51067024,0.0125756785
comp_556,-0.18209887,0.2180789,1.2738463,-0.31915215,0.26171702,0.33469704,0.44601884,-0.5443454,-0.12592389,-0.585929,0.6111722,-0.26441348,0.44938952,-0.43962452,-0.41355196,-0.23591813
comp_557,-0.6671963,-0.05056797,-1.0528024,0.06431914,0.02493981,0.6126791,0.46102062,-0.466847,0.06836905,0.8119698,-0.45934802,0.19342121,-0.5506961,0.36563033,0.17692205,-0.6565476
comp_558,-0.7319099,0.08278906,-0.021218756,-0.09769753,-0.3496566,0.0032782033,-0.2678953,-0.06254108,-0.3608891,0.1942325,0.050148156,-0.24893014,0.122290134,-0.3875164,-0.15907627,-0.24580853
comp_562,0.27385032,0.12787603,0.81408006,0.30194923,-0.73051864,0.53245765,0.25416863,-0.6762053,-0.98963624,1.4789151,-1.1210316,-0.39506438,0.10220385,-0.110025235,0.39893156,-0.019961681
comp_564,-0.5424717,0.1706228,0.35212082,-0.22273111,-0.7502403,-0.12896712,0.14473507,0.581115,-0.6152142,-0.3806666,-0.3831294,-0.12619393,-0.50126076,0.34958678,-0.16449621,-0.8251616
comp_566,1.1263189,-0.2973022,0.21356052,-0.37255,0.45531633,-0.18390176,-1.0395166,-0.97733045,-0.31005245,0.34285474,0.16242814,0.72175705,-0.4527902,-1.2911404,0.25389153,0.10552046
comp_570,-0.033079997,-0.28095672,0.1426076,-0.5948303,-0.0894075,-0.21422845,0.106705666,-0.5412536,-0.61751115,-0.3686412,-0.49538493,0.2192506,-0.06839818,0.26318777,-0.74325347,-0.77126676
comp_572,0.058109436,0.4712918,-0.42389467,0.5126838,0.17333993,-0.84155744,0.31343448,-0.6641849,-0.7151242,-0.16302094,0.55912906,-0.45833096,0.008299067,-0.16428885,-0.048076738,0.9667487
comp_574,0.27688867,-0.5845712,0.31681207,-0.28134814,0.4853546,-0.25825337,0.19699675,0.7634963,0.5321855,-0.27576172,-0.11968248,0.6864767,-0.76612884,-0.42953798,0.5503163,-0.39304408
comp_577,-0.926974,1.4225947,-0.7192509,-0.4355512,0.27849612,0.2853948,-0.5684187,-0.19079386,-0.7079783,-0.49166656,-0.17435212,0.6919124,-0.09369333,0.81381077,0.37204385,-0.2512544
comp_578,-0.63765043,-0.17731892,0.09352103,-0.20043637,0.08159737,-0.2471085,-0.19545361,-0.5573958,-0.035344865,-0.2659879,0.22780506,0.24686411,0.2451931,-0.22918732,0.11567243,0.19704542
comp_580,0.5572462,0.079656586,-1.1149377,-0.4138468,-0.7686352,0.8530633,0.47849652,0.096599855,-0.39286056,0.70473117,0.9424425,-0.20622279,0.35595995,0.41766915,1.1951233,-1.0060978
comp_587,-0.17960358,-0.121321045,-1.0626427,-0.5576301,0.5136833,0.07814701,1.4020427,0.80384934,0.32389826,0.031675104,0.80145437,0.13060972,-0.58525765,-1.6557685,0.65981793,-0.25948632
comp_588,0.28286484,0.27306113,0.28744295,-0.5395479,0.1897733,0.16659938,0.54921156,0.3648753,-1.1346201,-0.101535484,0.015862942,0.61033565,0.50705886,-0.23166196,0.4794263,0.08920476
comp_594,0.0021234828,0.33901668,0.1285308,0.0777302,0.088407464,-0.12849167,0.20075329,-0.4425147,-0.45176458,-0.98397857,0.41948482,-0.2750244,-0.34338182,0.67611814,-0.31442362,0.39798635
comp_596,-0.42959538,-0.043633815,0.24967942,-0.44317552,0.27808136,-0.15081356,0.69684225,-0.02024309,0.29925328,-1.2134131,0.51679164,0.07756864,-0.19703381,-0.36199638,-0.04779117,-0.34313276
comp_599,-0.5654693,0.42682597,0.1573232,0.741227,-0.297425,0.12207609,-0.011942272,-0.31018245,-0.4746501,-0.025411304,0.53328,-0.31277427,0.17544359,-1.037576,0.15998772,-0.48198673
comp_600,-0.66121453,-0.12911895,0.15111756,0.5047553,0.10736018,-0.9591379,-0.70125574,-0.4904915,-0.35901722,-0.18168385,0.18441445,-0.020145474,-0.49850273,-0.07816759,-0.65747523,-0.1603515
comp_602,-0.054629553,0.01929016,-0.17963137,-0.18459432,-0.3223636,0.49662933,0.24700284,0.622121,-0.31139275,0.047301475,-0.4493592,0.14310886,-0.4531519,0.0135257915,-0.053416245,-0.4860981
comp_607,-0.51041454,0.23033352,0.3029133,0.45278728,-0.50206816,-0.4995636,0.2050549,-0.23902,-0.36538842,0.08868054,-0.05905947,-0.19628493,-0.023849607,-0.27483734,0.1186272,-0.34594762
comp_612,-0.10071531,0.6825019,-0.6783513,-0.41846216,-0.52243555,0.18231428,0.022714436,0.45666242,0.94610256,0.21745667,-0.54013556,0.32354596,-0.085970186,0.066196576,-0.56795424,-1.1682948
comp_616,0.21279094,-0.30373088,0.10870581,0.4804405,0.65335107,-0.56794107,0.50919044,0.6802994,0.3463819,-0.017446645,-0.1155729,-0.29258582,0.7225237,0.083513305,-0.52237517,-0.92534685
comp_621,-0.7217981,-0.2981683,1.2663441,-0.44995117,0.35205963,-0.40411973,1.0627995,-0.4873254,-0.008216209,0.3296518,0.5082713,0.33756408,1.362987,0.024516061,0.5893092,-0.78810936
comp_628,-0.95967746,-0.4145124,-0.25883308,0.5827029,0.6775749,-0.39191672,0.6230604,0.16976766,0.39185086,0.9050525,-0.22206359,0.23714794,-0.20172323,-0.310699,0.6194886,-0.7264344
comp_631,0.30013427,0.10456589,-0.23603474,-0.26314637,0.06140213,0.2953383,-0.77846265,-0.3154458,-0.3528727,-0.21258825,0.15840992,0.94771636,-0.47915927,-0.71885854,0.079483695,-0.5050023
comp_634,-0.20149979,0.06812794,-0.21278001,-0.41486475,-0.023936223,0.61141574,0.39087072,-0.5221688,0.22300439,-0.8099734,0.42644578,-0.0015391689,0.29255167,-0.29628834,-0.2166808,-0.24265766
comp_635,-0.6013419,0.6901514,-0.869772,0.35012224,0.4131675,0.1167271,0.16887279,-0.15441616,0.38151866,0.2295789,0.017177079,0.022787621,-0.36737275,-0.041591533,-0.2026887,-0.015582064
comp_643,-0.3573015,1.0826569,-0.19268917,-0.5044434,-0.69305044,0.46345392,0.505837,0.10038755,-0.6998594,-0.14659365,-0.5344021,0.83124214,-0.017904637,0.19863658,0.50894874,-0.52999824
comp_646,-0.21672349,0.99945396,-0.18891826,0.02113153,0.19270638,0.031032192,0.022581987,0.42936257,0.24223883,-0.24728829,0.82842773,-0.20236869,-0.42738253,0.7683722,1.3270437,0.07479298
comp_649,-0.0957139,0.97236085,-0.24138346,-0.348477,0.4193335,-1.0786625,0.009945523,0.30879915,0.71104515,-0.5502534,0.9188123,0.61376745,0.43588752,-0.15064754,-0.19815597,0.6105735
comp_653,0.10296734,-0.627618,-0.46968618,-0.66051084,0.20302653,-0.07111811,0.70495844,0.3333513,-0.35317954,-0.4079368,0.11385821,0.25969464,-0.27078325,-0.36664206,0.060075164,-0.4287443
comp_655,0.4712159,-0.65390563,-0.48647904,0.66746294,0.3391379,1.0090727,0.6791289,-0.13691488,0.013839796,-0.2958251,0.95609343,-0.64770365,-1.0904425,-0.21484064,-0.040155865,0.24684814
comp_660,-0.663167,0.47173822,1.4963903,-0.21711816,0.0702309,-1.4283682,-0.6648074,1.4724387,1.2482588,0.024810888,0.022308882,0.4762313,0.3437461,0.19516525,0.22950222,-0.13132009
comp_663,-0.8000256,0.07128532,-0.13469817,-0.19577216,0.07011945,0.8776978,-1.1825439,-0.6667343,-1.1327369,-0.065747865,-0.24817066,1.0022779,-0.651402,-0.1017338,-0.082175285,0.29113004
comp_666,0.08879465,-0.12751876,0.8727491,0.15950653,-0.25720605,-0.61482567,0.6692634,0.07357438,-0.656425,0.6506617,0.33413598,0.26451862,-0.09830589,-0.052155714,0.17293102,-0.057109244
comp_671,0.8874679,0.77583593,-0.29943487,0.08433163,0.15785563,0.358728,0.1991368,0.18518573,0.013176206,-0.008734084,0.26406872,-0.22481766,-0.8723763,0.1876134,0.07309356,-0.53928477
comp_675,0.103607446,-0.5553977,-0.80963784,-0.17879525,-1.2447329,-0.10080412,-1.2748202,-0.54237777,-0.21250184,0.67245364,1.3877188,-1.5368203,-0.26298195,-0.30078393,0.043682426,-0.7006535
comp_678,0.5478447,0.13262497,0.5057115,-0.37246603,0.29049045,0.25972176,-0.38990048,0.12355564,0.17218007,0.07923201,0.6263031,0.20352398,-0.34373367,-1.483045,-0.273994,-0.4524312
comp_681,-0.06827352,0.08514947,0.38554972,-0.054042842,0.09417662,0.035748128,-0.0032299724,0.27992073,-0.6820608,-0.77328897,-0.6839793,0.03206744,-0.10073429,-0.074752174,0.917646,-0.613538
comp_682,-0.25767332,0.06714758,0.4631064,0.1560155,0.14016205,0.6112746,-0.2784171,0.048835453,-0.46774766,0.7074972,0.22885415,0.0049097333,0.25560558,0.6648717,0.3115402,0.45371276
comp_683,-0.4347413,0.24889022,0.3215239,-0.26187852,-0.6051646,0.2065022,1.1018041,-0.64071876,-0.095501944,-0.22392315,-0.5846883,-0.09444941,-0.4744437,0.2649678,0.44947112,-0.19214109
comp_684,0.3544826,-0.29598957,-1.1696216,-0.35874397,0.6904164,-0.1516438,1.1720152,-0.7378741,0.21655259,0.03866079,0.64330465,0.07092017,-1.070738,0.48684832,-0.102497496,-0.15687059
comp_685,0.4063164,-0.05508756,-0.124104574,-0.21480948,0.13524956,0.36422798,0.82917017,0.41450503,0.71555233,-0.73327935,0.7370163,-0.8366044,0.79991776,0.5070885,-0.23983698,-0.19594805
comp_690,-0.26515496,-0.0470824,-0.2952382,-0.35099283,-0.48681563,0.53462344,0.51571864,-0.17493267,0.46971714,-0.78165466,-0.54051656,-0.038331117,-0.6068136,0.38777462,-0.21870302,0.39043608
comp_696,0.030536938,-0.078925885,-0.025700267,-0.23099059,-0.2782743,-0.40243673,0.008216126,-0.12684572,-0.2865713,0.039614927,0.39921135,0.13799931,-0.04768586,-0.25770226,-0.024574263,-0.39940506
comp_700,-0.20501968,0.58141124,-0.5009732,0.14705445,-0.7065392,-0.6419376,0.5989387,0.5529536,-0.013102428,-0.2931392,-0.06762928,-0.24422131,-0.4208005,-0.64218044,0.54577875,-0.6773253
comp_701,-0.0031845996,-0.38315484,-0.15693682,-0.51284695,-0.21278477,-0.23475581,0.16992812,0.016137911,-0.12430746,-0.26101497,0.42473772,0.17416042,-0.281253,-0.079976104,-0.08792011,-0.106809504
comp_705,0.22066075,0.4473615,0.88406265,-0.5972726,-0.7254959,0.68889314,0.1702022,-0.64866525,-0.6253717,0.105811946,-1.0328759,-0.007030945,-0.035175543,-0.06713762,0.12407981,-0.31655946
comp_709,-0.48982194,-0.4584314,0.3553251,0.70099974,-0.47807375,0.5737161,-0.15087461,0.8018163,0.23598257,-0.31541818,1.1685721,0.6628294,0.038494892,0.23951605,-0.87967455,-0.93777144
comp_713,0.026957097,-0.29509306,0.066606894,-0.44156483,0.27677172,-0.10225694,0.78802675,-0.112155795,-0.14297497,-0.20696248,0.15225618,-0.03167958,-0.13992053,1.459971,0.29612693,-0.9558385
comp_714,-0.043922756,-0.37498337,0.6371029,-0.42682052,-0.86001694,-0.26318973,-0.41933486,0.28379184,-0.3505043,-0.6791007,0.61196154,0.50964165,0.66303915,0.36778703,-0.11524126,-0.15654701
comp_716,0.10072281,0.3172486,-0.44636995,-0.32295614,0.017593235,-0.39437073,0.312327,-0.5947342,-1.0880893,-0.6472662,-0.36732978,-0.48923853,-0.9232724,-0.30127773,0.21816996,-0.27368936
comp_719,0.34503934,0.2538203,-0.08886606,-0.66274184,-0.30464804,-0.49840507,0.49840954,-0.44494745,-0.5509226,0.29762885,-0.8199404,0.35836926,-0.2680634,0.3886384,0.05334189,-0.091530874
comp_721,-0.32795408,0.11920271,0.16981739,0.21109378,-1.0410825,0.3778802,-0.0052766446,-0.51169693,0.16532099,0.01830472,0.64028627,-0.40323666,0.06916875,0.05317396,0.023523107,-0.49171034
comp_722,-0.6409819,0.07021652,0.19903548,0.27066138,0.6525846,0.63799244,1.0631747,0.021583779,-0.8043521,-0.24654184,0.7124882,-0.6772976,-0.12841873,0.28305283,0.38168442,0.97891015
comp_727,-0.12760325,-0.4045114,-0.0032566658,-0.35560036,0.66063404,-0.8730694,0.023764513,-0.36050373,-0.59172636,0.08257768,0.23093835,0.9576379,0.30242884,-0.30864173,-0.8483929,0.4641381
comp_728,-1.1523619,0.067368016,-0.037048735,-0.11850337,0.52735054,0.6731716,-0.60668916,-0.22965471,0.015978474,0.85529345,0.15025206,0.18970864,0.040444974,-0.3513639,0.28826004,-0.522227
comp_732,0.29404908,-0.45866075,0.40168327,0.019524422,0.24457605,-0.46188334,0.2766268,-0.23433982,0.13397267,-0.5770753,-0.5901296,-0.41435757,0.9071911,0.07130153,0.7290055,-0.5855195
comp_735,0.6472629,-0.12479251,0.26611522,-0.8017964,0.5526723,0.4792646,-0.38927898,-0.48023316,-0.536759,-0.60528547,-0.62795603,0.87528986,-0.25298515,-0.37125555,0.24972369,0.2517113
comp_742,0.15416315,-0.42906594,0.1439934,-0.46295157,0.05925236,-0.32771876,0.34452745,-0.4618352,-0.25519332,-0.26221013,0.38443682,-0.4448374,-0.07228241,-0.831851,0.49984026,-0.41453883
comp_743,-0.2675694,-0.3692696,0.13000777,0.3530906,0.05969306,-0.1670389,-0.8916319,0.12153758,-0.30068314,0.37878188,0.2000962,0.15543947,-0.16850974,0.32214046,-0.24325989,-0.054646306
comp_744,0.054191135,0.20113306,-0.019754,0.22849855,0.7544217,-0.33522204,0.62723756,0.10567569,-0.7294085,-0.5865145,-0.42540058,0.2979811,-0.75216115,-0.81090903,0.2750728,-0.6875435
comp_745,-0.027521707,-0.13583511,-0.4527335,-0.53029007,-0.4312994,0.0274293,0.2569757,0.729901,1.089482,0.51146036,0.086434655,-0.0025539403,-1.4795318,-0.06115281,-0.20377377,-0.6184974
comp_748,0.18109994,0.12665994,-0.32954895,-0.053618796,-0.01524795,0.17439558,0.28185108,-0.3426934,-0.5140422,0.16669622,-0.29354554,0.6398756,-0.40755707,0.57376325,0.38606074,-0.08682971
comp_750,0.29591408,-0.55802864,0.19204845,-0.51034427,-0.51613134,0.113782905,0.34361222,0.62718266,-0.42565,0.5022711,0.05526395,0.43646282,-0.72604674,-0.40831593,0.06635327,-0.35042375
comp_753,0.5799597,-0.8107746,0.45251617,-0.51758415,0.054130234,-0.34895125,-0.81957483,-0.81270224,-1.3054832,0.65318173,-0.059526347,-0.11104189,1.0220461,0.5192326,-0.07742326,0.55821794
comp_754,0.6973897,0.48069665,0.056545906,-0.40977806,0.12816335,0.7793515,-0.081415795,-0.41454473,0.3510869,-0.26049381,0.86300063,0.6070912,-0.039610747,-0.63898015,-0.4482749,-0.16751355
comp_755,-0.50700533,-0.60455847,-0.08000918,-1.6880752,-0.15405533,0.6035678,0.1964,0.1185048,-0.39187813,-0.679898,0.15166622,0.17217228,0.23335426,-0.5488653,0.09261582,-0.56085336
comp_756,-0.85838217,-1.4069306,0.17675346,-0.13388327,-0.12516889,0.0705009,0.02588662,-0.60023916,-0.45782143,-0.37444893,0.10966843,0.91754705,-0.10873018,0.31929702,-0.74361396,-0.10560045
comp_760,-0.56286764,-0.3703359,0.21510655,-0.905559,0.3198834,-0.5308402,0.014874394,-0.12500146,-0.41617912,-0.04710736,0.08186344,-0.7367326,-0.39785182,-0.71931195,-0.007870575,-0.34272012
comp_785,0.18777765,-0.3711818,0.65652865,-0.17007843,-0.6823429,-0.010935007,-0.8287394,-0.56689507,-0.22395265,-0.08866345,-0.056360252,0.018790975,0.052438144,0.66352427,-0.14320435,-0.33653194
comp_806,-0.17477761,-0.05006589,0.16911544,0.2746245,-0.67940325,-0.37618715,-0.1909843,-0.07605445,0.354403,-1.072566,0.26762977,-0.22901139,-0.71979487,-0.009027317,0.44025522,-0.31729102
comp_849,0.007285705,-0.44339603,-0.40596676,-0.28287756,-0.3912689,0.08315126,0.5108774,-0.38383025,-0.45686668,-0.3052886,0.4485017,-0.32624426,0.3974424,-0.104844175,-0.27811927,-0.8711715
comp_906,0.82337296,1.0638331,0.63480884,-0.15865086,-0.25646934,0.13503985,-0.37628743,0.14179423,-0.7599405,-0.35535985,-0.041249745,0.25933734,0.80415016,0.22756861,0.02321139,-0.2720142
comp_1015,-0.26545855,-0.051098313,0.035328537,-0.44759187,-1.3281504,-1.3365265,0.9760482,-0.21037057,0.066124454,-0.22686417,-0.13392532,-2.090276,-0.73841155,-0.7128876,-0.38309747,0.050788186
comp_1016,-0.6010387,0.48807198,-0.41839224,0.23310827,-0.10769635,0.34876475,-0.032940388,0.597825,-0.18254896,-0.7851764,0.105603546,-0.11963459,-1.0429066,-0.08280968,0.045054674,-0.55090344
comp_1028,0.29530612,1.0321214,-0.35873702,-0.13014436,0.023975242,0.37377256,-0.4289908,-0.4475523,0.06504351,0.07759436,0.5108405,0.012736563,-0.5028067,-0.084547445,-0.31934342,0.20556508
comp_1043,0.19438581,0.19994558,-0.5219799,0.036339406,0.19952112,0.45985663,0.37907383,-0.49813867,0.6343169,0.13228679,0.3039923,-0.327334,-0.04859598,-0.060176846,-0.42373893,-0.48095602
comp_1077,0.49828026,-0.5068324,-0.24816556,-0.12742901,-0.31015754,-0.7020443,0.6475704,0.2987488,0.44003558,-0.114125594,0.6117931,0.13007894,-0.8293146,0.4474425,0.45503023,0.007493765
comp_1281,-1.191077,-0.56914175,-0.28189865,-0.50156915,-0.6196192,0.106405325,-0.6992414,0.3916124,-0.44680312,-0.06260524,0.56911546,-0.19069327,-1.2653533,0.53604144,1.9630042,0.9696504
comp_1556,0.2935397,1.1165599,-1.1853573,0.7848635,-0.50327915,-0.5533713,-0.83682305,0.6713299,-0.4599397,-0.34812722,0.76008,0.71546555,-0.89719945,-0.6682802,-0.21192268,-0.79455054
comp_1557,-0.6743679,-0.19891451,0.334105,-0.15125236,-0.32388738,0.3525184,0.55382025,0.40500313,-0.3179951,-0.15391234,1.4528877,-0.10944788,0.42739752,-0.17729776,0.15359606,0.06706645
comp_1589,-0.1338308,0.6121725,-0.42191187,-0.122110225,-0.44483364,0.01494304,-0.13126224,-0.27638227,-0.004081067,0.13956514,0.5280859,0.46719792,0.11545788,-0.24017578,-0.31794438,-0.64959306
comp_1594,-0.2089055,0.7780248,-0.14143525,0.008054334,-0.5975474,0.58995414,0.021345964,0.60367095,-0.224965,0.5071902,0.6751315,-0.56150097,-0.86518896,-0.22638047,0.03698412,0.18455449
comp_1601,-0.005253989,0.6203454,0.37552115,-0.11218117,-0.52616143,-0.03214729,0.63500303,0.6065691,-0.37727144,0.3334817,0.25310126,0.3017862,0.08585068,-0.80397016,-0.6663944,-0.29434872
comp_1610,0.52731204,-0.62362254,-1.3025458,-0.9373473,0.6219505,0.1645376,-0.21838051,0.19069523,-0.18950006,-0.22781311,-0.57203895,0.66412634,0.43825713,0.35304716,-0.12991716,0.9607877
comp_1626,0.76014334,0.02244256,-0.50360924,-0.34285477,0.554428,0.78962016,-1.1224244,-0.046756785,-0.23635726,0.7010808,0.03681586,-0.13882527,-0.37912697,0.16333957,1.1676457,-0.52852184
comp_1631,0.7004878,0.014979413,0.024736624,0.20191173,-0.5107843,-0.41286156,0.97431266,0.010751903,-0.16815893,-0.2879465,-0.24750695,0.96439964,-0.65865237,0.062643565,-0.38899127,0.38840798
comp_1641,-0.23335996,-0.21975945,0.1686321,0.18209991,-0.1485391,0.740102,0.08730374,-0.00023247325,0.72112465,-0.23563123,1.291967,-0.11038294,0.2116147,-0.19068567,-0.8763919,-0.284926
comp_1647,-0.45330474,-0.113387555,0.041909676,0.16746005,-0.11978797,-0.23502287,-0.38687438,-0.63986504,-0.5438717,0.71218693,0.20861994,0.22472979,-0.48431388,-0.1369633,-0.19866142,0.026272923
comp_1683,-0.30652618,0.106363,1.0622479,0.10153214,-0.1240431,0.20272118,0.48493946,0.23073156,-0.33438727,-0.18948343,-0.10073302,0.09962895,0.042581473,-0.09571565,-0.281302,-0.120097294
comp_1686,-0.043242287,-0.3324878,-0.42491075,-0.29253638,-0.04129774,0.46875378,-0.28337792,-0.11674615,-0.788709,0.38890138,0.2677894,0.2625722,0.24936397,0.46589658,-0.6292042,-0.16375358
comp_1688,0.11401388,0.2722766,0.0051281685,0.24711877,0.5684622,-0.0051955567,-0.13766581,0.15701032,-0.7662345,0.59144706,0.8354263,0.70084697,-0.46920595,0.40090325,-0.24613531,0.69888115
comp_1689,0.4387816,0.44930443,0.7983897,1.0178787,-0.07173115,-0.13473323,0.592458,-0.3403016,-0.25269163,1.0213271,-0.3523738,0.22665447,0.35373348,0.19099894,-0.5592594,-0.46741486
comp_1692,0.5119098,0.15796438,0.21233825,-0.011861712,0.22887032,-0.07655421,0.93164784,0.04434448,0.076805755,0.34239694,-0.0067816665,0.08256009,-0.32033715,-0.51411176,0.2938514,-0.20010902
comp_1740,0.022228058,0.4170852,0.36338863,0.12708776,0.29916665,0.013677624,-0.2966936,0.20235825,-0.4361304,-0.20111258,-0.62675965,0.70311195,0.0621834,0.1823808,-0.18430592,-0.8786873
comp_1833,-0.7703387,0.104574926,0.9941,-0.25081336,0.12245158,-0.5939674,0.43612707,0.118588544,0.6393943,0.24378715,-0.5353998,-0.54532963,0.19576728,0.592981,-0.15459472,-0.97815955
comp_1885,-0.07366183,0.09447906,-0.3726912,0.055180848,-0.13449074,-0.18772335,-0.074842624,0.110252686,-0.26265216,-0.08333848,0.99766725,-0.79589033,-0.05388055,-0.486741,-0.038276974,0.58627397
comp_1886,-0.28031546,-0.47354975,-0.6253114,-0.14849684,-0.34186658,0.0062728,-0.12070668,0.40859696,-0.25319716,0.09089449,-0.36196983,0.3579097,-0.90827084,0.523031,-0.29634675,0.43161353
comp_1889,-0.42671698,-0.08722023,1.1550015,-0.2775308,-0.452211,0.44166344,0.29630414,-0.6694061,-0.5604341,-0.2829715,-1.064417,-1.228088,-0.31120217,0.07763105,1.066586,0.014510795
comp_1893,-0.6451873,0.6885118,0.74966794,0.24740891,-0.063323624,-0.39305532,-0.4035723,0.14353904,0.35268113,-0.51605374,-1.0452014,0.03384208,-0.2997615,-0.10172184,0.41625205,0.98406893
comp_1912,0.052548807,-0.3759168,0.5889649,-0.3940278,0.00015316607,0.5693514,0.7864155,0.025885439,-0.25923002,0.22753696,0.38334373,-0.30757463,-0.2274146,0.78863406,-0.7793903,0.02529898
comp_1916,0.50006336,-0.19403186,0.030874833,0.17957063,0.37735343,-0.068993434,-0.16763297,0.47541076,0.031857595,-0.31998065,0.12469378,0.4851887,0.32833478,-0.42668885,-0.2910957,-0.84253013
comp_1981,-0.516713,-0.3196847,0.037794933,-0.23879121,-0.3539359,-0.22353634,0.009040626,-0.6465564,0.12688373,0.20439751,0.37166053,0.4542798,0.104886934,0.19580908,-0.014165555,0.11681626
comp_2068,-0.25773254,-0.080494724,-0.08925286,-0.07847527,-0.34268352,0.4404975,0.30046707,-0.25100353,-0.24494652,-0.29436573,0.05597809,-0.26609388,0.42954332,-0.18950279,-0.732076,-0.24440405
comp_2096,-0.30057535,-0.47322878,-0.2889175,0.3638667,-0.7717636,1.1757684,0.03472571,-0.21330567,0.19060165,-0.022879304,0.7782735,0.61219776,-0.96499133,0.32549813,-0.45656285,0.8957759
comp_2117,-0.57444185,0.05086126,-0.18849236,-0.2239844,-0.34188652,-2.1471457,-0.32690126,-0.68870205,-0.68155,0.2629444,0.09497299,-0.5434026,-0.6260748,-0.33175167,-0.9064435,-1.2178706
comp_2246,-0.22694708,-0.16430452,-0.13052356,0.31031954,-0.073456794,-1.0884703,-0.5235133,-0.80381376,0.2399653,-0.4461578,0.02824634,-0.06731549,-0.5057172,-0.089328535,0.3711226,-0.3834632
comp_2270,-0.28704676,0.32652295,0.06577023,-0.29587108,0.28330958,0.061098166,-0.6142735,-0.8299668,-0.5381117,-0.1890399,0.2714712,0.8268687,-0.13648634,-0.20157051,0.027975485,0.6915874
comp_2366,0.6369481,1.1246293,-1.2888408,-0.053931236,0.5371078,-0.70147485,-0.90773666,0.10014988,-1.1900922,0.7800632,-0.98380035,1.1010607,-0.12645023,-0.19005568,0.62401646,0.45695338
comp_2421,-0.6463858,0.45285496,-0.14341837,-0.7384522,-0.2003752,0.39538166,0.079880066,-0.29539418,-0.29357165,0.13725019,0.13996193,0.3734814,-0.23228249,0.18739244,-0.062887035,-0.6577549
comp_3060,0.08996405,0.21805942,-0.04229567,0.2522994,-0.46778563,-0.35894293,-0.06994724,-0.042800028,-0.58692384,-0.046685148,0.046328895,0.02276729,-0.43487105,-0.06441657,-0.0403193,-0.6388911
comp_3119,0.17263542,0.17382796,-0.1502583,0.66205156,0.1978618,-0.11912502,-0.41129705,-0.2523193,-0.45283684,-0.037892297,0.874947,-0.5946227,-0.20632732,0.47916186,-0.52271825,-0.97309786
