NODE_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
5283,-0.87123084,0.12843181,-0.29611608,1.3759056,0.48648927,0.10809323,-0.1908027,-0.76254797,-1.1685303,3.092829e-05,0.42034462,0.40826017,1.3579558,-1.0925056,-3.0296032,0.19369832,-0.34943655,-1.3754689,-1.2011476,0.47939226,-0.14227208,-2.1136818,0.048429225,-0.17765348,-0.2693531,0.56635684,-0.25535467,1.2108654,-0.4346616,-0.72295934,-0.36345854,-1.6127251,1.4896288,-0.8919797,-0.6793434,-1.4362072,1.1977812,1.318873,0.026571687,-0.048761774,-0.76790977,0.9329563,0.26969263,0.76627225,0.25464422,-0.6991468,-1.1980963,-1.6264822,-1.0116142,0.3148447,-0.38924125,0.6266516,1.1451412,-0.1689392,-0.7218955,0.7137255,2.1186252,1.0184106,1.1379416,-0.9990592,-1.8263339,2.2243166,0.8536159,-1.7010752,1.7106916,0.17059192,-0.5213504,0.22595747,-0.06488147,-0.4896891,-0.47740296,-0.5227408,-0.80092573,-0.12189938,-0.090796195,-0.026613044,-0.008285578,0.24835967,0.7867384,2.4981503,-0.9236311,1.0579457,0.7183037,0.6587977,-1.7892356,-0.7616997,-0.78136235,-0.23431918,0.41463903,-0.7474396,-0.8382495,0.677025,3.7486136,-0.7956571,-2.5658062,-0.11318788,1.5817038,1.0240499,0.21947144,1.6857841,1.7529546,-0.22274038,0.3585194,-0.35753286,-0.52396816,1.1749704,-0.9429411,0.56063443,0.22878024,-1.1551988,0.6276049,0.5043131,-0.19408506,1.0578978,0.27484286,0.47599176,0.10929323,0.15848193,0.47316915,0.22418824,0.12254608,-0.31621,-2.305056,0.8123022,1.8795289,-1.1644952,0.8218723,-0.5661477
5284,0.19406234,0.42201948,0.0024056411,-0.99318296,0.9825141,0.48511636,-0.87358457,-0.3088923,1.108439,0.5464697,-0.6208833,0.45298496,1.8207895,-0.014956209,-0.07419164,-0.32748878,0.82413536,0.18430491,0.24072367,-1.5375551,0.43626583,-0.29400605,0.62963736,-0.51686615,-1.17756,-1.6449516,-0.58495176,-0.7301235,0.12440541,0.21708465,0.0034926073,0.38246453,0.72011673,-0.6474424,-0.46898547,1.6857497,-0.009981811,0.8571029,0.73376626,0.8636543,0.31369165,-1.1202822,0.025955604,0.53971815,0.17006744,1.2975448,-1.2316082,0.021173578,-0.5792878,1.0356538,-0.17004527,0.777869,-2.1367064,0.10773203,-0.4138081,-0.188441,1.8578534,-0.35809234,0.10634537,-0.37022015,-0.3374601,-1.221716,0.11304279,-0.67524123,-0.4192959,0.9089757,-1.0349199,0.7884222,0.096473485,-0.8565205,1.1208265,-0.63419384,-0.17473845,-0.36672384,0.32958454,-1.1296314,1.0306005,-0.7453063,-1.2808992,-0.3364,0.41017517,1.028742,-0.20955224,-1.4348221,1.0229567,1.1428857,-0.48056415,0.685073,-0.3830029,0.27752718,-2.2803645,0.72616076,-1.8171022,0.28441745,0.4646439,-0.6073024,1.6089643,-1.4312296,-0.47156858,-0.8135837,0.35491422,0.7111317,0.3685828,0.47570273,0.38964695,0.5308318,1.5253223,-0.5964481,0.6820386,-0.009310805,-1.503857,0.5180438,-0.0046704337,0.11710827,-1.5120305,-0.25588313,-0.4533103,0.037188835,-0.32939568,-0.6749396,0.2127959,1.9953269,-0.35865226,1.4186742,0.101540476,-0.65378577,-0.20291333,0.5387657
5285,0.047818888,-0.83960056,1.1247691,-0.115028806,-0.6192843,0.7943992,0.9898026,0.40326837,0.33027154,0.048899457,1.5529017,1.0694883,-1.0701778,-2.6301904,0.5099392,1.0302986,-0.45516312,-0.15272377,0.7428229,0.06546487,0.13825707,-0.3424309,0.31741542,1.1354971,-1.1880155,0.4678896,-1.523667,0.9022738,2.229853,1.3192384,-0.24774496,-0.4705248,-0.43098038,-1.2439677,1.2549019,-0.6301598,0.36011517,0.44550273,1.237,1.0529722,-0.5419711,0.3416146,-1.1403533,0.32646385,-0.24059637,0.37268183,-0.022987673,1.5973932,1.7269582,0.1335772,-1.5208671,-0.22138831,0.58421904,1.3289738,-0.06089673,-0.032041278,1.3710645,-1.0465621,-0.70060027,0.57218087,0.64278954,-1.6758721,0.21471272,1.4285158,0.35079515,0.3236227,0.08092623,-1.7318462,-0.43222007,-0.10834888,0.5547756,0.59582347,0.37791827,-0.86606365,-0.51971173,-1.249695,-0.16796775,-0.29966837,-0.20952983,-0.8335005,0.07666836,0.6594854,-1.0295551,1.7581137,0.64350843,1.7078288,-0.75725335,-0.31831568,1.2031422,-0.4192319,-2.2741609,-0.5058162,-0.29730394,0.25101882,-1.0469648,-0.13057034,-0.6083501,-0.8568352,-1.1698794,-0.28193516,1.2658155,1.0973119,-0.42913106,0.904505,1.7932657,1.1616458,0.2734865,-1.3755845,-0.5885766,0.42434815,0.5894698,-0.15716052,-1.678599,-0.26545826,0.017658118,0.7365923,2.6693811,-0.82165366,-0.4965534,-0.9948293,0.3953231,0.90921617,-1.3098664,-1.4676213,-0.10640863,-0.59040815,0.10401344,-0.28010204
5286,0.90706223,-0.5361192,-0.045845184,-0.1522345,-0.6392884,0.619151,-0.7423803,1.4054718,0.43108922,-1.285908,-0.5326896,-0.8846444,-0.608362,0.5044885,-1.3481729,1.1061594,-0.14654142,1.1146884,0.050971076,-0.6332886,-0.25150827,-1.9474202,-0.1382907,-0.148486,-0.60387385,-0.28837273,0.41280296,0.29454836,0.20165882,-1.9219129,-0.15884307,1.5795028,0.50058603,-1.1703174,-0.3114563,-0.4531591,-0.8280273,-0.118484564,0.4450337,1.081721,-0.9320662,0.22430141,-0.22344972,0.28150946,0.4391987,-1.017817,-0.7552836,0.04698727,0.09556044,-3.0728357,0.6961625,0.2637996,0.67369974,0.17432944,0.6006584,-0.15086107,0.34377444,1.1185334,0.5740681,-0.056902904,1.7428885,0.61395735,-0.17021418,0.03979911,1.5662153,-1.1314033,0.56052625,0.48396018,-2.0269694,0.8697017,-1.8636277,0.6609874,2.3259509,-1.2794052,-0.77154535,-1.600679,0.14383185,-0.098504506,-0.56208825,0.32067624,0.5545617,0.14570767,2.2059858,0.5925593,-0.28823298,-0.53515357,0.108365245,-1.8263402,-0.93240416,-1.6525036,1.2881997,-1.6907609,0.8261534,-0.76650906,-0.7413291,-0.56774884,0.34181467,-1.1962639,0.10138837,1.0858736,-0.06317211,-0.41074052,0.23150349,-0.37751207,0.74972796,0.8606177,-0.85472834,1.6498911,0.6187899,0.74839336,-0.37371826,-0.5303684,0.01526127,-0.3067902,-0.17143832,-0.34678152,0.43846247,-0.5140931,-0.21410231,1.5704398,0.807619,0.10449654,-0.673504,-1.1453754,1.7625041,0.979652,0.6948471,-0.7622915
5287,1.6341485,1.2328178,-0.2681791,-0.2041985,-1.6219155,-0.38017228,-0.5115408,0.97455674,-1.6421015,-0.45095906,-1.3549364,-0.12756455,0.22074679,1.2606499,1.4199058,-1.85395,-2.1521032,0.13527666,0.4502463,-0.57032275,-1.2279567,-0.4256653,1.7937424,-0.3719103,1.6444393,1.0797565,-0.010839191,-0.39497444,-1.7348896,-0.58060396,-0.30147225,1.0799744,1.5985974,1.594846,0.8428552,0.48227614,-0.34739533,0.3189644,0.49918815,-1.659981,0.48873132,0.44005513,0.9208863,-0.34937263,0.3905548,-0.1794692,-1.5347399,-0.056958444,0.23391032,-2.2440898,-0.73023736,0.6294313,1.3259662,1.2689047,0.13854635,2.422262,-0.36525542,-0.59188807,-0.6138285,2.3535078,-2.0733538,0.94437855,0.021977343,1.6892496,-0.5641822,-0.7033776,0.63564944,-0.46557486,-0.076707974,-1.1647413,-0.52812064,0.39046875,-0.099453755,-0.57486695,-0.1836679,1.5527422,0.76892185,-0.52730554,-0.3853334,0.8512557,0.32446426,-1.6196342,-0.9430687,-0.7012852,-1.1627109,-1.5354726,1.446601,-0.5117697,-1.219619,-0.75212175,0.75616026,0.40819582,-0.44061798,-2.086096,0.47192833,0.1502323,-0.45221516,-0.076414205,0.58660877,-0.3948404,-1.1427163,0.5311327,0.49185947,-0.95875484,-0.06904112,-0.46270496,-0.99435425,-1.4017637,-0.7546682,0.75836396,0.35434806,1.2256004,0.36514726,-1.5218104,-0.1743858,0.46470696,-0.29405573,-1.1735623,-1.1436489,0.78427887,-0.84579724,1.0710734,-0.21496806,-0.2853538,-0.07600333,0.37202975,-0.5039172,0.7211344
5288,0.2376052,0.21572132,-0.2826612,-1.06025,0.3037395,0.26664698,-0.08397854,-0.941544,-0.4007928,-0.66610825,-0.43453485,0.36416298,0.12540534,-0.8800442,-0.7483619,1.2533664,0.16699843,0.11182223,-0.3633004,-0.71079725,-0.21972108,0.34668177,-0.27657646,-0.35917374,-0.15515777,0.5670975,-0.6880219,-0.46458077,0.8392123,0.4215845,0.2672561,-0.16634503,-0.6007773,1.3606145,1.2556438,0.97137684,-1.0527589,0.24171698,-0.5896596,-1.0731858,-0.5894048,-0.43664196,-1.6536801,1.5790012,1.3678943,0.88750213,0.31516632,-0.4570733,1.0643526,0.18209477,1.116366,0.9845504,1.3130981,0.80321074,-1.2243571,0.14192049,1.6167433,0.089429356,-0.26152408,-0.22094981,0.66930866,0.20670235,-0.5445884,1.1168371,0.48122865,-1.7964096,-0.61947703,-0.75177795,-0.01381874,-0.6782944,1.4420642,-1.0974947,-0.28333235,0.87375176,1.0229642,0.8894419,1.6051524,0.061683923,-0.70124143,0.66539717,-0.653471,-0.58787626,0.6461101,1.3790708,-0.6586572,-0.021653682,0.39677626,1.2664552,0.5824555,0.11549607,-1.3873675,1.7651811,-0.41589084,-0.54627514,0.4208765,-0.03653056,-0.25408885,-0.118085936,-0.29614463,0.42856556,1.1944305,-1.6886275,-1.3349651,-0.7776609,-1.5819811,1.6300522,-0.23054671,1.5573682,-1.7213488,-1.6053425,-0.112142116,-0.6660152,0.89911634,0.29104537,0.1875097,1.1143793,0.20896925,-0.2516517,0.05466032,0.16698535,-0.6197172,0.08331978,1.3940833,1.6137521,-1.581913,0.44048363,-1.1239645,-0.42467704
5289,-0.7778714,-0.09853496,1.1632426,-1.1297832,-1.1600239,0.73395306,-0.23721914,0.829885,-0.25847194,0.27310196,0.9758138,0.36905372,-1.5357323,-1.3600318,-1.1294533,0.8967481,1.1100596,-0.88304746,-0.9266185,-0.33427787,0.2694355,0.4490259,-0.23969854,-1.6966344,-0.08511677,-1.4239457,-0.55818564,0.61123997,0.6309761,-0.7312949,-0.22111742,-1.6963016,-0.11254046,-0.1754736,-0.9853229,0.003718565,0.05371886,0.43675062,-1.6718729,-0.18957669,0.028465914,-1.4389367,-1.3687017,1.3768924,1.0384071,0.0070392084,-2.7117293,0.30545762,-1.4761783,-0.08116306,-1.1997395,0.75832945,-1.1874125,0.74045753,0.3651138,1.8512515,0.38031232,-1.0444438,-1.0715269,0.083746746,0.72361666,-1.1708095,0.28412688,-0.8637528,-0.44249496,0.18869787,0.8941055,1.9442487,0.60753673,1.8893447,-1.1627657,0.15781571,-1.0224059,1.0212506,-0.84230745,-0.85798967,-0.0036206148,-1.2654288,1.2307057,-0.5388807,-1.0701894,0.27860954,-0.6147758,-1.0630323,-0.13603437,0.32814795,-1.2289312,-0.4141077,-1.3623393,-1.1378603,-1.0361625,-2.636696,-0.41287094,-0.35779965,1.0758646,0.788785,-0.15716319,0.013686812,0.988093,-1.2420596,1.0262253,-1.0808569,-1.1831968,-0.12739198,0.35896102,1.1337925,0.20199458,-1.2297778,-0.30045503,0.9784579,-1.3349713,-0.8287883,0.915454,-1.8698509,-1.3929515,-0.16373533,1.1156455,-0.46430242,-0.22948626,1.8029714,0.764149,0.017665468,1.5085454,-1.2911603,2.034121,-1.2904296,0.735049,-1.6229066
5290,-2.1494727,1.0018758,-1.0732036,0.13223125,0.617214,0.339709,0.4443818,0.54103583,-1.1847047,0.27627757,0.33389232,1.1520021,-0.78870875,-0.46345013,-0.14996633,0.301044,-0.7554499,0.022932375,0.4345239,-1.2794039,0.25054008,0.8104743,0.15588216,2.0308056,-0.9159928,0.42472485,0.20965905,-1.8930126,0.49470913,1.1664709,0.92906356,0.9878037,-1.450159,-0.8307137,0.99875027,-0.43425265,0.79542994,-0.16945699,-0.26397687,0.3014582,-0.87092495,0.28495976,-1.1486754,0.501455,-1.4920937,-0.3295719,-1.2071065,0.45256522,0.31026116,-0.096743144,-0.76034224,-1.3867208,1.1249139,2.862906,0.061207954,1.3891997,-0.41407353,-1.6251642,-1.003516,-1.4339381,1.4766176,0.1972584,0.19683655,-0.39832535,-0.64319724,0.9226645,0.1014195,-0.6708854,-0.24661203,-0.114635184,1.2534714,0.17511116,0.24179652,0.17383005,-1.4956208,0.89403355,-0.6100337,2.418902,0.47133198,-0.96455264,-1.7150687,0.23649217,-0.6182003,1.1040341,0.9779946,0.120604046,0.58185667,0.29987475,-0.30713785,2.9181616,1.0528785,0.95498306,-0.52864444,-0.2187933,0.086546205,0.057118054,-0.48023367,0.7441352,1.1879544,-0.7272167,0.120318964,2.2360454,1.4404163,1.5811807,0.3388417,-1.1241363,0.5840841,1.2410525,-0.10010346,-2.0267828,0.49444193,0.4305564,-1.072808,0.5679086,0.7231975,-0.9842678,-0.8301687,-0.97484916,-1.1878673,0.18868084,0.16215923,-0.9627155,0.6035365,-0.5761789,0.23574318,0.82949007,0.39592946,-0.8948395
5291,-1.4324611,0.78445977,0.6392531,0.58689654,0.90708864,-1.3855121,0.96795714,0.7589895,2.5325966,-0.3790711,1.5039669,1.1347928,-0.011375156,1.0197988,-0.71947116,0.58818114,0.1921569,1.4694189,-0.8314481,-0.1929942,-0.43528986,1.2098104,-0.5068683,-0.6165611,0.4907532,0.80746573,-0.13870692,-0.4418087,1.2680013,-0.64897096,0.394477,1.7587086,0.5894644,0.29640862,-0.052025802,-0.39748028,-0.09171502,-0.19033517,-1.8739961,-0.4525045,-0.28384206,0.31921923,0.25902143,1.8709626,1.0718224,0.1919143,0.61759925,0.12915088,0.67921823,-0.9051751,-1.5420804,0.2914185,-1.3855436,0.4127041,-0.2771988,1.2316481,-2.17072,1.3943342,-0.006069019,0.7281953,0.56468713,0.53402495,0.12462612,-0.50815886,-0.05896491,-0.4948693,0.2674808,-0.09664122,0.61571515,0.4061547,0.6386756,0.56352067,-0.69327486,0.60504687,-1.9375261,-0.92131215,-0.59353256,-0.64415073,-0.42258886,-1.7744797,1.0734196,0.11849321,0.29914698,-0.4790969,0.8170465,0.9304819,1.2383057,0.086349234,0.787992,0.049891245,-0.6936617,1.0367658,1.4385352,-0.28706068,-0.32412967,0.44029567,-0.65382624,-0.20930935,0.11112015,0.35043427,1.2408408,0.43249226,0.4365834,-0.5581847,0.85348165,1.6664796,-1.0021082,-0.31563357,0.40876138,1.2923453,-0.7317892,0.3328018,-1.177825,0.013079146,-0.06193678,0.04835436,0.56225085,1.1686406,-0.5011176,0.9033585,0.057196382,-0.09823442,0.75438356,1.0650786,0.34237394,-0.3677171,-0.1100414,-0.42531577
5292,1.5261891,0.13657363,1.034839,-0.2943427,1.2280954,1.1740344,0.87137926,0.48918006,-0.74625844,-2.2113755,-0.6903855,0.9707606,1.6964351,0.34823644,1.3621594,-0.98578423,0.39118344,0.8594781,-1.1693249,-0.010023991,-0.17530335,0.60020876,-1.7744988,1.469202,-0.7554814,0.4037111,2.4503937,1.2879916,2.4511168,-0.7769284,-0.5083229,-0.23484446,2.1261096,-0.93766063,-0.6820789,-1.5116268,0.08493526,-3.310356,0.2299425,1.2234757,-0.042928137,-1.0790852,-0.42427173,-0.21828488,-0.34034437,0.41943607,-1.0644968,-0.11528507,0.32365552,-0.6105043,-1.3007774,0.5317358,-1.8462937,0.7005046,-1.5634866,0.9617132,1.0048428,0.1041499,-0.2843861,0.043700617,0.20873915,-1.0379605,-1.9550073,0.36773112,-0.79294413,1.5710462,-0.74240583,-1.411278,-0.086439185,-1.1854342,0.3294777,1.303257,1.4138439,-0.6323483,0.120705545,1.640082,-1.0400395,-2.1987014,0.03448424,-1.7176756,0.39820215,-1.1126866,-0.13873078,0.53288764,-0.68223166,0.7374866,0.4614839,-0.09663083,1.0675342,-0.03628606,-0.605731,2.0905697,0.13031137,-0.53614193,1.4870374,0.3086462,-0.41756454,0.6210213,0.5771914,-0.029835813,0.37573147,0.2868632,1.2468146,0.7409788,-0.5873574,-0.36296,0.13432273,-0.28837088,0.9389205,-0.15901834,-2.9276552,0.111854926,-0.9741026,-1.0411811,1.0331277,0.65094393,-0.3560495,1.2331375,-0.8434957,-0.07809862,-0.75268763,-0.205562,0.08193363,0.014947267,-0.5213427,0.97898316,-1.7371076,-0.47711417
5293,1.5285606,0.18475641,-0.40233874,-0.97997916,1.5029397,-0.8791099,-1.2694564,-0.19437777,0.006504491,0.65949476,-2.076524,0.122818194,0.15543358,-0.19096972,0.100956015,1.0465951,-0.8467418,2.5359561,0.28978467,0.2113727,0.15885414,-1.0203012,-0.1358835,-1.5355867,-1.3775926,0.11833127,-0.710081,1.142628,-1.5906773,-0.540239,-0.5649401,2.1120417,-2.326551,1.8739481,2.7626383,-0.27625653,-0.32784003,0.27868688,0.0055308617,0.39007378,-1.6982087,-2.345215,-2.38837,0.3312782,1.3874297,0.31206703,-0.3117477,-1.1239511,-0.06434607,-1.0403508,-0.03633671,1.2718921,1.2111944,-0.29645908,-0.8591158,-0.6078765,-0.007346149,0.36346275,0.3295971,-1.2201315,1.0575905,1.1025144,1.4300399,-0.59069204,-0.22482415,-1.0207803,0.6878642,-0.6425359,0.8614702,-0.87151814,0.6390645,-0.36375925,0.6232682,-0.5948194,1.2431335,-0.6946715,0.46644622,-0.5470113,-0.047115594,-1.3169845,-0.34799284,0.09032552,-0.52123153,-0.39138794,0.7527047,-0.32847363,-0.35339776,0.76314926,0.8437393,0.09034747,1.0934303,1.1438183,1.8799555,-0.20961206,0.5132989,-0.022879692,0.02108936,0.10260369,-0.43944418,-0.69217193,0.31831017,0.96463454,2.045222,-0.10288961,-0.75538,0.4427397,0.15170437,0.78743595,0.9073908,0.17799437,-1.2076913,0.30956557,-0.37944168,0.7629031,-0.3226877,0.78618497,-0.16120988,0.6871442,0.2987864,-0.03816642,0.38109404,-0.587447,-1.133469,0.75178343,0.46718717,-0.6118713,-1.1957438,-0.575564
5294,0.8103285,1.0512496,-0.5019109,0.74750197,1.0085655,-0.016983269,-1.8451264,-1.0262702,-0.08793724,0.90573716,0.47629902,0.024288522,-0.8295124,-0.38954407,0.49686584,1.9937522,-0.25118425,-0.31413126,-0.54499424,0.8121698,-0.29705122,0.5664106,0.9781838,-1.548737,-0.1546684,1.7932734,2.6976628,0.824869,0.5042437,-0.05046263,-0.4316945,-0.26891404,0.7307039,-0.9094347,0.7060734,0.089157924,-0.35033855,-0.5171605,0.16167235,-0.039051525,-0.19995022,1.3620293,-0.6652136,0.6965864,0.214945,0.31495392,0.81931955,1.4576772,0.5887657,0.6031256,-1.0230373,0.35453564,0.3450931,0.2936244,0.29852968,-0.22600785,0.55531794,-0.10443279,0.72179043,0.020915326,-1.1857336,-0.80390304,-0.5196224,-1.0327703,-0.6123671,-0.8542009,-1.0304917,-1.0221887,-1.3502867,-0.23350653,1.418281,0.14362384,0.73494303,-0.39748585,-0.504357,-0.4214316,-0.2892299,0.043552574,-2.104998,-1.3797233,-0.7420873,0.2917452,0.53810155,-0.09631094,0.12437305,0.9077698,-0.9232719,1.658611,-0.4816937,-0.62986505,-0.17256923,-0.22347586,-1.2417696,-0.7975619,1.3254554,0.4174352,-0.11704271,1.084858,-0.8756964,-0.23268862,-1.424917,-0.097725876,-0.77013516,0.535353,-1.3259233,0.8395205,0.5880932,-0.12663773,0.045729663,0.46257234,-2.1671572,3.3107975,-0.54375273,1.0426182,-0.5999197,0.9404847,-1.2553452,-0.1715587,-0.6167439,0.4589986,-0.5651,-0.4998845,-0.512523,-0.49647546,0.53192264,-0.3732761,0.117717765,-0.20631626
5295,-0.12642862,-0.6397615,0.34298173,0.5377722,-1.5699124,1.129368,-0.29167977,-1.0233071,0.6943767,-0.8618237,0.0683608,-0.7451604,-0.35940593,0.43145016,-0.09653932,-2.4786704,0.011178954,-0.9576898,-0.01648939,-0.31948236,1.4063308,0.5828022,-1.2644162,-3.394403,1.2710756,0.6611181,-0.13400228,-0.14944918,0.2873636,0.32359067,0.63419646,0.27551213,0.43421996,0.87597203,1.8626074,-1.2126199,-1.6465564,0.20048606,-0.73803633,0.17943208,-1.0977529,-0.74458647,-0.197818,-0.32368472,1.2973046,-0.40494192,-0.27189386,-1.2019027,-1.2520378,-0.03709871,0.78069466,1.1172963,-0.08344907,-1.5562978,-0.63668567,0.025340362,-1.0078815,1.4435399,-0.88230264,0.27368507,-0.1865825,-0.4790745,0.9237551,1.5351332,-1.7073209,0.37599072,-0.7873136,0.41279536,-0.38472486,1.5239849,1.4240189,-0.15096965,-1.1342784,-0.5663088,0.014589557,1.09915,0.6134533,-0.86823696,-0.08236495,-0.41910517,-0.16196984,0.42392105,0.017617557,0.4267192,0.38624468,0.09622779,0.0016036485,-0.057383057,1.4477793,0.6816373,0.5433561,0.79329324,-1.0324862,1.0461771,1.7704033,0.86406213,3.03276,-0.6983564,-0.12805921,-2.0907595,-0.2620681,-0.041100077,-1.5862477,-0.18740062,-1.1182861,-1.5452319,-1.4653652,-0.3240236,0.24308932,1.0495478,0.799734,1.4032614,-0.8758715,1.109657,0.13095027,1.0126752,-0.20212375,-0.57638276,-0.66534317,0.04368688,-1.0660255,0.054401528,0.14469324,-0.72459346,-0.40440378,1.9401803,1.6616846,-0.40911248
5296,-0.2786206,-0.07319698,0.011047249,-1.0087302,1.8187011,0.75343275,0.1447365,0.13131618,0.32302165,0.16703418,1.0217587,0.5781576,-0.91622436,-0.012429658,0.22538052,0.2613238,-1.3120257,-0.19461437,-0.6688289,-0.58960724,-0.17545308,-0.3576291,-1.2355585,-1.5286381,-0.14438386,1.6006162,-0.4773773,-0.7899504,0.6672668,-1.3847113,0.92642206,0.47396058,0.18125652,-0.3551759,0.2765844,1.4734324,-0.08178821,-0.30190745,1.7614813,-0.31403786,-0.28827873,-1.0155116,-0.21081927,0.47943637,-1.8260742,-1.3512733,0.05247294,-0.07608456,1.973913,-1.1412555,-0.7861958,-1.3350307,0.17237553,-0.0957298,-1.2192702,-0.10011333,0.3331509,0.2700319,-0.46031561,0.8652424,-0.014798649,-1.1951959,1.0796635,-0.9701134,-0.3054195,1.4891648,0.9295754,-0.9859685,-1.3852847,-2.4760745,-0.65540105,-0.8091791,-0.032294523,1.265706,1.2363662,1.3726075,-0.47960296,0.033768196,-1.6770923,0.83616227,0.45290655,-1.1326052,-1.0449986,-1.8878028,-0.43065953,0.4992588,0.9178274,0.58465827,-0.45095652,1.1174803,0.99740833,0.63514745,-0.5340114,-0.058076177,-0.0030001318,-0.9435964,-2.1756477,-0.06831828,0.2995694,1.0487576,-0.15233746,-1.220135,0.8948139,1.5369868,-0.52303874,0.03287876,0.5780249,0.79948527,0.31637678,0.526098,0.2675304,-0.13439855,0.111525744,-0.10227993,1.5778285,-2.1606119,0.811175,-0.4748652,1.0498395,0.41404805,0.60237986,1.372108,-0.89540666,-1.0225891,-0.40207058,-0.5168013,0.4776707,-0.9866091
5297,-0.60448235,-0.40217164,-0.26033407,-0.05093197,0.79336244,0.14743453,-0.5983073,-0.32354903,2.0357778,0.059254225,-0.08194987,-0.056766573,0.841169,-0.43352237,-0.18733804,-0.7435539,0.048410196,0.14426415,1.5265963,-2.3502593,1.3415359,-0.48017335,0.9670336,0.6805289,0.5083862,-0.67369395,-0.1307657,-0.40989897,0.019582918,-1.5652311,0.77277446,0.14476864,0.20899463,-1.2267473,-0.74892855,0.06854119,-0.021892266,-0.39269942,0.9376706,-1.5947546,-0.125891,-1.3794961,0.50192356,1.3473092,-0.44588116,0.48895612,-0.6196508,2.3901863,-1.7901703,-1.4740458,-1.6525272,-0.0003398941,-2.255925,-2.360634,-0.5603149,1.0904645,-0.42296293,-2.9354944,-2.0447295,-0.36839527,0.027107853,-1.7795873,-1.5229347,-1.049534,-0.626255,-0.9556648,0.52771735,0.73530436,-0.10672173,0.83706,-0.5568666,-0.39918298,1.0131813,0.86944735,-0.5963573,0.7084308,0.10221543,0.8595284,-0.47700223,-1.0711185,0.11205786,-0.763911,0.66746795,0.6559884,0.13482895,-1.7758626,-0.26087436,-0.69241947,1.6761488,-0.9637605,-0.096652724,0.4037051,-0.60976124,-0.040134456,0.7669202,-1.1740506,0.36410853,-1.3419319,0.59852695,-1.2958019,-1.6924553,-1.2246919,1.4043858,-0.9905383,-0.6391587,0.72304773,0.38815323,-1.0569164,-0.61536956,1.1686153,1.3013827,-0.7462378,-0.49566188,-0.96856236,-1.0374397,-0.16068642,0.12106645,-0.60773677,-0.8828213,-0.07905518,-0.3256975,-0.9092326,1.3093846,0.21137498,0.42951894,-1.2530545,-0.45227587,0.24461941
5298,-1.1865976,-0.6229047,-0.34026685,0.8412909,0.20223574,0.42899814,0.79492337,-0.88346964,0.15695368,0.26284328,-0.4818741,0.6910894,-0.7883554,-0.14177093,0.56184137,1.0044203,0.5931717,1.9566249,-0.46673587,-0.0111395875,0.6675825,0.29714683,-0.41178095,-1.157001,0.19520059,0.24348046,0.7089604,0.68956333,1.9317343,-1.01392,-1.3840557,-1.2955937,0.40325177,0.92879194,0.33846185,-0.685271,-0.109779984,0.31209898,-0.8611711,-0.94318205,0.80466115,0.2227839,-0.57865304,0.58870894,-1.4538623,-0.6622208,-0.43721604,0.9766573,-1.5747036,0.1849835,-0.3814274,0.6434578,0.52053684,-0.84854114,0.84554666,-1.1621307,-0.30341125,-0.34513307,0.055832677,-0.16792305,-0.24766177,0.74556357,-1.6938732,0.36445272,0.58863616,-1.4851127,-0.27618802,-0.7618461,-1.0113596,-0.2022089,0.44352853,-0.12280247,0.83189315,-1.1436796,0.8884887,-0.27467018,-0.35088044,1.0704198,2.410779,1.1752938,-1.0084053,0.3596438,0.4226741,1.767734,-0.33954993,0.4141878,-0.7016466,0.28534374,-1.5192255,-0.83593935,0.112348676,2.001319,-0.6717679,-1.2218647,-1.9454665,1.3991868,1.4457374,-0.07559566,-0.8969774,1.121236,0.2966066,-0.04683439,0.22870223,-0.011456244,-1.1615721,0.40609583,1.8802769,-1.345565,-0.80342597,0.96214646,0.66064733,1.193508,-0.24933618,-0.17313801,-0.65067935,1.3590752,1.1281949,0.8629993,1.1470518,-1.2850678,-0.09824981,0.21966685,0.76757246,0.61986315,-0.10516631,0.60816354,0.0136159025,-0.5290484
