Commodity_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
commodity_57,-0.151683,-0.12913299,-0.119314775,0.044481516,-0.19173764,-0.1921616,0.044686697,0.10936406,-0.12669338,0.27791536,-0.2611877,0.09006831,0.04663501,0.34488034,0.122723036,0.33181673,0.46983492,0.2769542,0.09752071,-0.10758983,-0.11720784,0.024793502,-0.13424954,0.3697278,-0.106847495,0.10207879,-0.1918466,0.022535803,0.0007226951,0.18845347,0.19027694,-0.33130684,0.017150918,-0.12830113,0.016907007,-0.0829024,0.0045659314,-0.11592449,-0.10533879,-0.27744246,-0.25453162,-0.071668744,-0.21762386,0.25830698,-0.07940899,0.179228,0.07789036,0.42381555,-0.2795289,-0.019765873,0.026249895,0.046627667,0.1295816,0.00025086536,-0.005714271,0.03381973,-0.1838442,0.09780976,-0.09921793,-0.05573765,0.006535826,0.18620099,0.0059297634,0.13337715,-0.06158926,-0.26827875,-0.22022432,-0.34936807,0.11962815,0.16544583,-0.14696348,-0.01649156,-0.3072139,-0.10281112,0.24084356,-0.123424225,0.18639684,-0.1141847,-0.023637818,0.015931075,-0.050253943,0.10357958,0.2344357,-0.50786287,-0.0291754,0.17104413,0.01238503,0.33422267,-0.07335968,-0.277008,0.1334331,0.029356658,0.106338784,0.09093622,0.03077083,0.023936076,0.11800488,-0.13483718,-0.027640972,-0.13712688,0.14996055,0.10154328,0.044160057,-0.10002539,-0.26158443,0.11895561,-0.102890015,0.35094538,-0.41825792,-0.048458345,-0.14123243,-0.07325464,-0.013158376,-0.05603282,0.2984483,0.009995537,0.13923785,-0.24662465,-0.46708328,-0.23007806,-0.016367381,0.25173298,-0.20680314,-0.09679565,-0.066630915,-0.2694136,-0.021445308,-0.18386886
commodity_60,0.09360002,-0.16818108,-0.2010331,0.115607105,-0.37869966,-0.17569211,0.08282246,-0.6258411,0.23523399,-0.24467,-0.04129242,0.121853575,-0.005198113,-0.048900448,-0.15538105,0.21385539,-0.06403466,-0.013894047,-0.08311999,0.033021007,-0.04186042,0.025945507,-0.21402417,0.10467688,0.33855268,-0.3994998,0.15822822,-0.08208439,0.036109082,-0.18540278,-0.07707974,0.17949523,-0.010848406,-0.16675675,-0.3853774,0.06762789,-0.0020401278,-0.014243101,-0.24896036,-0.05115072,-0.17210798,0.106496334,0.06610621,0.27618644,-0.2910787,0.105151914,0.05417143,0.033509564,-0.5411376,0.22435705,0.24991518,0.22042093,-0.0013843237,0.4067083,-0.37149873,-0.27920398,-0.09468762,0.1263343,-0.015507439,-0.1962463,-0.09856998,0.021033559,0.16761567,-0.1738923,-0.08497499,0.10077791,0.0976463,0.10931555,0.15122549,0.22010465,-0.18752356,-0.19836754,-0.35749906,-0.16275238,0.062246542,0.08876057,-0.052733053,-0.06698302,0.2841445,-0.34521332,0.09784144,0.14543647,0.17499685,0.21044083,-0.3508434,-0.010183628,0.22774309,-0.0777121,0.038466074,0.15397629,-0.115649864,-0.24440065,0.1363271,0.06200017,-0.084361404,-0.00897588,-0.12699792,-0.0672196,-0.31089783,0.41772494,-0.003726274,-0.0057850843,0.29589725,0.25204888,-0.17934944,0.08171191,-0.044482395,0.1024671,-0.40243766,0.027757494,0.09721745,0.17762366,0.2913109,-0.15307257,0.29346836,-0.10562551,-0.14774027,-0.010634635,-0.07923482,-0.22743095,0.06833732,-0.14613532,-0.32838735,0.09535471,-0.69157994,-0.07156354,-0.22914077,-0.09353871
commodity_61,0.12191217,-0.42984414,-0.10164966,0.014077565,-0.2545804,0.08763447,0.11999745,0.35936722,-0.50061935,0.31791613,-0.33912864,-0.48383975,0.50773543,-0.082191266,0.31065804,-0.35025173,-0.08096585,-0.021556608,0.45129064,-0.14181976,-0.22622791,-0.34066364,0.062694274,0.73255503,0.07522703,-0.27518442,0.34240597,0.08769524,-0.21009141,0.69226474,-0.2675795,0.46642545,0.3209737,0.04600606,-0.57127166,0.1738088,-0.35374245,-0.40349096,-0.11057492,-0.024466302,0.046944883,-0.89769506,-0.064167745,0.3917792,-0.2937622,-0.45882034,-0.036105283,-0.19683357,-0.6106601,-0.2696772,-0.028786704,-0.14809085,0.11885418,-0.0023248177,0.13910447,-0.32549205,0.15612046,0.07532324,0.20862906,0.41016015,0.5246579,-0.383801,0.10447448,0.16017766,-0.118108846,0.22884527,0.042824995,-0.030049216,0.844691,-0.12030394,-0.16558763,-0.26298237,-0.39461645,-0.28275093,-0.14470638,0.11801462,0.56786597,-0.0076870196,-0.5818774,-0.019268457,-0.088898115,0.1477188,-0.08808636,-0.038559817,0.161077,-0.49027425,-0.19613585,-0.08369763,0.09849215,-0.4735214,0.21291302,0.46064577,0.41278,-0.11210105,-0.12777603,-0.14761254,0.60368246,0.016950235,-0.27073598,0.22248225,0.06766911,0.044978652,-0.5113438,-0.23472331,-0.28788608,0.005174212,0.24107076,0.4050137,-0.5745318,0.17630035,-0.30729404,-0.418863,0.13096482,0.6129128,0.06940594,-0.30010378,0.008418574,-0.033351168,0.79299223,0.24118774,0.39222246,-0.30922922,-0.20558482,-0.012403211,0.7015133,-0.069467604,0.1775479,0.26439548
commodity_62,0.23957805,0.1537794,0.07763934,0.25971034,-0.1400827,0.08451353,0.21636365,0.0057356227,-0.27122995,0.09413133,0.08453999,0.014492381,0.065893635,-0.01788747,-0.08073918,-0.056127142,0.085968256,0.019803483,0.091472566,-0.14262317,-0.041155413,-0.040407427,-0.20989782,-0.03271973,-0.52984256,-0.17359145,0.0075440924,-0.36953706,-0.1022998,-0.15523547,0.15870169,0.24861057,0.083475925,-0.16776311,-0.2560306,0.10236143,0.03142721,0.072877266,-0.021720681,-0.36104485,-0.40133074,0.030215435,0.13028033,0.36821276,-0.18898943,-0.112082385,0.15043144,-0.32566625,-0.22143319,-0.13830093,-0.087295525,0.20088494,-0.35399812,0.2703315,-0.08072009,-0.42719522,-0.1044334,-0.08902244,0.40373704,0.07979711,-0.12904415,0.01376451,-0.055681657,0.055736803,-0.06373934,-0.08060914,-0.022678552,0.021848094,-0.20298572,0.15085943,-0.16627078,-0.18440343,0.08561383,0.08102742,0.27977878,-0.68712455,0.11878524,-0.0039177714,0.037363496,0.079784654,0.040303,0.20307596,-0.25105828,0.053929195,0.015995285,0.085726805,0.009707992,-0.005807493,-0.25398678,0.2007205,-0.09840978,-0.44958985,-0.39939532,-0.13552819,0.5068523,-0.2862724,-0.18389793,-0.33873034,-0.24650477,-0.21993533,0.48842958,0.011469197,0.10676728,-0.02233699,-0.11708337,0.22622615,-0.19511479,0.28650907,-0.032279566,-0.5396317,0.0057434496,-0.2776417,0.29829526,0.07836265,0.33490327,0.13325976,-0.065588474,0.08697383,-0.26677042,-0.336522,-0.16188723,-0.25469577,-0.15846942,-0.041548245,0.23223013,-0.33916035,0.06533456,-0.159634
commodity_63,-0.9563112,-0.14221372,0.48994607,0.10232846,0.07998805,0.12962027,0.41674045,-0.26018935,-0.2097302,-0.08803406,-0.10624399,-0.12356015,-0.10008955,0.5480248,0.12080396,-0.21813726,0.23544773,0.13760954,0.49998766,0.3978459,-0.0040714834,-0.033814557,-0.53691024,0.032351866,-0.40227813,0.17089263,0.21505423,0.13979137,-0.5343413,-0.2060989,0.017715205,-0.12679738,0.14730571,0.23110662,0.056164846,-0.100959085,-0.25503334,-0.0121729225,-0.5472193,-0.52434415,0.049239494,0.04014648,-0.21262388,0.035970148,-0.022563847,0.10728501,0.07116379,-0.24704033,-0.10611886,-0.401604,-0.05168436,0.44284192,0.46178466,0.11138661,0.10903118,-0.017687457,-0.5952725,0.05791141,0.21951006,0.24020718,0.2385129,-0.34877855,-0.21867117,0.09302469,0.11492737,0.09581537,0.024399249,-0.34874377,-0.45208856,0.49952307,-0.16310076,-0.07866323,-0.05107319,-0.2705916,0.22814317,0.23285954,0.1324019,0.5505698,0.2461655,-0.16847561,-0.2587412,0.07340535,0.20966697,-0.076798566,0.017138042,-0.020455835,-0.010828211,-0.073895186,-0.13834274,0.02566121,0.23873696,0.05083734,0.88374335,0.3110997,0.041863635,0.16392624,-0.23153713,-0.42228147,-0.28697765,0.27334574,-0.17624946,0.11675937,-0.013120219,0.053709608,0.047390398,0.29804176,0.18834516,0.45992506,0.13544188,-0.10980847,0.052278876,0.03716921,0.09950762,0.2004831,0.17364818,-0.070444494,0.08682396,-0.033194426,-0.18528995,-0.3438743,-0.1780383,-0.20955142,-0.09168226,0.2889506,0.18782051,0.33560148,0.45039037,-0.65399086
commodity_64,0.100381926,-0.239552,0.1315472,0.18031411,-0.35669369,0.01967394,0.472648,-0.032674477,0.103176124,-0.6813159,-0.035869826,0.123450644,0.5059672,-0.6234789,-0.14854947,0.1522649,-0.31730887,-0.476166,-0.0066743256,0.30329272,0.035902347,0.34859654,-0.11536075,0.5014933,-0.7281649,0.098730415,0.92746633,0.118047744,0.0024679333,-0.064823315,-0.33712593,-0.04185571,0.19645914,0.028578928,-0.4419429,-0.29499125,-0.010916048,0.20302805,-0.37176114,-0.53653115,-0.43868235,0.030707499,0.23320909,-0.47806406,-0.46665028,0.6616276,0.5247264,-0.074389406,-0.48023587,-0.25405458,-0.12035027,0.14179212,-0.2813196,-0.4625942,1.045935,-0.14990465,-0.7429296,-0.06766893,0.16897163,0.5280281,-0.4830313,-0.4846823,0.45818228,-0.49788973,-0.29302892,-0.17386885,-0.39740485,-0.81868535,0.024220586,-0.81202996,0.9714722,-0.66646826,-0.29977253,-0.21011636,-0.04330795,-0.080741405,-0.23804036,0.18577036,0.22031893,-0.40932214,0.012673108,0.0064201998,-0.0043126857,-0.6795116,0.56163454,-0.33917245,-0.4775183,0.019067667,-0.029813701,0.17837973,-0.25925353,0.10599931,-0.19115336,-0.0624505,0.06249425,0.08949616,0.08416082,-0.0007253346,-0.12381254,0.15056303,-0.46839383,-0.042762287,0.03428325,0.03238048,0.4896753,1.5083379,0.1667662,-0.66559756,-0.78369534,-0.22055079,-0.24340484,0.04047771,-0.008381122,-0.39915806,-0.31448823,0.06497186,0.8430846,-0.10180939,-0.32160282,0.42642823,-0.11531165,0.14319381,-0.6219341,0.26004565,-0.16718982,-0.41051263,0.30936223,1.0818874
commodity_65,0.1003913,0.06529632,0.19177249,0.20216106,-0.17454585,-0.055326182,-0.076541536,-0.013016697,-0.026575472,-0.027948225,0.02003955,-0.24489315,-0.026491094,0.094012596,0.2052832,-0.08419675,0.0932363,0.076798484,-0.053819742,0.014760104,-0.11205349,-0.122024216,-0.19866955,0.19200645,0.11716105,-0.04580311,-0.055670973,0.06928026,0.12038839,-0.027745742,0.057648618,-0.15048698,-0.0504356,-0.091235496,0.033021253,0.12652288,0.003633052,0.06575685,-0.0034873697,0.030801598,0.025107307,-0.049860634,-0.15269688,0.042810295,-0.29247028,-0.034285873,-0.07250784,-0.29848725,-0.1874035,0.1825824,0.080718495,0.19558908,-0.14168285,0.08653283,0.06517662,-0.15140241,0.026290799,-0.062490538,0.1380889,0.10096438,0.011650152,-0.21346734,-0.0047496753,0.036828324,-0.04782991,-0.09418075,-0.14417772,-0.07829497,0.041156843,0.14049087,0.026622765,-0.035740234,-0.20680244,0.06464049,0.18640001,-0.10384305,0.10394957,0.02140576,-0.16927665,-0.03049134,-0.20541593,0.021045739,-0.03452536,-0.017070824,-0.08717536,0.24527779,-0.39761415,0.007242206,-0.0049732593,0.12885252,0.10555006,-0.06599093,-0.06460238,-0.014739689,0.028180344,-0.2096931,0.06932842,0.052888714,-0.14056958,0.90168756,-0.007556587,0.23384403,-0.0118991705,-0.10066295,0.067350335,0.12313843,-0.043131646,-0.037687898,-0.068232745,0.17043112,-0.072050355,-0.06149886,-0.08029488,-0.05701325,0.28808096,0.02615514,0.26939517,0.12966034,-0.30106038,-0.26871124,-0.10509055,-0.03396475,-0.121801056,0.23831375,0.08268903,-0.13254099,-0.20027469,-0.19346672
commodity_66,-0.24760133,-0.032423623,0.285561,0.031764966,-0.34146377,-0.151551,0.06239582,-0.83787876,-0.54231703,0.07104308,-0.08906415,0.015315602,0.11055549,0.20594893,0.48940203,0.5386359,0.55872,-0.48911068,0.20860752,0.88698,0.08561671,-0.017601492,0.82658386,0.1902578,-0.04261438,-0.28142533,0.5499935,-0.016377207,0.28939545,0.20355873,0.43226254,-0.37874815,0.0073005054,-0.43196553,-0.1876503,-0.43998915,-0.5539664,-0.012931511,-0.08058639,0.18132909,0.5917879,-0.115048446,-0.19671446,0.4078203,-0.82308143,0.3787489,0.067385584,-0.28674674,-0.56729114,-0.17985262,-0.429279,0.7732306,-0.13774508,0.39026436,-0.16564524,-0.13947813,-0.5028319,-0.5327111,-0.06138283,0.0074230824,0.36264104,0.86258197,0.64980304,-0.11276451,0.56998354,-0.5305908,-0.30573615,-0.51202077,0.030165877,0.48678702,-0.69400895,-0.06436658,0.035506185,0.58330554,0.52091354,-0.28786182,0.3249158,0.072056204,-0.56314355,-0.32201073,0.21967086,-0.21453592,-0.03669745,-0.65281206,-0.06730693,0.39088008,0.6307121,-0.43672708,0.44125342,-0.49155846,0.073567845,-0.09357534,-0.42965087,-0.72864264,-0.29120383,0.2860949,-0.19021304,1.1660635,-0.9074043,-0.7364898,0.26130313,-0.018413046,0.10844423,-0.23295437,-0.44028923,-0.38018638,0.2074816,-0.1374625,-0.53169984,0.11995641,-0.7829157,-0.0066244076,0.66224307,0.81751174,0.27878147,0.13148323,-0.22308889,0.5793821,-0.34189063,-0.18268122,-0.5660441,-0.08872893,0.049123757,-0.069479704,-0.38487655,0.6781621,0.14029795,0.17232765
commodity_68,0.21175522,-0.12044131,0.33236426,0.73460937,0.31908846,0.5127489,0.0826694,-0.24461396,-0.12225049,-0.19117042,0.105743766,0.56674814,-0.3627003,0.12030304,-0.37047496,0.46641016,-0.49641368,0.45648095,0.9851409,0.27157465,1.241758,-0.13749725,-0.75565434,0.4475615,-0.6116242,-0.44736642,0.052884676,0.2915529,-0.9527844,-0.48889887,0.05861761,-0.25515422,-0.58320075,-0.40873373,-0.4072798,-0.11396355,-0.28234434,-0.84658664,-0.5673869,0.004319933,-0.669127,-0.16525488,-1.1770594,0.23080866,0.5629956,-0.1526288,-0.21208397,-0.12844184,0.07821394,0.9367849,0.19405493,-1.86983,-1.2114899,0.25269905,-0.032761715,0.33542424,-0.3938779,-0.2142325,0.041333824,0.49303076,1.2213461,0.22332007,0.19716212,-0.25749046,0.29231653,-0.38588604,0.14584468,-0.21582252,0.37864855,-1.067159,-0.32751295,-0.81657964,0.7772248,-0.26840565,1.3525262,-0.5013393,0.17614128,-0.6189437,-0.9464439,0.25876194,0.83569163,-0.49769875,0.71472037,0.2729943,-0.012473615,0.1779015,-0.23919877,0.34551457,-0.69941145,0.09328013,-0.7902291,0.27375752,0.25423005,0.90763646,0.14303897,-0.63263744,-0.114307195,0.42434213,0.1486339,-0.36773422,-0.9360173,0.1685694,0.47877425,0.11358755,-0.46468148,0.13081722,0.11779799,-0.3984253,-0.14879903,0.6674868,-0.012320365,-0.21003892,0.8017769,0.3160931,0.64767045,0.48349434,0.1354891,0.03527942,0.07429,-1.1538696,-0.39659938,-0.12545961,-0.15680723,-0.2100375,0.03425011,0.06482589,-0.32798707,-0.03771604
commodity_69,-0.912075,0.108062945,-0.16835421,-0.5694011,0.107390106,0.58823633,-0.8876681,-0.48716852,-0.7604723,0.71952915,-0.18915132,0.06938897,-0.28771332,0.8845823,-0.24415888,-0.04754231,0.41130486,0.23962386,-0.8211396,1.4459038,-0.23665291,0.01901857,-0.15296757,-1.4174995,-0.72518593,0.29618675,-0.8346301,-0.29073632,-0.9001588,0.039869223,0.5021905,0.7499816,-0.02834543,0.0919337,0.16612358,-0.6087158,0.06769082,-0.7652637,-0.7829466,-0.7182699,-0.39025706,-0.15774176,-0.091503024,-0.5777921,-0.524665,-0.99307764,0.29339302,-0.34368882,0.2852196,-0.4992384,0.43757677,-0.23825163,-0.76776797,0.07277693,0.015885474,-0.19970022,-0.11967541,-0.28537396,0.6607848,-0.1045607,0.1458246,0.5096057,0.0053191315,-0.5863615,0.25651175,0.69496584,-0.4333921,-0.17844357,1.2631291,0.80088747,0.09984124,-0.3285759,0.19345282,0.19876258,-0.21595114,0.04646567,-0.64737797,0.3251015,-0.63580084,0.10363058,-0.6294775,-0.12313706,-0.107900456,-0.2843604,-1.1104622,-0.34058225,-0.71062905,0.25781694,-0.79034096,0.045702275,-0.488648,0.4048788,0.32309595,0.09468797,-0.58711964,-0.30270594,-0.24613364,0.33566573,-0.34809226,0.6922244,-0.31118244,-0.13219315,0.45513812,-0.90087855,0.3188372,-0.4078816,0.26596016,-0.28704968,0.061617706,-0.30563486,0.1451723,0.057115413,0.08395499,-0.8259573,0.8295485,0.8650926,-0.38025498,-0.4166717,-0.85784274,-0.36309642,0.82018524,-0.06449973,-1.0071659,0.5850409,-0.10894401,-0.5608351,0.20596007,0.7734515
commodity_70,0.15639128,-0.008099489,0.15468682,-0.030600687,-0.5454488,0.22279857,-0.5232028,0.12543881,-0.13838427,0.17705348,-0.2965138,0.26950762,-0.55066437,-0.1888292,-0.19713864,-0.09582293,-0.50211054,-0.30338648,0.15162975,0.22827858,-0.43454522,0.17329955,0.027002096,0.0645266,0.22677618,-0.07124329,-0.13213539,-0.17299937,-0.04679461,-0.452844,0.29191875,-0.39845204,0.6415721,-0.09158867,-0.60749984,0.5122349,0.6007947,0.44740716,0.29424837,-0.29885074,-0.6034505,0.21734884,0.727273,0.14926398,0.064698614,0.21648267,-0.30422667,-0.2967407,-0.19740099,0.2839657,-0.13761348,0.32632616,-0.18689741,0.023018334,-0.05988728,0.60410523,0.17696801,-0.33796874,0.53155726,-0.025333907,0.0644913,-0.20199274,0.14239763,-0.50077415,0.16714028,-0.09654257,0.5438393,-0.6808309,-0.12998421,0.44055113,-0.23234642,-0.5052332,0.065572836,-0.42622095,0.03439455,-0.2905411,-0.15666847,0.3790116,-0.83684593,-0.13420705,-0.3754644,-0.17503597,0.25521255,-0.3023741,0.08727984,0.1652031,-0.76369005,0.12855916,0.53218323,-0.57358533,-0.7850461,0.31329492,0.0879594,0.11573755,-0.45493907,-0.060835402,-0.44959512,0.22522973,-0.14055164,-0.50667495,0.0024818657,0.0719093,0.3266702,0.094688065,-0.092228614,0.30566368,-0.098614,0.09739729,-0.0039183386,-0.17366739,0.17240651,0.12272155,-0.021167574,-0.1565333,0.028518433,0.2255298,0.44388226,0.22878319,-0.21705525,-0.928334,-0.51783675,0.10945749,-0.42504433,0.43986264,0.5491328,0.13244282,0.05629092,-0.04931079
commodity_71,0.08605012,-0.023189846,-0.0841113,-0.017117817,-0.20749924,-0.009583864,0.15617141,-0.04271547,-0.18520932,-0.1572422,0.11278825,-0.15559578,-0.11132842,-0.23898041,0.230271,0.19116491,0.114613876,-0.34897712,0.71021867,0.26241207,-0.16596563,0.16214873,-0.36718383,0.27735248,-0.03862094,0.34994712,0.06940177,-0.22327588,0.32692167,-0.022570977,0.101392455,0.12280511,-0.23396948,-0.36520103,-0.16799927,0.21024951,0.3458142,-0.3142997,-0.3138211,-0.18279594,0.17487885,0.18554716,-0.2102285,0.057871938,-0.12192969,-0.3005023,-0.44302157,-0.5713231,-0.16787432,-0.0870391,-0.062686704,0.6202682,-0.02069711,-0.17865644,0.22257893,-0.023965213,-0.085735105,0.48856163,0.23232761,0.15667032,-0.1728151,-0.13180494,0.19704342,0.24256228,0.6185628,-0.20513786,0.074644625,0.026464147,-0.088144,0.30943578,-0.015317802,-0.12094125,-0.5115538,-0.06683385,0.39507347,0.08888328,0.088159144,0.1308431,-0.044790585,-0.5398685,-0.19765426,-0.07043592,0.17231682,0.39692736,-0.15041338,0.5537922,0.35661247,0.21436305,-0.109965846,0.13446507,0.58026767,0.14950953,0.05419728,0.4090806,-0.020179963,-0.30778322,-0.05836392,-0.18520507,-0.2469747,-0.17837396,0.23708808,0.34781477,-0.06396665,-0.3460005,0.08935791,0.0098217,0.23197453,0.3407508,-0.043440774,0.5002533,-0.0218916,0.7253055,-0.24724364,-4.6328758e-05,0.29000133,0.22933093,0.5093286,0.028648838,0.078677095,-0.22205566,-0.7711597,-0.01654241,-0.28048047,0.22596961,0.37488323,-0.30701104,-0.02975408,0.12149052
commodity_73,0.17193966,-0.07547698,-0.0054298746,0.21425696,-0.29160067,-0.18008238,0.13446216,0.22918555,0.046909377,-0.03714471,0.058062874,-0.8819788,0.11536789,0.033304885,0.13697314,-0.023026852,-0.103268914,0.019338626,0.21295798,-0.0738429,-0.04633637,0.1430982,-0.32402924,0.009020412,0.11781043,0.41317752,0.31386665,0.08163839,0.22037159,-0.18953142,0.04618307,-0.42726505,-0.2374847,-0.159939,-0.21241961,0.09152485,0.16272357,-0.59158874,-0.1703217,0.07130485,0.09765321,-0.037133854,0.27285805,-0.10648895,-0.41050002,0.04826378,0.35118762,-0.28143623,-0.2114891,-0.18843873,0.19231501,-0.73475534,0.1644542,0.08589421,0.3602966,-0.07186333,-0.22275102,-0.34460345,-0.055057082,-0.20209906,0.09737472,-0.26257575,0.20950793,0.1775122,0.34172133,-0.26454777,0.081190735,-0.17238674,-0.12937957,-0.12714633,-0.11977105,-0.17175391,-0.29122585,-0.10031359,-0.105774045,0.7447893,0.052270535,0.095376156,-0.15545122,0.40324852,-0.08191604,-0.1690946,-0.07105218,-0.31638184,-0.4285947,-0.5825306,-0.0951323,0.019538699,0.238262,0.056872025,0.03463019,0.41796347,0.20380414,0.08856355,0.072310485,0.12099856,-0.113833286,0.20668365,0.22197258,0.04462189,0.40512687,0.18319106,0.16714072,-0.30690444,0.08041307,0.060196538,-0.20748012,0.05493125,-0.32494333,-0.4615325,0.081618555,0.21314472,-0.1283693,-0.09640862,0.19441395,-0.09258967,0.38674182,0.07319421,-0.3228457,-0.19135295,0.15472093,0.29837486,0.19156392,-0.1261643,-0.004158601,-0.38272473,-0.2021113,0.12948774
commodity_74,0.49464187,0.15953359,0.064216904,-0.076561034,0.07374876,0.038383182,0.44189766,-1.0454651,0.8241166,0.8936079,0.68897957,0.48638025,-0.14755712,0.37807092,0.4997642,-0.29253802,0.78860384,0.64475214,-0.08870467,0.17980331,-0.3570956,-0.07166882,0.54451585,-0.48067954,-0.48880094,0.10321015,0.87039727,-0.32045156,-0.41577092,0.0072059208,0.72086304,-0.36364385,-0.42759854,-0.3219276,0.33365205,-0.45331404,-0.359662,-0.28521147,-0.43788067,-2.1110554,-0.025898507,-1.183159,-0.8550066,-0.6541314,-0.22172636,-0.06403162,-0.24659318,0.9241231,-0.89636487,-0.4048629,0.10445034,-0.74544966,-0.43484122,-0.6909169,0.18572015,0.5811016,0.62151957,0.105988264,0.22533926,0.20967391,-0.21402745,-1.1731071,-0.1212227,0.31453797,-0.51302874,-0.12293418,0.027771637,-0.7496704,-0.1292967,-0.16140269,-0.067116655,0.48434085,0.35519573,-0.22609216,-0.5786614,0.6275841,-0.3166846,-0.055270534,0.205857,-1.5719482,0.48394147,-0.7015694,0.25378945,0.4900251,-0.7533193,-0.60844195,-0.9538718,0.73215044,-0.06539189,0.9280667,-0.46435443,-0.1942027,-0.16458917,-0.0041338056,0.17747816,0.33555454,0.30691737,-0.74443066,1.1810731,0.018624289,0.55425537,0.73040825,0.8765091,0.25862125,-0.37713003,0.060975287,-1.0050489,-0.3328761,0.3575662,0.6070493,0.087235704,0.17327891,-0.5040701,-0.14512487,-0.63497055,0.49927652,-0.74607074,0.5821871,0.2992413,0.009279337,-0.6274849,0.6690136,0.71780854,-0.23880179,0.8492302,-1.0721997,-0.044217877,-1.8976663
commodity_75,0.394151,-0.0952296,0.12937129,-0.48066145,-0.2678645,0.10542097,0.47186387,-0.033808123,-0.020387342,0.050592076,0.2711603,0.08836002,0.30306017,0.20044667,0.6293465,0.37014246,-0.29228023,-0.18627843,-0.17517067,-0.16673377,-0.0631655,-0.2018393,0.6646249,-0.19013162,0.22063075,0.46701235,0.0057500773,0.21601856,0.7595801,-0.18479355,-0.4961013,0.04207256,-0.4200265,-0.04800211,-0.1322323,-0.4580511,0.08604721,-0.076390296,0.028840281,0.26298797,0.21519442,-0.48355082,0.17091872,0.2279532,-0.30621246,-0.2063977,0.14505942,-0.12600803,0.45541227,-0.54007024,-0.54748255,0.3745158,0.22139402,-0.15304445,-0.018772526,1.0089895,0.026036462,-0.41028082,-0.22253157,-0.28784883,-0.45445228,-0.27479926,-0.051452648,0.50140077,-0.18465362,-0.008328356,0.5275847,-0.21596599,-0.29044238,0.32738936,0.13208283,-0.18122159,-0.11586713,0.0017291475,-0.08049914,-0.20805416,0.47777253,-0.17360431,0.0369199,-0.0968593,-0.4242293,-0.121862516,0.7725057,0.14449382,-0.7767338,-0.3638227,-0.14875588,-0.08920326,-0.09473818,0.07440021,-0.013028545,-0.17312858,0.44681478,-0.16736676,0.31980243,-0.070787,0.07404787,0.9096272,-0.28113458,0.6387355,-0.2731765,0.06611117,0.2433759,0.034996696,-0.3269353,0.5372982,-0.2301215,0.23925151,-0.10565847,-0.49103984,-0.17342097,-0.6553394,-0.033650786,0.7534956,0.80215555,0.09447792,-0.5280964,-1.4189224,0.41423059,-0.4595357,0.6939646,-0.284959,-0.030249696,-0.045552276,0.29832107,-0.15924063,-0.17702402,-0.21692619
