companyID,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,Group_AssetTurnover,Group_MarketToAsset
comp_13465,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13466,,,MicroAsset,Europe,,
comp_13467,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13468,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13469,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13470,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13471,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13472,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13473,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13474,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13475,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13476,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13477,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13478,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13479,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13480,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13481,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13482,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13483,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13484,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13485,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13486,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13487,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13488,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13489,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13490,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13491,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13492,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13493,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13494,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_13495,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13496,,,MicroAsset,Europe,,
comp_13497,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13498,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13499,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13500,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13501,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13502,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13503,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13504,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13505,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13506,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13507,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13508,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13509,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13510,,MidRevenue,MicroAsset,South_America,HighTurnover,
comp_13511,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13512,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13513,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13514,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13515,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13516,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13517,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13518,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13519,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13520,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13521,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13522,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13523,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13524,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13525,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13526,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13527,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13528,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13529,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13530,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13531,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13532,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13533,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13534,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13535,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13536,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13537,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13538,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_13539,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13540,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13541,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13542,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13543,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13544,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13545,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13546,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13547,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13548,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13549,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13550,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13551,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13552,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13553,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13554,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13555,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13556,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13557,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13558,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13559,,,MicroAsset,Europe,,
comp_13560,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13561,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13562,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13563,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13564,,,MicroAsset,Other_Regions,,
comp_13565,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13566,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13567,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13568,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13569,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13570,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13571,,,MicroAsset,Europe,,
comp_13572,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13573,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13574,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13575,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13576,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13577,,,MicroAsset,Other_Regions,,
comp_13578,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13579,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13580,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13581,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13582,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13583,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13584,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13585,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13586,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13587,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13588,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13589,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13590,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13591,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13592,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13593,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13594,,,MicroAsset,Europe,,
comp_13595,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13596,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13597,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13598,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13599,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13600,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13601,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13602,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13603,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13604,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13605,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13606,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13607,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13608,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13609,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13610,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13611,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13612,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13613,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13614,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13615,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13616,,VeryLowRevenue,MicroAsset,South_America,LowTurnover,
comp_13617,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13618,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13619,,,MicroAsset,Other_Regions,,
comp_13620,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13621,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13622,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13623,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13624,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13625,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13626,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13627,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13628,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13629,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13630,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13631,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13632,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13633,,,MicroAsset,Other_Regions,,
comp_13634,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13635,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13636,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13637,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13638,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13639,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13640,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13641,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13642,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13643,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13644,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13645,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13646,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13647,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13648,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13649,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13650,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13651,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13652,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13653,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13654,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13655,,LowRevenue,MicroAsset,Asia,HighTurnover,
comp_13656,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13657,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13658,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13659,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13660,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13661,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13662,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13663,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13664,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13665,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13666,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13667,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13668,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13669,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13670,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13671,,,MicroAsset,Other_Regions,,
comp_13672,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13673,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13674,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13675,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13676,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13677,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13678,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13679,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13680,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13681,,,MicroAsset,Other_Regions,,
comp_13682,,,MicroAsset,Europe,,
comp_13683,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13684,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13685,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13686,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13687,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13688,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13689,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13690,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13691,,,MicroAsset,Asia,,
comp_13692,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13693,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13694,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13695,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13696,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13697,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13698,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13699,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13700,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13701,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13702,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13703,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13704,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13705,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13706,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13707,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13708,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13709,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13710,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13711,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13712,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13713,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13714,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13715,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13716,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13717,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13718,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13719,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13720,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13721,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13722,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13723,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13724,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13725,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13726,,LowRevenue,MicroAsset,Asia,LowTurnover,
comp_13727,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13728,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13729,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13730,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13731,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13732,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13733,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13734,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13735,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13736,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13737,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13738,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13739,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13740,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13741,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13742,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13743,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13744,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13745,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13746,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13747,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13748,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13749,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13750,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13751,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13752,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13753,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13754,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13755,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13756,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13757,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13758,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13759,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13760,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13761,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13762,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13763,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13764,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13765,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13766,,,MicroAsset,Other_Regions,,
comp_13767,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13768,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13769,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13770,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13771,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13772,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13773,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13774,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13775,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13776,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13777,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13778,,,MicroAsset,Europe,,
comp_13779,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13780,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13781,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13782,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13783,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13784,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13785,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13786,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13787,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13788,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13789,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13790,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13791,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13792,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13793,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13794,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13795,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13796,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13797,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_13798,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13799,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13800,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13801,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13802,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13803,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13804,,MidRevenue,MicroAsset,South_America,HighTurnover,
comp_13805,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13806,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13807,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13808,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13809,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13810,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13811,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13812,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13813,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13814,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13815,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13816,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13817,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13818,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13819,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13820,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13821,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13822,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13823,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13824,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13825,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13826,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13827,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13828,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13829,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13830,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13831,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13832,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13833,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13834,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13835,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13836,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13837,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13838,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13839,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13840,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13841,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13842,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13843,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13844,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13845,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13846,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13847,,LowRevenue,MicroAsset,Asia,HighTurnover,
comp_13848,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13849,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13850,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13851,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13852,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13853,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13854,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13855,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13856,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13857,,,MicroAsset,Other_Regions,,
comp_13858,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13859,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13860,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13861,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13862,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13863,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13864,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13865,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_13866,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13867,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13868,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13869,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13870,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13871,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13872,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13873,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13874,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13875,,LowRevenue,MicroAsset,Europe,HighTurnover,
