Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
AKOBO NO Equity,AKOBO MINERALS A,SE,Common Stock,51.18M,2.49M,13.82M,224,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
EDG CN Equity,ENDURANCE GOLD C,CA,Common Stock,51.17M,0,18.97M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Gold,--
SOSI SS Equity,SOTKAMO SILVER A,SE,Common Stock,50.32M,59.12M,102.03M,52,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Silver,Metals & Mining,Precious Metals,Gold,--
WILR SP Equity,WILTON RESOURCES,SG,Common Stock,49.65M,128.26k,70.33M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
EQTY CN Equity,EQUITY METALS CO,CA,Common Stock,49.52M,0,6.03M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BTR CN Equity,BONTERRA RESOURC,CA,Common Stock,49.43M,0,27.20M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
KNB AU Equity,KOONENBERRY GOLD,AU,Common Stock,48.29M,0,22.07M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
LIS CN Equity,LITHIUM SOUTH DE,CA,Common Stock,48.29M,0,14.54M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
LCE CN Equity,CENTURY LITHIUM,CA,Common Stock,45.26M,0,59.97M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
NXM AU Equity,NEXUS MINERALS L,AU,Common Stock,44.68M,53.87k,13.31M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AWJ AU Equity,AURIC MINING LTD,AU,Common Stock,42.80M,0,21.62M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
RME CN Equity,ROLAND MINERAL E,CA,Common Stock,42.27M,0,4.02M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Mineral & Precious Stone Mining,--,--
IGO CN Equity,INDEPENDENCE GOL,CA,Common Stock,41.83M,0,16.29M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
MRZ CN Equity,MIRASOL RESOURCE,CA,Common Stock,40.79M,0,4.72M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
AQI AU Equity,ALICANTO MINERAL,AU,Common Stock,40.71M,63.28k,4.98M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
WGR AU Equity,WESTERN GOLD RES,AU,Common Stock,40.25M,0,2.07M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
GTI AU Equity,GRATIFII LTD,AU,Common Stock,40.16M,54.45M,20.90M,--,Precious Metals and Mining,Gold Mining,Software,Application Software,Software,Application Software,--,--
NVO CN Equity,NOVO RESOURCES C,CA,Common Stock,38.84M,0,95.81M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ODY AU Equity,ODYSSEY GOLD LTD,AU,Common Stock,38.12M,0,13.26M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
NTL NZ Equity,NEW TALISMAN GOL,NZ,Common Stock,37.96M,0,15.15M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
LEX AU Equity,LEFROY EXPLORATI,AU,Common Stock,37.26M,0,24.99M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
KDNC LN Equity,CADENCE MINERALS,GB,Common Stock,37.24M,0,37.35M,6,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
AUST US Equity,AUSTIN GOLD CORP,CA,Common Stock,36.23M,--,3.80M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
LVG CN Equity,LAKE VICTORIA GO,CA,Common Stock,36.20M,0,10.00M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
KRM AU Equity,KINGSROSE MINING,AU,Common Stock,36.17M,0,35.00M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
KNG CN Equity,KINGSMEN RESOURC,CA,Common Stock,36.08M,0,2.01M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ARCT SS Equity,ARCTIC MINERALS,SE,Common Stock,35.78M,0,16.25M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
LLM AU Equity,LOYAL METALS LTD,AU,Common Stock,35.30M,537.00k,19.91M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
LEX LN Equity,LEXINGTON GOLD L,BM,Common Stock,35.21M,0,26.58M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
RDG CN Equity,RIDGELINE MINERA,CA,Common Stock,34.43M,0,19.39M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
KING CN Equity,KING GLOBAL VENT,CA,Common Stock,33.80M,0,6.08M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
GPM CN Equity,GPM METALS INC,CA,Common Stock,33.64M,0,2.90M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ARCM LN Equity,ARC MINERALS LTD,GB,Common Stock,33.36M,0,26.65M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
HAMA LN Equity,HAMAK GOLD LT-DI,VG,Common Stock,33.33M,0,3.23M,8,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
KG CN Equity,KLONDIKE GOLD,CA,Common Stock,33.32M,0,36.79M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ARI AU Equity,ARIKA RESOURCES,AU,Common Stock,33.30M,0,20.27M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
EY IN Equity,EYANTRA VENTURES,IN,Common Stock,32.03M,5.93M,5.84M,--,Precious Metals and Mining,Diamonds and Gemstones,--,--,Wholesale - Discretionary,Apparel & Footwear Whslrs,Jewelry & Watch Wholesalers,--
637 HK Equity,LEE KEE HOLDINGS,HK,Common Stock,31.80M,403.51M,169.56M,190,Precious Metals and Mining,Platinum and Precious Metals,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
PINK CN Equity,PERIMETER MEDICA,CA,Common Stock,31.22M,1.28M,23.16M,--,Precious Metals and Mining,Gold Mining,Health Care Equipment & Supplies,Health Care Equipment,Medical Equipment & Devices,Medical Equipment,Radiation Equipment,Imaging Equipment
1182 HK Equity,SUCCESS DRAGON I,HK,Common Stock,30.87M,24.66M,45.85M,84,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,IT Services,IT Services,IT Services - Commercial,Business Process Outsourcing
GBU CN Equity,GABRIEL RES LTD,GB,Common Stock,30.64M,0,2.53M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
BARU CN Equity,BARU GOLD CORP,CA,Common Stock,30.54M,0,10.63M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
GUE AU Equity,GLOBAL URANIUM A,AU,Common Stock,30.47M,0,40.23M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Uranium,--
GSN AU Equity,GREAT SOUTHERN M,AU,Common Stock,29.90M,0,15.04M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Real Estate Owners & Developers,Specialty Owners & Developers,--,--
SAG CN Equity,STERLING METALS,CA,Common Stock,29.51M,0,16.33M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
KGD AU Equity,KULA GOLD LTD,AU,Common Stock,29.03M,0,1.88M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
THMG US Equity,THUNDER MTN GOLD,US,Common Stock,28.98M,0,1.59M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ROAR CN Equity,LION ROCK RESOUR,CA,Common Stock,28.95M,0,1.01M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
PEAK CN Equity,SUN PEAK METALS,CA,Common Stock,27.67M,0,9.70M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
EMM CN Equity,GIYANI METALS CO,CA,Common Stock,27.54M,0,62.44M,--,Precious Metals and Mining,Gold Mining,Electrical Equipment,Electrical Components & Equipment,Oil & Gas Supply Chain,Exploration & Production,--,--
GDP LN Equity,GOLDPLAT PLC,GB,Common Stock,27.54M,139.66M,94.60M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
IRV CN Equity,IRVING RESOURCES,CA,Common Stock,27.39M,0,52.22M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
RSMX CN Equity,REGENCY SILVER C,CA,Common Stock,27.35M,0,7.92M,--,Precious Metals and Mining,Platinum and Precious Metals,--,--,Metals & Mining,Mining Services,--,--
BDM AU Equity,BURGUNDY DIAMOND,AU,Common Stock,27.01M,670.54M,746.62M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Diamonds
STE CN Equity,STARR PEAK MININ,CA,Common Stock,26.54M,0,18.86M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
MUN CN Equity,MUNDORO CAPITAL,CA,Common Stock,26.01M,0,14.33M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
RYES US Equity,RISE GOLD CORP,CA,Common Stock,25.89M,0,7.89M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MVL AU Equity,MARVEL GOLD LTD,AU,Common Stock,25.55M,0,3.38M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
YRB CN Equity,YORBEAU RES A,CA,Common Stock,25.28M,464.05k,37.83M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
TORR CN Equity,TORRENT CAPITAL,CA,Common Stock,25.03M,0,23.21M,--,Precious Metals and Mining,Gold Mining,Capital Markets,Asset Management & Custody Banks,Asset Management,Investment Companies,--,--
GUN CN Equity,GUNPOINT EXPLORA,CA,Common Stock,24.71M,0,8.32M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
STA CN Equity,SANATANA RESOURC,CA,Common Stock,24.53M,0,78.50k,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
AFCC/H CN Equity,AUTOMOTIVE FINCO,CA,Common Stock,24.31M,3.29M,29.66M,--,Precious Metals and Mining,Platinum and Precious Metals,Financial Services,Specialized Finance,Specialty Finance,Consumer Finance,Auto Finance,--
KALO CN Equity,KALO GOLD CORP,CA,Common Stock,23.80M,0,1.59M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,Gold,--
DLTA CN Equity,DELTA RESOURCES,CA,Common Stock,22.85M,0,7.02M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
SWA CN Equity,SARAMA RESOURCES,AU,Common Stock,22.66M,0,2.00M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AAU AU Equity,ANTILLES GOLD LT,AU,Common Stock,22.61M,0,25.25M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AHK AU Equity,ARK MINES LTD,AU,Common Stock,22.49M,28.68k,6.35M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MSV CN Equity,MINCO SILVER COR,CA,Common Stock,22.39M,0,50.32M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Silver,Metals & Mining,Precious Metals,Silver,--
02P GR Equity,PEARL GOLD AG,DE,Common Stock,22.35M,--,15.49M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
CRR AU Equity,CRITICAL RESOURC,AU,Common Stock,22.16M,0,37.58M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
DAU CN Equity,DESERT GOLD VENT,CA,Common Stock,22.14M,0,581.16k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
CVB CN Equity,COMPASS GOLD COR,CA,Common Stock,21.77M,0,26.05M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
HWY CN Equity,HIGHWAY 50 GOLD,CA,Common Stock,21.46M,0,1.52M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,Gold,--
SRC CN Equity,STAKEHOLDER GOLD,CA,Common Stock,21.33M,1.04M,4.51M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
TT CN Equity,TOTAL METALS COR,CA,Common Stock,21.14M,0,170.27k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
FME AU Equity,FUTURE METALS NL,AU,Common Stock,21.08M,0,20.21M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Base Metals,--,--
CTO AU Equity,CITIGOLD CORP LT,AU,Common Stock,21.00M,46.00k,113.60M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
FAU AU Equity,FIRST AU LTD,AU,Common Stock,20.93M,69.69k,2.35M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Specialty Finance,Other Financial Services,--,--
CDA CN Equity,CANUC RESOURCES,CA,Common Stock,20.40M,98.75k,674.96k,--,Precious Metals and Mining,Gold Mining,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,Metals & Mining,Precious Metals,Gold,--
ZAG AU Equity,ZULEIKA GOLD LTD,AU,Common Stock,20.17M,0,11.41M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ZAC CN Equity,ZACATECAS SILVER,CA,Common Stock,19.98M,--,53.05M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Silver,Metals & Mining,Precious Metals,Silver,--
VAU CN Equity,VIVA GOLD CORP,CA,Common Stock,19.93M,17.79k,2.79M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Precious Metals,Gold,--
QGR CN Equity,Q-GOLD RESOURCES,US,Common Stock,19.59M,0,934.88k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,--,--
AAM AU Equity,AUMEGA METALS LT,AU,Common Stock,19.40M,1.81M,74.83M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
MCI CN Equity,MINNOVA CORP,CA,Common Stock,18.72M,0,234.52k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ICL AU Equity,ICENI GOLD LTD,AU,Common Stock,18.54M,0,28.32M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
G11 AU Equity,G11 RESOURCES LT,AU,Common Stock,18.37M,0,8.48M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
SNG AU Equity,SIREN GOLD LTD,AU,Common Stock,18.27M,1.05M,14.24M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
CAF CN Equity,CANAF INVESTMENT,CA,Common Stock,18.18M,36.30M,17.28M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Steel,Asset Management,Investment Companies,--,--
STMP CN Equity,STAMPER OIL & GA,CA,Common Stock,18.17M,0,962.52k,--,Precious Metals and Mining,Diamonds and Gemstones,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,Oil & Gas Supply Chain,Exploration & Production,--,--
SAE CN Equity,SABLE RES LTD,CA,Common Stock,17.51M,0,13.47M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
LU7 AU Equity,LITHIUM UNIVERSE,AU,Common Stock,17.36M,0,6.51M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
PNRG CN Equity,PAN AMERICAN ENE,CA,Common Stock,17.06M,0,8.02M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
RAMP CN Equity,RAMP METALS INC,CA,Common Stock,16.96M,0,2.03M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
PTX CN Equity,PTX METALS INC,CA,Common Stock,16.91M,0,13.06M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
PGM AU Equity,PLATINA RESOURCE,AU,Common Stock,16.77M,0,15.37M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Platinum Group,--
PRG CN Equity,PRECIPITATE GOLD,CA,Common Stock,16.42M,0,6.31M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
MLS AU Equity,METALS AUSTRALIA,AU,Common Stock,16.10M,0,37.17M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
PSE CN Equity,PASINEX RESOURCE,CA,Common Stock,15.79M,0,4.00M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Commercial Support Services,Other Commercial Support Svcs,--,--
XTR LN Equity,XTRACT RESOURCES,GB,Common Stock,15.78M,0,38.87M,4,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ALGLD FP Equity,GOLD BY GOLD,FR,Common Stock,15.66M,22.43M,11.12M,7,Precious Metals and Mining,Gold Mining,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Precious Metals,--,--
FFF CN Equity,55 NORTH MINING,CA,Common Stock,15.07M,0,76.74k,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ALAMG FP Equity,AUPLATA MINING G,GF,Common Stock,15.07M,141.08M,510.67M,746,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
NCP CN Equity,NICKEL CREEK PLA,CA,Common Stock,15.04M,0,700.88k,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Platinum Group,Platinum
DYG CN Equity,DYNASTY GOLD COR,CA,Common Stock,15.01M,0,6.36M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
DGC CN Equity,DAURA GOLD CORP,CA,Common Stock,15.00M,0,175.43k,--,Precious Metals and Mining,Gold Mining,--,--,Asset Management,Investment Companies,Blank Check,--
CUF AU Equity,CUFE LTD,AU,Common Stock,14.81M,96.13M,34.49M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ICM CN Equity,ICONIC MINERALS,CA,Common Stock,14.54M,0,2.34M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
MAN AU Equity,MANDRAKE RESOURC,AU,Common Stock,14.43M,--,23.88M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Wholesale - Discretionary,Other Wholesalers,--,--
MDI AU Equity,MIDDLE ISLAND RE,AU,Common Stock,14.37M,0,4.12M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
URZ CN Equity,URZ3 ENERGY CORP,CA,Common Stock,14.23M,0,264.46k,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
MEG AU Equity,MEGADO MINERALS,AU,Common Stock,14.21M,9.59k,6.81M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
GA8 AU Equity,GOLDARC RESOURCE,AU,Common Stock,14.19M,198.49k,17.99M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Gold,Metals & Mining,Mining Services,--,--
ERTH CN Equity,REPLENISH NUTRIE,CA,Common Stock,14.06M,7.64M,22.08M,--,Precious Metals and Mining,Gold Mining,Chemicals,Fertilizers & Agricultural Chemicals,Chemicals,Agricultural Chemicals,Fertilizers,--
OZM AU Equity,OZAURUM RESOURCE,AU,Common Stock,13.98M,21.44k,3.72M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
PGO AU Equity,PACGOLD LTD,AU,Common Stock,13.95M,0,19.24M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AUQ CN Equity,AUQ GOLD MINING,CA,Common Stock,13.84M,0,321.52k,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
NAM CN Equity,NEW AGE METALS I,CA,Common Stock,13.70M,0,14.98M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Platinum Group,--
TCO CN Equity,TRANSATLANTIC MI,CA,Common Stock,13.29M,0,5.23M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
ECR LN Equity,ECR MINERALS PLC,GB,Common Stock,13.25M,0,10.31M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
CPAU CN Equity,COPAUR MINERALS,CA,Common Stock,12.97M,0,43.37M,--,Precious Metals and Mining,Diamonds and Gemstones,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
OOR CN Equity,OPUS ONE GOLD CO,CA,Common Stock,12.82M,0,2.25M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
AKA AU Equity,AUREKA LTD,AU,Common Stock,12.82M,5.32M,33.56M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
SOL CN Equity,SOL GLOBAL INVES,CA,Common Stock,12.60M,0,44.77M,--,Precious Metals and Mining,Gold Mining,Pharmaceuticals,Pharmaceuticals,Tobacco & Cannabis,Cannabis,--,--
TON AU Equity,TRITON MINERALS,AU,Common Stock,12.55M,0,30.55M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
NAG AU Equity,NAGAMBIE RESOURC,AU,Common Stock,12.54M,227.72k,23.37M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
TWO CN Equity,T2 METALS CORP,CA,Common Stock,12.43M,0,6.05M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
PMC CN Equity,PELOTON MINERALS,CA,Common Stock,12.15M,0,2.53M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BMG AU Equity,BMG RESOURCES LT,AU,Common Stock,12.00M,0,15.07M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
BRO CN Equity,BARKSDALE RESOUR,CA,Common Stock,11.98M,0,29.07M,--,Precious Metals and Mining,Diamonds and Gemstones,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
GAL CN Equity,GALANTAS GOLD CO,GB,Common Stock,11.94M,0,40.54M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
NSM AU Equity,NORTH STAWELL MI,AU,Common Stock,11.88M,0,14.32M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
GED AU Equity,GOLDEN DEEPS LTD,AU,Common Stock,11.87M,0,11.56M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
CGNR LN Equity,CONROY GOLD AND,IE,Common Stock,11.85M,0,47.84M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
HVG CN Equity,HARVEST GOLD COR,CA,Common Stock,11.79M,0,1.15M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
