Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
GMX CN Equity,GLOBEX MINING EN,CA,Common Stock,92.16M,1.64M,38.78M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
053260 KS Equity,KEUM KANG STEEL,KR,Common Stock,91.62M,223.57M,180.09M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
5015 TT Equity,RODEX FASTENERS,TW,Common Stock,91.24M,73.74M,130.29M,--,Industrial Metals and Mining,Iron and Steel,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Bolts & Washers
1370 HK Equity,AOWEI HOLDINGS L,CN,Common Stock,90.79M,136.06M,411.50M,733,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
039240 KS Equity,KYEONG NAM STEEL,KR,Common Stock,90.58M,439.71M,183.39M,97,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
CGC CN Equity,CANADIAN GOLD CO,CA,Common Stock,90.46M,0,1.31M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
WUC CN Equity,WESTERN URANIUM,CA,Common Stock,90.12M,278.78k,54.84M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,--,--
GDST IJ Equity,GUNAWAN DIANJAYA,ID,Common Stock,89.99M,248.15M,273.92M,431,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
PARB MK Equity,PA RESOURCES BHD,MY,Common Stock,89.61M,190.02M,136.69M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
5971 JP Equity,KYOWAKOGYOSYO CO,JP,Common Stock,89.19M,106.23M,198.94M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Bolts & Washers
NOM CN Equity,NORSEMONT MINING,CA,Common Stock,88.64M,0,32.15M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
HHH CN Equity,HELIUS MINERALS,CA,Common Stock,88.51M,0,1.47M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Precious Metals,--,--
PER MK Equity,PERSTIMA,MY,Common Stock,88.06M,375.30M,337.89M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Structural Metal & Plate Work
LIO CN Equity,LION ONE METALS,CA,Common Stock,88.06M,16.61M,236.55M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
HPQ CN Equity,HPQ SILICON INC,CA,Common Stock,87.81M,0,5.40M,--,Industrial Metals and Mining,General Mining,Chemicals,Specialty Chemicals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
CUSAN TI Equity,CUHADAROGLU META,TR,Common Stock,87.76M,128.16M,194.45M,599,Industrial Metals and Mining,Aluminum,Building Products,Building Products,Metals & Mining,Base Metals,Aluminum,--
BENA AB Equity,BENA STEEL INDUS,SA,Common Stock,87.33M,174.10M,119.70M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
VRAJ IN Equity,VRAJ IRON & STEE,IN,Common Stock,87.32M,86.21M,78.18M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
TGN AU Equity,TUNGSTEN MINING,AU,Common Stock,87.15M,815.99k,29.85M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BON SW Equity,BONDPARTNERS-BR,CH,Common Stock,86.78M,15.88M,225.46M,--,Industrial Metals and Mining,General Mining,Capital Markets,Investment Banking & Brokerage,Institutional Financial Svcs,Institutional Brokerage,--,--
USH SP Equity,UNION STEEL HLDG,SG,Common Stock,86.62M,123.76M,214.13M,--,Industrial Metals and Mining,Metal Fabricating,Commercial Services & Supplies,Environmental & Facilities Services,Steel,Steel Producers,--,--
IXR AU Equity,IONIC RARE EARTH,AU,Common Stock,86.42M,0,37.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
CDB CN Equity,CORDOBA MINERALS,CA,Common Stock,85.98M,0,22.44M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
VRX AU Equity,VRX SILICA LTD,AU,Common Stock,85.94M,0,19.17M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Construction Materials,Cement & Aggregates,Aggregates,Sand & Gravel
CHW AU Equity,CHILWA MINERALS,AU,Common Stock,84.83M,202.81k,11.20M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
3631 TT Equity,CHERNAN METAL,TW,Common Stock,84.74M,3.59M,138.66M,--,Industrial Metals and Mining,Metal Fabricating,Electrical Equipment,Electrical Components & Equipment,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
1938 HK Equity,CHU KONG PETROLE,CN,Common Stock,84.70M,619.54M,1.44B,862,Industrial Metals and Mining,Iron and Steel,Energy Equipment & Services,Oil & Gas Equipment & Services,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
396300 KS Equity,SE A MECHANICS C,KR,Common Stock,84.46M,102.66M,144.29M,198,Industrial Metals and Mining,Metal Fabricating,"Electronic Equipment, Instruments & Components",Electronic Components,Technology Hardware,Consumer Electronics,Displays,--
2024 TT Equity,CHIH LIEN IND,TW,Common Stock,83.86M,51.80M,88.36M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
RTG CN Equity,RTG MINING INC,AU,Common Stock,83.76M,33.30k,6.41M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
TSA MK Equity,TSA GROUP BHD,MY,Common Stock,83.72M,96.48M,100.21M,--,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Steel Producers,--,--
MMG CN Equity,METALLIC MINERAL,CA,Common Stock,83.64M,0,9.51M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
AYES TI Equity,AYES CELIK HASIR,TR,Common Stock,83.53M,344.78M,140.10M,206,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
5660 JP Equity,KOBELCO WIRE CO,JP,Common Stock,82.96M,345.33M,471.19M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
AVL AU Equity,AUSTRALIAN VANAD,AU,Common Stock,82.03M,0,170.33M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Renewable Energy,Renewable Energy Equipment,Other Renewable Energy Equip,Energy Storage Systems
SMGA IJ Equity,SUMBER MINERAL G,ID,Common Stock,82.01M,101.50M,78.56M,36,Industrial Metals and Mining,Nonferrous Metals,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Base Metals,--,--
081150 KS Equity,TPLEX CO LTD,KR,Common Stock,82.00M,230.70M,251.49M,71,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
THR MK Equity,TONG HERR RESOUR,MY,Common Stock,82.00M,178.01M,247.37M,--,Industrial Metals and Mining,Iron and Steel,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Bolts & Washers
CRS AU Equity,CAPRICE RESOURCE,AU,Common Stock,81.92M,13.22k,17.80M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
VISA IN Equity,VISA STEEL LTD,IN,Common Stock,81.88M,102.80M,99.92M,308,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
166 HK Equity,NEW TIMES CORP L,HK,Common Stock,81.74M,2.12B,297.05M,122,Industrial Metals and Mining,General Mining,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
AZM CN Equity,AZIMUT EXPLOR,CA,Common Stock,81.34M,0,63.19M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
3440 JP Equity,NISSO GROUP CO L,JP,Common Stock,81.20M,179.02M,226.73M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Structural Metal & Plate Work
BEGR SS Equity,BE GROUP AB,SE,Common Stock,81.20M,669.38M,426.98M,560,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Steel Producers,--,--
CPSH US Equity,CPS TECHNOLOGIES,US,Common Stock,80.96M,32.02M,30.41M,--,Industrial Metals and Mining,Aluminum,"Electronic Equipment, Instruments & Components",Electronic Components,Chemicals,Specialty Chemicals,Advanced Materials,Special Coated Metals
ECR CN Equity,CARTIER RESOURCE,CA,Common Stock,80.69M,0,42.48M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ELSTR GA Equity,ELASTRON S.A.,GR,Common Stock,80.47M,290.05M,329.24M,253,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
023790 KS Equity,DONGIL STEELUX C,KR,Common Stock,80.35M,18.49M,78.25M,23,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
MANL IN Equity,MANAKSIA LTD,IN,Common Stock,80.32M,132.67M,133.68M,14,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Aluminum,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Structural Metal & Plate Work
MESTRON MK Equity,MESTRON HOLDINGS,MY,Common Stock,79.42M,51.53M,78.35M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Electrical Equipment,Comml & Res Bldg Equip & Sys,Lighting Fixtures,--
3168 JP Equity,MERF INC,JP,Common Stock,79.31M,830.32M,269.29M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
OCO CN Equity,OROCO RESOURCE,CA,Common Stock,79.30M,0,93.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Precious Metals,Silver,--
017480 KS Equity,SAMHYUN STEEL CO,KR,Common Stock,79.25M,248.67M,237.15M,88,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,Steel Processors,--
ODL PW Equity,ODLEWNIE,PL,Common Stock,79.24M,84.52M,70.90M,516,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
METC IN Equity,MAGNA ELECTRO CA,IN,Common Stock,79.22M,32.02M,34.23M,231,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
PGDC CN Equity,PATAGONIA GOLD C,US,Common Stock,78.95M,9.78M,57.26M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
2033 TT Equity,CHIA TA WORLD,TW,Common Stock,78.51M,27.28M,59.08M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
186230 KS Equity,GREEN PLUS CO LT,KR,Common Stock,78.44M,97.49M,110.83M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
IMA AU Equity,IMAGE RESOURCES,AU,Common Stock,78.10M,0,178.21M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
LCY AU Equity,LEGACY IRON ORE,AU,Common Stock,78.10M,43.34M,37.96M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
BEDM IN Equity,BEDMUTHA IND LTD,IN,Common Stock,78.07M,190.43M,122.62M,537,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Wire Products
CWH MK Equity,CHIN WELL HOLDIN,MY,Common Stock,78.05M,132.17M,253.53M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Bolts & Washers
TPCS US Equity,TECHPRECISION CO,US,Common Stock,77.58M,52.21M,53.72M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
LEFORM MK Equity,LEFORM BHD,MY,Common Stock,77.50M,130.37M,164.35M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
LM8 AU Equity,LUNNON METALS LT,AU,Common Stock,77.22M,0,35.27M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
NEXT CN Equity,NEXTSOURCE MATER,CA,Common Stock,76.96M,0,35.91M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
ASL PA Equity,AISHA STEEL MILL,PK,Common Stock,76.80M,460.89M,307.56M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
5979 JP Equity,KANESO CO LTD,JP,Common Stock,76.70M,87.29M,187.76M,--,Industrial Metals and Mining,Metal Fabricating,Building Products,Building Products,Steel,Steel Producers,--,--
COBR LN Equity,COBRA RESOURCES,GB,Common Stock,76.65M,0,10.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
128660 KS Equity,PJ METAL CO LTDW,KR,Common Stock,76.65M,282.94M,143.03M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
LEO CN Equity,LION COPPER AND,CA,Common Stock,76.53M,0,27.71M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
TIRUPIFL IN Equity,TIRUPATI FORGE L,IN,Common Stock,76.21M,20.87M,27.34M,--,Industrial Metals and Mining,Metal Fabricating,--,--,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
LBA MK Equity,LB ALUMINIUM BHD,MY,Common Stock,76.11M,366.08M,391.80M,915,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
BWYS MK Equity,BWYS GROUP BHD,MY,Common Stock,75.85M,78.43M,145.08M,296,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
073640 KS Equity,TERA SCIENCE CO,KR,Common Stock,75.83M,19.20M,85.84M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Fabricated Pipe & Pipe Fitting
CTCL IN Equity,CAPTAIN TECHNOCA,IN,Common Stock,75.76M,16.72M,11.71M,--,Industrial Metals and Mining,Iron and Steel,Construction Materials,Construction Materials,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
GIP CN Equity,GREEN IMPACT PAR,CA,Common Stock,75.73M,160.54M,191.91M,--,Industrial Metals and Mining,General Mining,Commercial Services & Supplies,Environmental & Facilities Services,Electric Utilities,Power Generation,Renewable Energy Generation,--
CSMS SP Equity,COSMOSTEEL HOLDI,SG,Common Stock,75.73M,81.44M,132.55M,--,Industrial Metals and Mining,Metal Fabricating,Energy Equipment & Services,Oil & Gas Equipment & Services,Oil & Gas Supply Chain,Exploration & Production,Crude Oil & Natural Gas E&P,Crude Oil Production
NBM CN Equity,NEO BATTERY MATE,CA,Common Stock,75.61M,0,1.58M,--,Industrial Metals and Mining,General Mining,Electrical Equipment,Electrical Components & Equipment,Chemicals,Specialty Chemicals,Electronic Chemicals,--
IVS CN Equity,INVENTUS MINING,CA,Common Stock,75.42M,0,635.57k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
009190 KS Equity,DAIYANG METAL,KR,Common Stock,75.09M,239.66M,153.40M,226,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
SCG SP Equity,SKYLINK HOLDINGS,SG,Common Stock,75.09M,0,6.64k,--,Industrial Metals and Mining,Aluminum,Trading Companies & Distributors,Trading Companies & Distributors,Elec & Gas Marketing & Trading,Elec & Gas Marketing & Trading,--,--
CYM AU Equity,CYPRIUM METALS L,AU,Common Stock,75.03M,0,182.93M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
IBAT CN Equity,INTERNATIONAL BA,CA,Common Stock,74.85M,960.43k,49.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
GWM CN Equity,GALWAY METALS IN,CA,Common Stock,74.77M,0,29.82M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
ESR AU Equity,ESTRELLA RESOURC,AU,Common Stock,74.74M,0,21.11M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
195 HK Equity,GREENTECH TECHNO,HK,Common Stock,74.51M,157.93M,311.78M,347,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Tin,--
CTH1V FH Equity,COMPONENTA OYJ,FI,Common Stock,74.43M,159.34M,106.10M,670,Industrial Metals and Mining,Iron and Steel,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,--
5998 JP Equity,ADVANEX INC,JP,Common Stock,74.43M,287.32M,304.70M,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Wire Products
AHMSA* MM Equity,ALTOS HORNOS-*,MX,Common Stock,74.31M,2.92B,3.06B,--,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,Flat Rolled,--
KDK CN Equity,KODIAK COPPER CO,CA,Common Stock,74.24M,0,43.19M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
1636 HK Equity,CMRU,HK,Common Stock,74.21M,98.63M,239.91M,250,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,--,--
KAV LN Equity,KAVANGO RESOURCE,GB,Common Stock,73.93M,674.91k,30.73M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
OGD CN Equity,ORBIT GARANT DRI,CA,Common Stock,73.79M,204.12M,131.35M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Oil & Gas Services & Equip,Drilling & Drilling Support,Onshore Drilling,--
WML CN Equity,WEALTH MINERALS,CA,Common Stock,73.43M,0,6.79M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
S CN Equity,SHERRITT INTL,CA,Common Stock,73.38M,175.79M,1.55B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AOT CN Equity,ASCOT RESOURCES,CA,Common Stock,73.30M,17.03M,946.15M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
ISI IN Equity,INDIA STEEL WORK,IN,Common Stock,73.15M,1.36k,73.43M,10,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
CLE AU Equity,CYCLONE METALS L,AU,Common Stock,72.91M,0,12.11M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Iron,Iron Ore Mining,--
WCE AU Equity,WEST COAST SILVE,AU,Common Stock,72.82M,0,1.98M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Manganese,--
GXU CN Equity,GOVIEX URANIUM I,CA,Common Stock,72.77M,0,7.37M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,--,--
CVV AU Equity,CARAVEL MINERALS,AU,Common Stock,72.64M,0,12.94M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
ADN AU Equity,ANDROMEDA METALS,AU,Common Stock,72.52M,0,158.07M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
HST AV Equity,HUTTER & SCHRANT,AT,Common Stock,72.42M,226.69M,115.88M,591,Industrial Metals and Mining,Iron and Steel,Construction & Engineering,Construction & Engineering,Steel,Steel Producers,--,--
EPIC CN Equity,1CM INC,CA,Common Stock,72.22M,64.08M,43.69M,--,Industrial Metals and Mining,General Mining,Pharmaceuticals,Pharmaceuticals,Tobacco & Cannabis,Cannabis,--,--
AP US Equity,AMPCO-PITTSBURGH,US,Common Stock,71.79M,634.42M,858.36M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Forging & Stamping
MM1 AU Equity,MIDAS MINERALS L,AU,Common Stock,71.70M,0,5.43M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
HLM SJ Equity,HULAMIN LTD,ZA,Common Stock,71.51M,1.13B,623.78M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Forging & Stamping
024840 KS Equity,KBI METAL CO LTD,KR,Common Stock,71.46M,781.25M,281.75M,--,Industrial Metals and Mining,Nonferrous Metals,Automobile Components,Automotive Parts & Equipment,Machinery,Other Machinery & Equipment,General Purpose Machinery,Motor & Generator
G50 AU Equity,G50 CORP LTD,AU,Common Stock,71.39M,0,13.25M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
JBY AU Equity,JAMES BAY MINERA,AU,Common Stock,71.37M,--,3.17M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
KTO CN Equity,K2 GOLD CORP,CA,Common Stock,71.02M,0,20.71M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
SOUTHWES IN Equity,SOUTH WEST PINNA,IN,Common Stock,70.77M,32.72M,51.71M,574,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Oil & Gas Services & Equip,Drilling & Drilling Support,--,--
TUCLK TI Equity,TUGCELIK ALUMINY,TR,Common Stock,70.54M,74.61M,226.37M,394,Industrial Metals and Mining,Iron and Steel,Machinery,Industrial Machinery & Supplies & Components,Metals & Mining,Base Metals,Aluminum,--
TR2 AU Equity,TALI RESOURCES L,AU,Common Stock,70.50M,--,--,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
MMA AU Equity,MARONAN METALS P,AU,Common Stock,70.44M,0,9.05M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
COLFORM MK Equity,COLFORM GROUP BH,MY,Common Stock,70.38M,33.43M,42.41M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
2S TB Equity,2S METAL PCL,TH,Common Stock,70.34M,320.42M,98.14M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
E25 AU Equity,ELEMENT 25 LTD,AU,Common Stock,70.21M,13.30M,65.19M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
5612 JP Equity,NIPPON CHUTETSUK,JP,Common Stock,70.13M,170.51M,237.52M,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",--
SHIVAUM IN Equity,SHIV AUM STEELS,IN,Common Stock,69.37M,90.30M,29.63M,--,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Steel Producers,--,--
BCA AU Equity,BLACK CANYON LTD,AU,Common Stock,69.19M,513.24k,6.31M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
QZM CN Equity,QUARTZ MT RES LT,CA,Common Stock,69.01M,0,3.34M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
DPWIRES IN Equity,DP WIRES LTD,IN,Common Stock,68.93M,112.56M,55.98M,53,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
KTE IN Equity,KELTECH ENERGIES,IN,Common Stock,68.86M,88.52M,53.82M,285,Industrial Metals and Mining,Iron and Steel,Chemicals,Commodity Chemicals,Chemicals,Specialty Chemicals,Explosives,--
MSW MK Equity,MALAYSIA STEEL W,MY,Common Stock,68.54M,833.01M,821.67M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
MASTL IN Equity,MANAKSIA STEELS,IN,Common Stock,68.34M,115.10M,102.06M,189,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
BEW CN Equity,BEWHERE HOLDINGS,CA,Common Stock,68.27M,19.41M,13.80M,--,Industrial Metals and Mining,General Mining,Software,Application Software,Software,Application Software,--,--
