depositID:ID,ENO:int,STATE:string,LOCATION:string,OPERATING_STATUS:string,GEOLOGIC_AGE:string,DEPOSIT_MODEL_ENVIRONMENT:string,DEPOSIT_MODEL_GROUP:string,DEPOSIT_MODEL_TYPE:string,PROVINCES:string,IGNEOUS:string,METALLOGENIC:string,SEDIMENTARY:string,TECTONIC:string,:LABEL
deposit_3644,806887,WA,"119.2523,-28.0891",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3645,806889,WA,"119.2756,-28.0848",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3646,806891,WA,"119.2473,-28.092",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3647,806893,WA,"119.2586,-28.0885",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3648,806972,SA,"140.9251,-37.1971",mineral deposit,,Supergene,Clay,Ion adsorption REE,Murray Basin,,,Murray Basin,"Delamerian Orogen,Tasman Element",Deposit
deposit_3649,807070,WA,"122.3684,-29.3826",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3650,807097,WA,"121.0782,-29.6751",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3651,807140,NT,"131.72,-13.72",mineral deposit,,,,,,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3652,335913,NT,"131.5437,-13.5142",mineral deposit,Paleoproterozoic,,,,Pine Creek Orogen,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3653,335914,WA,"119.689,-32.4185",closed,Archean,,,,"Yilgarn Craton, Forrestania Nickel Metallogenic Province, Southern Cross Province",,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3654,335915,QLD,"152.6501,-27.6786",mineral deposit,Mesozoic,,,,Clarence-Moreton Basin,,,Clarence-Moreton Basin,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_3655,335916,WA,"120.2016,-33.6729",mineral deposit,Archean,,,,"Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province",,Ravensthorpe Nickel Metallogenic Province,,"Albany-Fraser Orogen,Central Australian Element,Northern Foreland,Yilgarn Craton",Deposit
deposit_3656,335917,WA,"120.2035,-33.6841",mineral deposit,Archean,,,,"Yilgarn Craton, Southern Cross Province",,Ravensthorpe Nickel Metallogenic Province,,"Albany-Fraser Orogen,Central Australian Element,Northern Foreland,Yilgarn Craton",Deposit
deposit_3657,335918,WA,"123.0439,-29.1312",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3658,335919,WA,"122.4953,-28.5553",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3659,335920,WA,"115.509,-28.154",mineral deposit,,,,,Yilgarn Craton,Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3660,335921,TAS,"146.9894,-41.0996",historic mine,Paleozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Lachlan Orogen,,,Tasmania Basin,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_3661,335922,WA,"122.48,-28.5644",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3662,335924,WA,"122.1989,-31.0809",operating mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3663,335925,WA,"122.1882,-31.0668",operating mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3664,335926,WA,"118.1963,-20.8981",mineral deposit,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_3665,335929,NSW,"149.2991,-36.0154",historic mine,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Lachlan Orogen, Lachlan Orogen, Nerrigundah",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3666,335930,WA,"127.1679,-19.2835",mineral deposit,Neoproterozoic,Magmatic,Carbonatite,Carbonatite REE,Halls Creek Orogen,Kalkarindji Igneous Province,,Wolfe Basin,"Halls Creek Orogen,Lamboo Province,North Australian Element",Deposit
deposit_3667,335931,QLD,"153.0,-25.5168",mineral deposit,,Erosional,Placer,Heavy mineral sands,Maryborough Basin,,,Maryborough Basin,Tasman Element,Deposit
deposit_3668,335932,QLD,"150.6514,-23.297",feasibility,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"New England Orogen, Mount Chalmers, Yarrol Province",,,,"New England Orogen,Tasman Element,Yarrol Province",Deposit
deposit_3669,335933,WA,"117.1582,-29.7745",historic mine,Archean,Metamorphic hydrothermal,Orogenic,,"Yilgarn Craton, Big Bell Gold Metallogenic Province, Murchison Province, Murchison Domain (Youanmi Terrane), Murchison Domain",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3670,335934,WA,"119.5835,-31.5067",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province, Southern Cross Domain (Youanmi Terrane)",,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3671,335937,QLD,"139.3895,-19.4772",historic mine,Proterozoic,Metamorphic hydrothermal,Orogenic,Orogenic copper ± gold,"Mount Isa Orogen, Lawn Hill Platform",,,,"Mount Isa Orogen,Mount Oxide Domain,North Australian Element",Deposit
deposit_3672,335938,QLD,"140.6885,-21.8409",mineral deposit,Paleoproterozoic,Basin hydrothermal,Sediment-hosted,Siliciclastic-mafic zinc-lead,"Mount Isa Orogen, Cloncurry-Selwyn Zone",,,,"Doherty - Fig Tree Gully Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3673,335941,NSW,"150.9349,-30.9152",historic mine,Paleozoic,,,,"New England Orogen, Hillgrove Gold Metallogenic Province",,,,"Gamilaroi Terrane,New England Orogen,Tasman Element",Deposit
deposit_3674,335942,QLD,"146.9708,-21.2975",historic mine,,Magmatic hydrothermal,Epithermal,Low-sulfidation (LS) epithermal gold-silver,"Drummond Basin, Drummond Basin, Pajingo Metallogenic Province",,,,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3675,335943,QLD,"148.4932,-23.0416",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3676,335944,TAS,"145.406,-41.229",mineral deposit,Neoproterozoic,,,,Rocky Cape Block,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_3677,455632,WA,"122.0203,-31.1076",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3678,455635,WA,"122.1663,-31.0761",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3679,455893,NSW,"147.3344,-34.0465",mineral deposit,,Magmatic hydrothermal,Porphyry,Porphyry copper ± gold,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3680,455895,NSW,"147.4136,-34.2449",mineral deposit,Paleozoic,Magmatic hydrothermal,Porphyry,Porphyry copper ± gold,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3681,455897,NSW,"147.3944,-34.2074",mineral deposit,Paleozoic,Magmatic hydrothermal,Porphyry,Porphyry copper ± gold,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3682,455899,NSW,"147.3854,-34.1848",mineral deposit,Paleozoic,unknown,unknown,unknown,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3683,455911,VIC,"144.2536,-37.0952",historic mine,Paleozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Lachlan Orogen, Bendigo Zone",,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_3684,455912,VIC,"144.2552,-37.0989",mineral deposit,Paleozoic,,,,Lachlan Orogen,,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_3685,455965,WA,"121.5528,-28.4207",historic mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3686,455970,WA,"121.5433,-28.5739",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3687,455972,WA,"121.5431,-28.5515",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3688,455974,WA,"121.5567,-28.3953",historic mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3689,455998,QLD,"148.41,-24.17",feasibility,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3690,456001,QLD,"148.41,-24.03",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3691,456004,QLD,"148.73,-24.58",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3692,456007,QLD,"149.26,-23.64",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3693,456011,WA,"119.5507,-23.4193",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3694,456014,WA,"118.6915,-22.8915",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3695,456322,NSW,"147.0487,-32.0105",mineral deposit,,,,,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3696,456406,QLD,"141.8262,-12.6767",operating mine,,Erosional,Placer,Heavy mineral sands,,,,"Carpentaria Basin,Karumba Basin",North Australian Element,Deposit
deposit_3697,456428,WA,"117.4787,-22.8098",mineral deposit,,Infiltrational,Paleochannel,Paleochannel iron,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Rocklea Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_3698,456436,WA,"120.2009,-23.4381",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,Sylvania Dome,West Australian Element",Deposit
deposit_3699,456463,WA,"119.0497,-23.1229",operating mine,,,,,Pilbara Craton,Warakurna Large Igneous Province,,Fortescue Basin,"Pilbara Craton,West Australian Element",Deposit
deposit_3700,456505,WA,"121.3784,-30.7804",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3701,457344,NSW,"149.868,-33.032",mineral deposit,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3702,457577,QLD,"148.03,-23.367",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3703,457739,WA,"119.5543,-31.6187",mineral deposit,,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3704,460653,WA,"121.7209,-31.7607",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3705,463677,WA,"122.2833,-28.5667",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3706,559509,WA,"121.4624,-30.2608",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3707,559511,WA,"121.4648,-30.2691",mineral deposit,Archean,Metamorphic hydrothermal,Orogenic,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3708,559513,WA,"122.2278,-30.5347",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3709,559515,WA,"121.9484,-30.3987",historic mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3710,559517,WA,"121.437,-31.27",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3711,559522,QLD,"140.2222,-20.7587",mineral deposit,,Magmatic hydrothermal,Skarn,Skarn uranium-REE,Mount Isa Orogen,,,,"Mount Isa Orogen,North Australian Element,Tommy Creek Domain",Deposit
deposit_3712,559524,WA,"121.6001,-30.9726",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3713,559527,WA,"117.1106,-20.7624",mineral deposit,Archean,,,,Pilbara Craton,Warakurna Large Igneous Province,Ruth Well Nickel Metallogenic Province,,"Pilbara Craton,West Australian Element",Deposit
deposit_3714,559631,WA,"117.7007,-22.6396",mineral deposit,,,,,Hamersley Basin,Warakurna Large Igneous Province,,Fortescue Basin,"Pilbara Craton,West Australian Element",Deposit
deposit_3715,559642,WA,"122.3808,-28.5476",historic mine,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3716,559644,WA,"122.3774,-28.5582",historic mine,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3717,559646,WA,"122.3265,-28.5851",mineral deposit,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3718,559653,NT,"135.1738,-21.4992",mineral deposit,,,,,Georgina Basin,Kalkarindji Igneous Province,,"Davenport Province,Georgina Basin,Warramunga Province",North Australian Element,Deposit
deposit_3719,559661,WA,"122.4935,-28.6274",historic mine,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3720,560077,WA,"121.1808,-30.9826",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3721,560079,WA,"121.1799,-30.9836",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3722,560085,WA,"121.1735,-30.9912",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3723,560088,WA,"121.1769,-30.9869",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3724,560238,WA,"121.8087,-32.1326",operating mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3725,560256,WA,"119.5955,-31.6139",mineral deposit,Archean,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3726,560258,WA,"119.5789,-31.6565",mineral deposit,Archean,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3727,560265,WA,"121.0509,-30.5198",operating mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,Roe Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3728,560295,WA,"121.1987,-30.9959",historic mine,Archean,Metamorphic hydrothermal,Orogenic,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3729,560297,WA,"121.1988,-30.0166",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,Rebecca Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3730,560308,WA,"120.2306,-33.7655",mineral deposit,Proterozoic,,,,Albany-Fraser Orogen,,,,"Albany-Fraser Orogen,Central Australian Element,Northern Foreland,Yilgarn Craton",Deposit
deposit_3731,560473,WA,"119.3896,-31.3464",historic mine,Archean,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3732,560475,WA,"119.3839,-29.9186",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3733,560477,WA,"119.4113,-29.9555",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3734,560543,WA,"121.7629,-30.8161",care and maintenance,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3735,560554,NSW,"149.7275,-33.6133",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3736,560590,NT,"132.5,-25.3333",mineral deposit,,,,,,Warakurna Large Igneous Province,,Amadeus Basin,"Arunta Orogen,Central Australian Element,Warumpi Province",Deposit
deposit_3737,560595,WA,"121.4675,-27.3984",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3738,560597,WA,"121.4372,-27.3787",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3739,809918,QLD,"144.3947,-17.1086",mineral deposit,,,,,,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_3740,809920,WA,"116.9578,-28.9841",care and maintenance,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3741,463716,WA,"121.2028,-28.3012",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3742,463718,WA,"121.1799,-28.3176",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3743,464172,WA,"116.514,-31.8331",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3744,464201,WA,"121.7281,-31.7465",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3745,464205,WA,"118.1859,-27.3921",historic mine,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3746,464625,QLD,"150.5907,-26.5604",mineral deposit,,,,,Surat Basin,,,Surat Basin,"Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3747,464630,QLD,"144.765,-23.049",mineral deposit,,,,,Galilee Basin,,,"Eromanga Basin,Galilee Basin","Tasman Element,Thomson Orogen",Deposit
deposit_3748,464829,QLD,"152.2759,-26.1962",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_3749,466189,NSW,"148.905,-34.4991",mineral deposit,,Magmatic hydrothermal,Greisen,Greisen tin ± W-Mo,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3750,466198,TAS,"146.1099,-41.4853",mineral deposit,,unknown,unknown,unknown,Delamerian Orogen,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_3751,466201,SA,"139.5292,-30.1417",operating mine,Cenozoic,Infiltrational,Uranium,Sandstone uranium,Callabonna Sub-basin,,,"Arrowie Basin,Eromanga Basin,Lake Eyre Basin","Curnamona Province,South Australian Element",Deposit
deposit_3752,466228,WA,"117.5863,-22.6622",operating mine,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3753,466240,QLD,"139.4397,-19.8333",mineral deposit,Proterozoic,Regional metasomatic,Alkali-calcic,Albitite-hosted uranium,Mount Isa Orogen,,,,"Leichhardt River Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3754,466624,QLD,"139.3619,-19.9797",mineral deposit,,Regional metasomatic,Alkali-calcic,Albitite-hosted uranium,Mount Isa Orogen,,,,"Leichhardt River Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3755,466854,WA,"118.8476,-26.8937",mineral deposit,Cenozoic,,,,,Warakurna Large Igneous Province,,Hope Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3756,466857,NSW,"149.1643,-36.1163",mineral deposit,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Lachlan Orogen, Captains Flat - Goulburn Trough",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3757,467105,WA,"118.8992,-28.5801",mineral deposit,Archean,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal-mafic VMS,"Yilgarn Craton, Murchison Domain (Youanmi Terrane)",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3758,467171,QLD,"144.5301,-16.8475",mineral deposit,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_3759,467173,NSW,"148.2243,-32.5836",operating mine,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3760,467176,WA,"118.6905,-31.2882",under development,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3761,467186,NSW,"149.1266,-33.6585",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3762,467209,QLD,"147.5619,-20.2716",care and maintenance,,Magmatic hydrothermal,Epithermal,High-sulfidation (HS) epithermal silver-gold ± Cu,"New England Orogen, Bowen Basin",,,,"Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3763,467214,WA,"122.2074,-21.5895",mineral deposit,,,,,,Kalkarindji Igneous Province,,Yeneena Basin,"Central Australian Element,Paterson Orogen",Deposit
deposit_3764,467216,NSW,"147.3576,-32.2342",mineral deposit,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Mafic-siliciclastic VMS,"Lachlan Orogen, Girilambone Zone",,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3765,560599,NT,"129.1391,-20.1445",mineral deposit,Proterozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Tanami Orogen,Kalkarindji Igneous Province,,,"North Australian Element,Tanami Orogen",Deposit
deposit_3766,560601,NT,"134.1804,-19.6452",mineral deposit,Proterozoic,unknown,unknown,unknown,Warramunga Province,Kalkarindji Igneous Province,,Warramunga Province,North Australian Element,Deposit
deposit_3767,560636,NT,"131.0119,-13.0438",under development,,Basin chemical,Phosphorite,Phosphorite,Pine Creek Orogen,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3768,560646,WA,"121.6478,-32.1019",mineral deposit,,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3769,908390,Victoria,"143.3754,-35.8492",mineral deposit,,Erosional,Placer,Heavy mineral sands,Murray Basin,,,Murray Basin,"Lachlan Orogen,Stawell Zone,Tasman Element",Deposit
deposit_3770,921093,Western Australia,"119.8139,-32.7226",mineral deposit,,,,,,,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3771,922818,Western Australia,"119.46,-27.4263",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3772,922821,Western Australia,"119.4184,-27.0787",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3773,922823,Western Australia,"119.3775,-26.9959",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3774,922825,Western Australia,"119.3288,-27.0452",mineral deposit,,,,,,,,Hope Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3775,922829,Western Australia,"116.355,-23.988",mineral deposit,,,,,,Warakurna Large Igneous Province,,,"Gascoyne Province,West Australian Element",Deposit
deposit_3776,922834,Northern Territory,"136.975,-17.4899",mineral deposit,,Supergene,Clay,Ion adsorption REE,,,,"Carpentaria Basin,Georgina Basin,McArthur Basin",North Australian Element,Deposit
deposit_3777,922837,Northern Territory,"137.067,-17.4808",mineral deposit,,,,,,,,"Carpentaria Basin,Georgina Basin,McArthur Basin",North Australian Element,Deposit
deposit_3778,922839,Northern Territory,"137.1162,-17.4061",mineral deposit,,,,,,,,"Carpentaria Basin,Georgina Basin,McArthur Basin",North Australian Element,Deposit
deposit_3779,922987,New South Wales,"150.91,-32.3897",mineral deposit,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3780,925074,Northern Territory,"131.9795,-13.5507",mineral deposit,,,,,,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3781,925233,Queensland,"142.8024,-20.4652",bankable feasibility,,Basin chemical,Black shale,Black shale vanadium ± Mo ± Ni,,,,"Eromanga Basin,Galilee Basin",North Australian Element,Deposit
deposit_3782,925234,Queensland,"141.8134,-20.2868",bankable feasibility,,Basin chemical,Black shale,Black shale vanadium ± Mo ± Ni,,,,Eromanga Basin,"Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_3783,925235,Queensland,"142.1683,-20.1649",bankable feasibility,,Basin chemical,Black shale,Black shale vanadium ± Mo ± Ni,,,,Eromanga Basin,North Australian Element,Deposit
deposit_3784,925236,Queensland,"141.873,-20.407",bankable feasibility,,Basin chemical,Black shale,Black shale vanadium ± Mo ± Ni,,,,Eromanga Basin,"Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_3785,925273,Queensland,"139.1707,-19.5792",mineral deposit,,Basin chemical,Phosphorite,Phosphorite,Georgina Basin,,,Georgina Basin,"Mount Isa Orogen,Mount Oxide Domain,North Australian Element",Deposit
deposit_3786,927369,Western Australia,"117.2842,-28.4488",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3787,927374,Victoria,"143.2078,-35.9503",mineral deposit,,,,,,,,Murray Basin,"Lachlan Orogen,Stawell Zone,Tasman Element",Deposit
deposit_3788,927994,Queensland,"142.2186,-18.8195",pre-feasibility,,Metamorphic,Metamorphic,Metamorphic graphite,,,,"Carpentaria Basin,Karumba Basin",North Australian Element,Deposit
deposit_3789,334364,TAS,"145.3531,-42.1883",mineral deposit,Paleozoic,,,,Delamerian Orogen,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
