companyNameID:ID,text:string
compname_20440,Nor Steel Laminacion SA
compname_20441,NorZinc Ltd
compname_20442,Noram Lithium Corp
compname_20443,Noranda Aluminum Acquisition Corp
compname_20444,Noranda Aluminum Holding Corp
compname_20445,Noranda Refining Pty. Limited
compname_20446,Norasil-Sociedade de Construcao Civil SA
compname_20447,Norcliffe
compname_20448,Norconsult Norge AS
compname_20449,Norconsult Sverige AB
compname_20450,Nord Est Metalli Srl
compname_20451,Nord Pacific Ltd/Australia
compname_20452,Nord Pacific Ltd/Canada
compname_20453,Nord Precious Metals Mining Inc
compname_20454,Nord Resources Corp
compname_20455,Nordbau Peskoller Srl
compname_20456,Nordelec Electrical Services
compname_20457,Nordesfer-Armazens de Ferro SA
compname_20458,Nordic Geoscience
compname_20459,Nordic Iron Ore AB
compname_20460,Nordic Mines AB
compname_20461,Nordic Mining ASA
compname_20462,Nordic Nickel Limited
compname_20463,Nordic Nickel Pty Ltd
compname_20464,Nordic Resources Ltd
compname_20465,Nordique Resources Inc
compname_20466,Nordsjallands Entreprenorservice A/S
compname_20467,Norfolk Metals Limited
compname_20468,Norfolk Metals Ltd
compname_20469,Norfolk Metals Pty Ltd
compname_20470,Norilsk Nickel
compname_20471,Norilsk Nickel Australia Pty Ltd
compname_20472,Norilsk Nickel Avalon Pty Ltd
compname_20473,Norilsk Nickel Cawse Pty Ltd
compname_20474,Norisol A/S
compname_20475,Norisol Norge AS
compname_20476,Norking Aluminium Ltd
compname_20477,Normalien SpA
compname_20478,Norman Disney Young & Partners Pty Ltd
compname_20479,Normandeau Associates Inc
compname_20480,Normandy Boddington Pty Ltd
compname_20481,Normandy Golden Crown Pty Ltd
compname_20482,Normandy Mining Holdings Limited
compname_20483,Normandy Mining Holdings Pty Limited
compname_20484,Normandy Mining Services Pty. Ltd.
compname_20485,Normandy NFM Ltd
compname_20486,Normandy Nfm Limited
compname_20487,Normandy Poseidon Holdings Limited
compname_20488,Normandy Poseidon Services Pty. Ltd.
compname_20489,Normandy Yandal Operations Limited
compname_20490,Normann Olsen Maskin AS
compname_20491,Normydro SARLU
compname_20492,Noronex Limited
compname_20493,Noronex Ltd
compname_20494,Noront Resources Ltd
compname_20495,Norra Metals Corp
compname_20496,Norrhydro Group Oyj
compname_20497,Norris Lithium Inc
compname_20498,Norse Gold Corp
compname_20499,Norseman Gold
compname_20500,Norseman Gold PLC
compname_20501,Norsemont Mining Inc
compname_20502,Norsemont Mining Inc/CA
compname_20503,Norsk Hydro ASA
compname_20504,Norsk Hydro Produksjon AS
compname_20505,Norsk Jernbanedrift AS
compname_20506,Norsk Titanium AS
compname_20507,Nortec Minerals Corp
compname_20508,Nortek Developments
compname_20509,Nortena De Comercializacion Siderurgica SA
compname_20510,Nortena de Construcciones SA
compname_20511,North American Palladium Ltd
compname_20512,North American Tungsten Corp Ltd
compname_20513,North Arrow Minerals Inc
compname_20514,North Asia Metals Pty Ltd
compname_20515,North Atlantic Natural Resources AB
compname_20516,North Australian Diamonds Limited
compname_20517,North Australian Diamonds Ltd
compname_20518,North Australian Iron Ore Pty Ltd
compname_20519,North Bay Resources Inc
compname_20520,North Broken Hill Holdings Limited
compname_20521,North Broken Hill Peko Limited
compname_20522,North Central Sheetmetal
compname_20523,North Coast Dustless Blasting
compname_20524,North Copper Co Ltd
compname_20525,North Country Gold Corp
compname_20526,North Flinders Mines Limited
compname_20527,North Geelong Timber Supplies
compname_20528,North Manganese Pty Ltd
compname_20529,North Minerals Pty Ltd
compname_20530,North Mining Shares Co Ltd
compname_20531,North Ore Mining and Processing Plant PJSC
compname_20532,North Peak Resources Ltd
compname_20533,North Queensland Metals Limited
compname_20534,North Queensland Pipeline Management Pty Ltd
compname_20535,North River Resources PLC
compname_20536,North Rossa Pty Ltd
compname_20537,North Shore Laboratories Pty. Ltd.
compname_20538,North Stawell Gold Pty Ltd
compname_20539,North Stawell Minerals Ltd
compname_20540,North Sur Resources Inc
compname_20541,North Valley Resources Ltd
compname_20542,North West Boilermaking Services Pty Ltd
compname_20543,North West Iron Ore Alliance
compname_20544,North West Mining and Civil
compname_20545,North West Nickel Pty Ltd
compname_20546,North West Shelf Lng Pty Ltd
compname_20547,North Wind Inc
compname_20548,NorthIsle Copper & Gold Inc
compname_20549,NorthStar Demolition and Remediation Inc
compname_20550,NorthX Nickel Corp
compname_20551,Northacre Ltd
compname_20552,Northair Silver Corp
compname_20553,Northam Iron Pty Ltd
compname_20554,Northam Platinum Holdings Ltd
compname_20555,Northam Resources Limited
compname_20556,Northam Resources Ltd
compname_20557,Northam Resources Pty Ltd
compname_20558,Northaven Resources Corp
compname_20559,Northcliff Resources Ltd
compname_20560,Northcore Resources Inc
compname_20561,Northcott Capital
compname_20562,Northcutt Mining Consultants
compname_20563,Northern Belting Pty Ltd
compname_20564,Northern Cobalt
compname_20565,Northern Cobalt Limited
compname_20566,Northern Cobalt Pty Ltd
compname_20567,Northern Conveyors
compname_20568,Northern Dynasty Minerals Ltd
compname_20569,Northern Electricity Development & Investment JSC. No.2
compname_20570,Northern Energy Corp Ltd
compname_20571,Northern Engineering Industries Africa Ltd
compname_20572,Northern Gold
compname_20573,Northern Gold Mining Inc
compname_20574,Northern Gold NL
compname_20575,Northern Graphite Corp
compname_20576,Northern Improvement Co
compname_20577,Northern Iron And Brass Foundry Pty Ltd
compname_20578,Northern Iron Limited
compname_20579,Northern Iron Pty Ltd
compname_20580,Northern Lights Resources Corp
compname_20581,Northern Lion Gold Corp
compname_20582,Northern Manganese Limited
compname_20583,Northern Mine Ventures Pty Ltd
compname_20584,Northern Minerals & Exploration Ltd
compname_20585,Northern Minerals Limited
compname_20586,Northern Minerals Ltd/Australia
compname_20587,Northern Mining Limited
compname_20588,Northern NSW Garage Doors
compname_20589,Northern Orion Resources Inc
compname_20590,Northern Peru Copper Corp
compname_20591,Northern Platinum Pty Ltd
compname_20592,Northern Shield Resources Inc
compname_20593,Northern Smelters Pty Ltd
compname_20594,Northern Sphere Mining Corp
compname_20595,Northern Star (Bundarra) Pty Ltd
compname_20596,Northern Star (Hbj) Pty Ltd
compname_20597,Northern Star (Pilbara) Pty Ltd
compname_20598,Northern Star Bronzewing Pty Ltd
compname_20599,Northern Star Bundarra Pty Ltd
compname_20600,Northern Star Echo Mining Pty Ltd
compname_20601,Northern Star KLV Pty Ltd
compname_20602,Northern Star MKO Pty Ltd
compname_20603,Northern Star Mining Corp
compname_20604,Northern Star Pilbara Pty Ltd
compname_20605,Northern Star Resources Limited
compname_20606,Northern Star Resources Ltd
compname_20607,Northern Star Saracen Kalgoorlie Pty Ltd
compname_20608,Northern Star Saracen Pty Ltd
compname_20609,Northern Star South Kalgoorlie Pty Ltd
compname_20610,Northern Steel Fabrications Pty
compname_20611,Northern Sun Mining Corp
compname_20612,Northern Superior Resources Inc
compname_20613,Northern Territory Iron Ore
compname_20614,Northern Territory Iron Ore Pty Ltd
compname_20615,Northern Tooling Service Pty. Ltd.
compname_20616,Northern Uranium Corp
compname_20617,Northern Vic Ammo Supplies
compname_20618,Northfert Pty Ltd
compname_20619,Northgate Australian Ventures Corporation Pty Ltd
compname_20620,Northgold AB
compname_20621,Northland Resources AB
compname_20622,Northland Resources SE
compname_20623,Northland Sweden AB
compname_20624,Northparkes Copper/Gold Mine
compname_20625,Northpeak Holdings Pty Ltd
compname_20626,Northquest Ltd
compname_20627,Northrock Pty Ltd
compname_20628,Northside steel fabrication
compname_20629,Northstar Gold Corp
compname_20630,Northwest Copper Corp
compname_20631,Northwest Institute for Non-Ferrous Metal Research
compname_20632,Northwest Mining Company Pty Limited
compname_20633,Northwest Resources Limited
compname_20634,Northwest Resources Ltd
compname_20635,Northwestern Steel and Wire Co
compname_20636,Northwind Enterprises Pty Ltd
compname_20637,Nortis Incorporadora e Construtora SA
compname_20638,Norton Aluminium Ltd
compname_20639,Norton Gold Fields Limited
compname_20640,Norton Gold Fields Ltd
compname_20641,Norton Gold Fields Pty Ltd
compname_20642,Norton Gold Mine Pty Limited
compname_20643,Norwest Crane Hire
compname_20644,Norwest Gold Pty Ltd
compname_20645,Norwest Minerals Limited
compname_20646,Norwest Minerals Ltd
compname_20647,Norwest Minerals Pty Ltd
compname_20648,Norwood Systems Ltd
compname_20649,Norzan Enterprises Ltd
compname_20650,Nossa Caixa Capitalizacao SA - BNC Capitalizacao
compname_20651,Notarimpresa SpA
compname_20652,Nottingham Construction Co Inc
compname_20653,Nour Diam NV
compname_20654,Nouveau Holdings Ltd
compname_20655,Nouveau Monde Graphite Inc
compname_20656,Nouvelle Euro Soudure
compname_20657,NovX21 Inc
compname_20658,Nova Empire PCL
compname_20659,Nova Exploration Pty Ltd
compname_20660,Nova Iron & Steel Ltd
compname_20661,Nova Minerals Limited
compname_20662,Nova Pacific Metals Corp
compname_20663,Nova Pharma Solutions Bhd
compname_20664,Nova Royalty Corp
compname_20665,Nova Strut
compname_20666,Novac Co Ltd
compname_20667,Novacciai Martin Srl
compname_20668,Novagold Resources Inc
compname_20669,Novagraphics Photoengraving
compname_20670,Novalith
compname_20671,Novamarine Instruments Pty Limited
compname_20672,Novamerican Steel Inc/Old
compname_20673,Novamind Inc
compname_20674,Novantia Integral SA
compname_20675,Novation Holdings Inc
compname_20676,Novelis ALR Aluminum Holdings Corp
compname_20677,Novelis ALR International Inc
compname_20678,Novelis Inc/Old
compname_20679,Novelis Inc/Ontario
compname_20680,Novellini Industries Srl
compname_20681,Noventus Pty Ltd
compname_20682,Novero SpA
compname_20683,Novgorodset'stroy OAO
compname_20684,Novi Beograd ad Beograd
compname_20685,Novi Pazar Put Doo Novi Pazar
compname_20686,Novi Prvoborac AD Herceg Novi
compname_20687,Novicourt Inc
compname_20688,Novo Litio Ltd
compname_20689,Novo Resources Corp
compname_20690,Novokaolinoviy GOK
compname_20691,Novokramatorsky Mashinostroitelny Zavod PJSC
compname_20692,Novolipetsk Steel PJSC
compname_20693,Novomoskovsk Tube-Casting Plant
compname_20694,Novonor SA
compname_20695,Novopca-Construtores Associados SA
compname_20696,Novosibirsk Metal Factory Named After Kuzmin
compname_20697,Novosibirsk TIN Plant
compname_20698,Novotec Consultores SA
compname_20699,Novus Gold Corp
compname_20700,Nowra Custom Fabrications
compname_20701,Nox Industrie & Process SAS
compname_20702,Noy Ambiente SpA
compname_20703,Nrgi Netservice A/S
compname_20704,Nrmr Pty Ltd
compname_20705,Nrw Drill & Blast Pty Ltd
compname_20706,Nrw Holdings Limited
compname_20707,Nrw Holdings Pty Ltd
compname_20708,Ns Carborough Downs Pty Limited
compname_20709,Ns Komatsu Corporate Finance Pty Ltd.
compname_20710,Ns Komatsu Finance Pty Ltd
compname_20711,Ns Komatsu Pty. Ltd.
compname_20712,Nsl Consolidated Limited
compname_20713,Nsl Health Limited
compname_20714,Nsl Health Pty Ltd
compname_20715,Nsm Corp
compname_20716,Nt Minerals Limited
compname_20717,Nt Resources Ltd
compname_20718,Ntd Lifts AB
compname_20719,Ntm Gold Ltd
compname_20720,Nts Global Group Pty Ltd
compname_20721,Nu Energy Resources Pty Ltd
compname_20722,Nu Fortune
compname_20723,Nu Lite Glass
compname_20724,Nu Trend Plumber and Bathroom Renovations
compname_20725,NuCoal Resources Ltd
compname_20726,NuEnergy Gas Ltd
compname_20727,NuFortune Zero Cyanide Mining
compname_20728,NuGold Resources Inc
compname_20729,NuLegacy Gold Corp
compname_20730,NuSpec Consulting
compname_20731,Nuclear Fuels Inc
compname_20732,Nuclear Vision Ltd
compname_20733,Nucoal
compname_20734,Nucoal Resources Limited
compname_20735,Nucoal Resources Nl
compname_20736,Nucolour Powder Coating
compname_20737,Nucor Corp
compname_20738,Nuenergy Capital Limited
compname_20739,Nuenergy Gas Limited
compname_20740,Nueva Montana Quijano
compname_20741,Nufarm Chemicals Pty. Limited
compname_20742,Nufarm Limited
compname_20743,Nufarm Rural Products Limited
compname_20744,Nufarm Rural Products Proprietary Limited
compname_20745,Nugget Resources Australia Limited
compname_20746,Nugget Resources Australia Ltd
compname_20747,Nugget Resources Australia Pty. Ltd.
compname_20748,Nugget and Stone
compname_20749,Nuinsco Resources Ltd
compname_20750,Nukote Australia
compname_20751,Nullarbor Holdings Ltd Assets at Great Australia Mine
compname_20752,Nunaminerals A/S
compname_20753,Nunn Construction Inc
compname_20754,Nuode New Materials Co Ltd
compname_20755,Nuova Cavaliere Srl
compname_20756,Nuova Eurozinco SpA
compname_20757,Nuova PDM Srl
compname_20758,Nuova Presafer Srl
compname_20759,Nuova Sima-Srl
compname_20760,Nuova Tubital SCpA
compname_20761,Nuplex Industries (Aust) Pty Limited
compname_20762,Nuplex Industries Pty Ltd
compname_20763,Nuplex Resins (Aust) Pty Limited
compname_20764,Nupower Resources Ltd
compname_20765,Nusantara Resources Limited
compname_20766,Nusantara Resources Ltd
compname_20767,Nusatama Berkah Tbk PT
compname_20768,Nustar Mining Corporation Limited
compname_20769,Nutons SA
compname_20770,Nuts Bolts Fasteners Industrial
compname_20771,Nuvia Process SAS
compname_20772,Nuworld Solutions Limited
compname_20773,Nuzzaci Strade Srl
compname_20774,Nvoi Ltd
compname_20775,Ny Kalkbraenderi AS
compname_20776,Nyab AB
compname_20777,Nyamal Emergency Solutions
compname_20778,Nyati Hunting Supplies Gold Coast Gun Shop
compname_20779,Nycom Inc
compname_20780,Nylex Limited
compname_20781,Nymolle Stenindustrier A/S
compname_20782,Nyrstar Belgium NV
compname_20783,Nyrstar France SASU
compname_20784,Nyrstar Metals Pty Ltd
compname_20785,Nyrstar NV
compname_20786,Nyrstar Sales &amp; Marketing AG
compname_20787,Nytva OAO
compname_20788,Nzuri Copper Limited
compname_20789,Nzuri Copper Ltd
compname_20790,Nzuri Copper Pty Limited
compname_20791,O Donohue Filter Sand Gravel Pty Ltd
compname_20792,O Feliz-Metalomecanica SA
compname_20793,O S G Trading
compname_20794,O de Leeuw BV
compname_20795,O&K Orenstein & Koppel AG
compname_20796,O'Connor Sutton Cronin & Associates Ltd
compname_20797,O'Donnell Developments Ltd
compname_20798,O'Hare & McGovern Ltd
compname_20799,O'Kane Engineering Ltd
compname_20800,O'Neal Inc
compname_20801,O'neal Constructors LLC
compname_20802,O'neil WE Construction Co Of Arizona
compname_20803,O-line Holdings Ltd
compname_20804,O.D. & E. Pty. Limited
compname_20805,O/Cava Meccanica SpA
compname_20806,O2Gold Inc
compname_20807,O3 Mining Inc
compname_20808,OAKY CREEK HOLDINGS PTY LIMITED
compname_20809,OAS SA
compname_20810,OAT Inc
compname_20811,OBRIEN EQUIPMENT
compname_20812,OCDIESEL Pty Ltd
compname_20813,OCE Solutions
compname_20814,OCEM Officina Costruzioni Elettro-Meccaniche Srl
compname_20815,OCL Iron and Steel Ltd
compname_20816,OCML Officine Costruzioni Metalmeccaniche Lombarde SpA
compname_20817,OCP Engineering Pty Ltd
compname_20818,OCWEN ENERGY PTY LTD
compname_20819,OD6 Metals Ltd
compname_20820,ODT Australis Pty Ltd
compname_20821,OE JV CO PTY LIMITED
compname_20822,OEI Hong Leong Art Museum Ltd
compname_20823,OEMX Diesel
compname_20824,OFA Group
compname_20825,OFFICEWORKS HOLDINGS PTY LTD
compname_20826,OFFSHORE COMMISSIONING SOLUTION
compname_20827,OG Rimon Consulting Ltd
compname_20828,OHMS Hygiene
compname_20829,OIC Engineering
compname_20830,OIO Holdings Ltd
compname_20831,OKP Holdings Ltd
compname_20832,OKR TECHNICAL SERVICES AUSTRALIA PTY LTD
compname_20833,OLI SpA
compname_20834,OLIVER J. NILSEN LIMITED
compname_20835,OLYMPIC DAM MAINTENANCE PTY LTD
compname_20836,OLaN Officina Laminazione Nastri Srl
compname_20837,OM Holdings Limited
compname_20838,OM Holdings Ltd
compname_20839,OM Holdings Ltd - Set up for Fundamental Purposes
compname_20840,OM Manganese Ltd
compname_20841,OME Drilling
compname_20842,OMG di Messieri Odoardo & C-SpA
compname_20843,OMNI GeoX
compname_20844,OMPM - Officina Meridionale di Precisione Meccanica - Srl
compname_20845,OMV Officine Meccaniche Vicario SpA
compname_20846,OMV Officine Metallurgiche Ventura SpA
compname_20847,OMYA AUSTRALIA PTY LIMITED
compname_20848,ON THE RUN PTY LTD
compname_20849,ONE KEY RESOURCES PTY LTD
compname_20850,ONESTEEL COIL COATERS PTY LTD
compname_20851,ONESUBSEA AUSTRALIA HOLDINGS PTY LTD
compname_20852,ONSITE RENTAL GROUP LIMITED
compname_20853,OPS Environmental Equipment
compname_20854,OPS Screening Crushing Equipment Pty Ltd
compname_20855,OPTIMA GROUNDWORKS CIVIL ENGINEERING LTD
compname_20856,OR Royalties Inc
compname_20857,ORAGIN Foods Inc
compname_20858,ORE Research Exploration
compname_20859,OREAS
compname_20860,OREAS FAQ s
compname_20861,ORELOGY MINE CONSULTING
compname_20862,ORETEQ Pty Ltd
compname_20863,ORI Martin Ospitaletto SpA
compname_20864,ORICA AUSTRALIA PTY LTD
compname_20865,ORICA INVESTMENTS PTY LTD
compname_20866,ORICA MINING SERVICES PILBARA PTY LTD
compname_20867,ORIGIN ENERGY ELECTRICITY LIMITED
compname_20868,ORIGIN ENERGY ERARING PTY LIMITED
compname_20869,ORIGIN ENERGY LIMITED
compname_20870,ORIGIN ENERGY LNG PORTFOLIO PTY LTD
compname_20871,ORIGIN ENERGY LPG LIMITED
compname_20872,ORIGIN ENERGY POWER LIMITED
compname_20873,ORIGIN ENERGY RETAIL LIMITED
compname_20874,ORION HS P L
compname_20875,ORLANDO DRILLING PTY LTD
compname_20876,ORTEC Heidelberg GmbH
compname_20877,OSAKA GAS AUSTRALIA PTY LTD
compname_20878,OSAKA Titanium Technologies Co Ltd
compname_20879,OSCAM SpA
compname_20880,OSD Ore Search Drilling
compname_20881,OSJB Holdings Corp
compname_20882,OSM Group Pty Ltd
compname_20883,OSOS Alliance
compname_20884,OSOS Global Services
compname_20885,OSPREY Solutions Group Western Osprey Pty Ltd
compname_20886,OSTOJIC GROUP PTY LTD
compname_20887,OSaTI Mining Online Safety and Training Institute Pty Ltd RTO 45126
compname_20888,OTR 330 PTY LTD
compname_20889,OTR ENERGY PTY LTD
compname_20890,OTR GLOBAL Mining Tire Solutions
compname_20891,OTR Mining Ltd
compname_20892,OTR Tyres Australia
compname_20893,OTV Sarl
compname_20894,OUT FRONT Garage Door Services
compname_20895,OUTBACK GARAGE DOOR
compname_20896,OVERVERDE LIMITED
compname_20897,OWLJURA PTY. LTD.
compname_20898,OX MOUNTAIN LIMITED
compname_20899,OZ Exploration Pty Ltd
compname_20900,OZ MINERALS BRAZIL PTY LTD
compname_20901,OZ MINERALS MUSGRAVE OPERATIONS PTY LTD
compname_20902,OZ MINERALS PROMINENT HILL OPERATIONS PTY LTD
compname_20903,OZ MINERALS PROMINENT HILL PTY LTD
compname_20904,OZ MINERALS SERVICES PTY LTD
compname_20905,OZ Minerals Agincourt Pty Ltd
compname_20906,OZ Minerals Carrapateena Pty Ltd
compname_20907,OZ Minerals Ltd
compname_20908,OZCO ENGINEERING LTD
compname_20909,OZEX Exploration Services
compname_20910,OZM Carrapateena Pty Ltd
compname_20911,OZMERK
compname_20912,OZZ Resources Ltd
compname_20913,Oakajee Corp
compname_20914,Oakajee Investments Limited
compname_20915,Oakajee Port And Rail
compname_20916,Oakbay Resources and Energy Ltd
compname_20917,Oakbridge Ltd
compname_20918,Oakbridge Pty Limited
compname_20919,Oakbridge Pty Ltd
compname_20920,Oakdale Resources
compname_20921,Oakdale Resources Limited
compname_20922,Oakdale Resources Ltd
compname_20923,Oakland Resources Limited
compname_20924,Oakland Resources Pty Ltd
compname_20925,Oakwood Enterprises N L
compname_20926,Oakwood Sheet Metal Works
compname_20927,Oaky Creek Coal Joint Venture
compname_20928,Oaky Creek Coal Pty Ltd
compname_20929,Oamaru Holdings Pty. Ltd.
compname_20930,Oar Inv Co 1 Pty Ltd
compname_20931,Oar Resources
compname_20932,Oar Resources Limited
compname_20933,Oasis Convenience Stores Pty Ltd
compname_20934,Oatley Family Wines Pty Ltd
compname_20935,Obayashi Road Corp
compname_20936,Obelisk International Group Holdings Ltd
compname_20937,Oberosler Cav Pietro Srl
compname_20938,Obh Radg Ingenioerer A/S
compname_20939,Obled-Sacsum SAS
compname_20940,Obras Especiales Aragon SA
compname_20941,Obras Especiales Edificacion e Infraestructuras SA
compname_20942,Obras Generales Del Norte SA
compname_20943,Obras Y Pavimentaciones Man SA
compname_20944,Obras Y Servicios Publicos SA
compname_20945,Obrascon Huarte Lain SA
compname_20946,Obremo SL
compname_20947,Oca (Durham) Pty Limited
compname_20948,Ocal Inc
compname_20949,Occupational Hygiene Technician Services
compname_20950,Ocean Blue Resources
compname_20951,Ocean Diamond Mining Holding
compname_20952,Ocean Partners UK Ltd
compname_20953,Ocean Sky International Ltd
compname_20954,Oceana Gold Limited
compname_20955,Oceana Gold Ltd
compname_20956,Oceana Gold Pty Ltd
compname_20957,Oceana Lithium Limited
compname_20958,Oceana Lithium Ltd
compname_20959,OceanaGold Corp
compname_20960,OceanaGold Ltd.
compname_20961,OceanaGold Philippines Inc
compname_20962,Oceanagold Corporation
compname_20963,Oceania Coal Resources Nl
compname_20964,Oceania Coal Resources Pty. Ltd.
compname_20965,Oceanic Iron Ore Corp
compname_20966,Oceanic Uranium Fund Ltd
compname_20967,Oceanteam ASA
compname_20968,Oceme Holdings Pty Limited
compname_20969,Ochoa Lacar Hermanos SL
compname_20970,Ochre Group Holdings
compname_20971,Ochre Group Holdings Limited
compname_20972,Ochre Group Holdings Ltd
compname_20973,Ochre Resources Limited
compname_20974,Ochre Resources Pty Limited
compname_20975,Ocmer Grandi Impianti Srl
compname_20976,Ocp Shelf 3 Proprietary Limited
compname_20977,Ocsa-Officine Di Crocetta SpA
compname_20978,Octagon Inc/VA
compname_20979,Octagonal Resources Limited
compname_20980,Octagonal Resources Ltd
compname_20981,Octanex Limited
compname_20982,Octanex N.L.
compname_20983,Octanex Pty Ltd
compname_20984,Octava Minerals Limited
compname_20985,Octava Minerals Ltd
compname_20986,Octovillions
compname_20987,Ocwen Air Pty Ltd
compname_20988,Od6 Metals Limited
compname_20989,Odebrecht TransPort Participacoes SA
compname_20990,Odegaard & Danneskiold-Samsoe A/S
compname_20991,Odessa Minerals Limited
compname_20992,Odessa Minerals Ltd
compname_20993,Odette Six Metals Limited
compname_20994,Odico A/S
compname_20995,Odim AS
compname_20996,Odin Energy Limited
compname_20997,Odin Metals Limited
compname_20998,Odlewnie Polskie SA
compname_20999,Odyssey Energy Limited
compname_21000,Odyssey Gold Ltd
compname_21001,Odyssey Gold ltd
compname_21002,Odyssey Marine Exploration Inc
compname_21003,Odyssey Resources Ltd
compname_21004,Oeresundsforbindelsen A/S
compname_21005,Oestlandske Vei Og Betong AS
compname_21006,Ofar SpA
compname_21007,Officina Meccanica FLLi Risetti Srl
compname_21008,Officina Metalli Srl
compname_21009,Officine Binda & Galperti Srl
compname_21010,Officine Di Lombardore SpA
compname_21011,Officine Flli Campion Srl
compname_21012,Officine Fonderie Cervati SpA
compname_21013,Officine Lala Srl
compname_21014,Officine Maccaferri-SpA
compname_21015,Officine Meccaniche Galletti Omg Srl
compname_21016,Officine Orsi SpA
compname_21017,Officine Polieri Srl
compname_21018,Officine Villalta SpA
compname_21019,Offroad Tour King
compname_21020,Offshore Diamond Mines N.L.
compname_21021,Offshore Imports Consultancy
compname_21022,Offshore Mining and Civil
compname_21023,Ogi Group Ltd
compname_21024,Oglebay Norton Co LLC
compname_21025,Ogm Pty Ltd
compname_21026,Ohba Co Ltd
compname_21027,Ohla Zs AS
compname_21028,Ohmori Co Ltd
compname_21029,Oiki - Acciai Inossidabili SpA
compname_21030,Oil Company Of Australia Limited
compname_21031,Oil Company Of Australia N L
compname_21032,Oil Drilling & Exploration (N.T.) Pty Ltd
compname_21033,Oil Lift Technology Pty Ltd
compname_21034,Oka Motor Company Limited
compname_21035,Oka Motor Company Pty Ltd
compname_21036,Okada Aiyon Corp
compname_21037,Okapi Resources Limited
compname_21038,Okaya & Co Ltd
compname_21039,Oklo Resources Ltd
compname_21040,Olazabal Y Huarte SA
compname_21041,Old AII Inc
compname_21042,Old N Dazed
compname_21043,Old Pirate Gold Deposit
compname_21044,Old Steelco Inc
compname_21045,Oldfields Holdings Ltd
compname_21046,Oldmach 491 Pty Ltd
compname_21047,Ole Lynggaard A/S
compname_21048,Olifer-Acp SpA
compname_21049,Olitek Mining Robotics
compname_21050,Oliva 1925-Solucoes de Fundicao SA
compname_21051,Olive Resource Capital Inc
compname_21052,Oliveiras SA
compname_21053,Olivieri Ferro SpA
compname_21054,Olivini Giuseppe Srl
compname_21055,Olivut Resources Ltd
compname_21056,Olkon AO
compname_21057,Olli Scavi Srl
compname_21058,Olmaliq KMK AJ
compname_21059,Olympia Gifts
compname_21060,Olympic Aluminium
compname_21061,Olympic Dam Precision Engineering Pty Ltd
compname_21062,Olympic Steel Inc
compname_21063,Olympio Metals Limited
compname_21064,Olympio Metals Ltd
compname_21065,Olympus Windows and Doors
compname_21066,Olzherassky Open-Pit Mine OAO
compname_21067,Omag SpA
compname_21068,Omaha Steel Castings Co LLC
compname_21069,Omai Gold Mines Corp
compname_21070,Oman Cables Industry
compname_21071,Oman Chromite
compname_21072,Oman Fiber Optic Co SAOC
compname_21073,Oman Investment & Finance
compname_21074,Oman National Engineering and Investment CO SAOG
compname_21075,Omansh Enterprises Ltd
compname_21076,Omega Concept SASU
compname_21077,Omega Flex Inc
compname_21078,Omega Pacific Resources Inc
compname_21079,OmegaCorp Ltd
compname_21080,Omineca Mining & Metals Ltd
compname_21081,Omiros Australia Pty Limited
compname_21082,Omme Lift A/S
compname_21083,Omni Resources Pty Ltd
compname_21084,Omni tuff Group
compname_21085,Omnia Metals Group Ltd
compname_21086,Omnia Metals Group Pty Ltd
compname_21087,Omnifer Srl
compname_21088,Omninstal-Electricidade SA
compname_21089,Omnitech Holdings Limited
compname_21090,Omsknefteprovodstroy OAO
compname_21091,Omya A/S
compname_21092,Omya Southern Pty Limited
compname_21093,Omya-Minerals Pty Ltd
compname_21094,On Call Care General
compname_21095,On Point Fabricators
compname_21096,On Site Fastening Solutions
compname_21097,On Site Rentals & Access Group Pty Ltd
compname_21098,On Site Support Services OSSS
compname_21099,Onassis Holdings Corp
compname_21100,Onderzoekscentrum voor Aanwending van Staal SA
compname_21101,Ondoan Servicios SA
compname_21102,One Asia Resources Ltd
compname_21103,One Industries pty ltd
compname_21104,One Key Holdings Pty Ltd
compname_21105,One Off Engraved Signs
compname_21106,One Power CO
compname_21107,One Stop Fasteners
compname_21108,OneOverNil
compname_21109,OneSteel
compname_21110,OneSteel Ltd
compname_21111,OneSteel Metalcentre now InfraBuild Steel Centre
compname_21112,OneSteel Recycling Holdings Pty Ltd
compname_21113,OneSubsea Processing AS
compname_21114,OneSubsea UK Ltd
compname_21115,Onesteel Finance Pty. Limited
compname_21116,Onesteel Trading Limited
compname_21117,Onesteel Trading Pty Limited
compname_21118,Onesun Pty Ltd
compname_21119,Ongold Resources Ltd
compname_21120,Onix Solar Energy Ltd
compname_21121,Online Trading Systems Limited
compname_21122,Onoken Co Ltd
compname_21123,Onsite Central Ltd
compname_21124,Onsite Rental Group Pty Ltd
compname_21125,Onslow Salt Pty Ltd
compname_21126,Onspec Mechanical
compname_21127,Onyx Enterprises Pty. Ltd.
compname_21128,Onyx Gold Corp
compname_21129,Ookami Limited
compname_21130,Ooms Avenhorn Groep BV
compname_21131,Ooms Nederland Holding BV
compname_21132,Oosterzeelse Breek - en Betoncentrale SA
compname_21133,Opal Horizon Limited
compname_21134,Opal Horizon Ltd
compname_21135,Opal Mine Adventure
compname_21136,Opal Mining
compname_21137,Opawica Explorations Inc
compname_21138,Open Cut Mining Equipment
compname_21139,Open Loop Energy Inc
