:START_ID,:END_ID,:TYPE,ROLE:string
deposit_2371,commodity_0072,HAS,Secondary
deposit_2371,commodity_0073,HAS,Primary
deposit_2371,commodity_0086,HAS,Primary
deposit_2372,commodity_0010,HAS,Primary
deposit_2373,commodity_0010,HAS,Primary
deposit_2374,commodity_0007,HAS,Primary
deposit_2375,commodity_0053,HAS,Secondary
deposit_2375,commodity_0057,HAS,Primary
deposit_2375,commodity_0066,HAS,Primary
deposit_2375,commodity_0105,HAS,Primary
deposit_2375,commodity_0122,HAS,Secondary
deposit_2375,commodity_0139,HAS,Primary
deposit_2376,commodity_0026,HAS,Primary
deposit_2377,commodity_0010,HAS,Primary
deposit_2378,commodity_0010,HAS,Primary
deposit_2379,commodity_0010,HAS,Primary
deposit_2380,commodity_0036,HAS,Primary
deposit_2380,commodity_0042,HAS,Primary
deposit_2381,commodity_0023,HAS,Primary
deposit_2382,commodity_0001,HAS,Primary
deposit_2382,commodity_0026,HAS,Primary
deposit_2382,commodity_0093,HAS,Primary
deposit_2382,commodity_0137,HAS,Primary
deposit_2383,commodity_0001,HAS,Primary
deposit_2383,commodity_0010,HAS,Primary
deposit_2383,commodity_0026,HAS,Primary
deposit_2384,commodity_0018,HAS,Primary
deposit_2384,commodity_0026,HAS,Primary
deposit_2384,commodity_0037,HAS,Secondary
deposit_2384,commodity_0107,HAS,Primary
deposit_2385,commodity_0018,HAS,Primary
deposit_2385,commodity_0086,HAS,Primary
deposit_2386,commodity_0086,HAS,Primary
deposit_2387,commodity_0010,HAS,Primary
deposit_2388,commodity_0010,HAS,Primary
deposit_2389,commodity_0010,HAS,Primary
deposit_2389,commodity_0026,HAS,Primary
deposit_2390,commodity_0037,HAS,Primary
deposit_2391,commodity_0075,HAS,Primary
deposit_2392,commodity_0010,HAS,Primary
deposit_2393,commodity_0010,HAS,Primary
deposit_2394,commodity_0057,HAS,Primary
deposit_2394,commodity_0105,HAS,Primary
deposit_2394,commodity_0139,HAS,Primary
deposit_2395,commodity_0010,HAS,Primary
deposit_2396,commodity_0010,HAS,Primary
deposit_2397,commodity_0010,HAS,Primary
deposit_2398,commodity_0113,HAS,Primary
deposit_2399,commodity_0015,HAS,Primary
deposit_2400,commodity_0010,HAS,Primary
deposit_2401,commodity_0010,HAS,Primary
deposit_2402,commodity_0010,HAS,Primary
deposit_2403,commodity_0001,HAS,Primary
deposit_2403,commodity_0093,HAS,Primary
deposit_2403,commodity_0137,HAS,Primary
deposit_2404,commodity_0057,HAS,Primary
deposit_2404,commodity_0077,HAS,Primary
deposit_2404,commodity_0105,HAS,Primary
deposit_2404,commodity_0139,HAS,Primary
deposit_2405,commodity_0010,HAS,Primary
deposit_2405,commodity_0026,HAS,Primary
deposit_2406,commodity_0057,HAS,Primary
deposit_2406,commodity_0066,HAS,Primary
deposit_2406,commodity_0105,HAS,Primary
deposit_2406,commodity_0139,HAS,Primary
deposit_2407,commodity_0010,HAS,Primary
deposit_2408,commodity_0010,HAS,Primary
deposit_2409,commodity_0010,HAS,Primary
deposit_2410,commodity_0016,HAS,Primary
deposit_2411,commodity_0010,HAS,Primary
deposit_2412,commodity_0057,HAS,Primary
deposit_2412,commodity_0105,HAS,Primary
deposit_2412,commodity_0139,HAS,Primary
deposit_2413,commodity_0016,HAS,Primary
deposit_2414,commodity_0001,HAS,Primary
deposit_2414,commodity_0010,HAS,Primary
deposit_2414,commodity_0093,HAS,Primary
deposit_2415,commodity_0015,HAS,Primary
deposit_2416,commodity_0010,HAS,Primary
deposit_2417,commodity_0010,HAS,Primary
deposit_2418,commodity_0010,HAS,Primary
deposit_2418,commodity_0026,HAS,Primary
deposit_2419,commodity_0001,HAS,Primary
deposit_2419,commodity_0010,HAS,Primary
deposit_2419,commodity_0026,HAS,Primary
deposit_2420,commodity_0010,HAS,Primary
deposit_2421,commodity_0015,HAS,Primary
deposit_2422,commodity_0010,HAS,Primary
deposit_2423,commodity_0075,HAS,Primary
deposit_2424,commodity_0018,HAS,Primary
deposit_2424,commodity_0086,HAS,Primary
deposit_2425,commodity_0015,HAS,Primary
deposit_2426,commodity_0010,HAS,Primary
deposit_2427,commodity_0010,HAS,Primary
deposit_2428,commodity_0015,HAS,Primary
deposit_2429,commodity_0001,HAS,Secondary
deposit_2429,commodity_0018,HAS,Primary
deposit_2429,commodity_0026,HAS,Primary
deposit_2429,commodity_0093,HAS,Secondary
deposit_2429,commodity_0126,HAS,Primary
deposit_2429,commodity_0137,HAS,Primary
deposit_2430,commodity_0126,HAS,Primary
deposit_2430,commodity_0127,HAS,Primary
deposit_2431,commodity_0057,HAS,Primary
deposit_2431,commodity_0077,HAS,Primary
deposit_2431,commodity_0078,HAS,Primary
deposit_2431,commodity_0105,HAS,Primary
deposit_2431,commodity_0139,HAS,Primary
deposit_2432,commodity_0010,HAS,Primary
deposit_2432,commodity_0026,HAS,Primary
deposit_2433,commodity_0010,HAS,Primary
deposit_2434,commodity_0007,HAS,Primary
deposit_2435,commodity_0026,HAS,Primary
deposit_2436,commodity_0001,HAS,Primary
deposit_2436,commodity_0093,HAS,Primary
deposit_2436,commodity_0137,HAS,Primary
deposit_2437,commodity_0001,HAS,Secondary
deposit_2437,commodity_0010,HAS,Primary
deposit_2437,commodity_0026,HAS,Primary
deposit_2437,commodity_0137,HAS,Secondary
deposit_2438,commodity_0010,HAS,Primary
deposit_2439,commodity_0010,HAS,Primary
deposit_2439,commodity_0026,HAS,Primary
deposit_2440,commodity_0016,HAS,Primary
deposit_2441,commodity_0010,HAS,Primary
deposit_2442,commodity_0006,HAS,Primary
deposit_2443,commodity_0086,HAS,Primary
deposit_2444,commodity_0010,HAS,Primary
deposit_2445,commodity_0010,HAS,Primary
deposit_2445,commodity_0026,HAS,Primary
deposit_2446,commodity_0015,HAS,Primary
deposit_2447,commodity_0010,HAS,Primary
deposit_2448,commodity_0059,HAS,Primary
deposit_2448,commodity_0088,HAS,Secondary
deposit_2448,commodity_0090,HAS,Primary
deposit_2448,commodity_0094,HAS,Primary
deposit_2448,commodity_0095,HAS,Primary
deposit_2448,commodity_0099,HAS,Secondary
deposit_2448,commodity_0104,HAS,Primary
deposit_2448,commodity_0106,HAS,Primary
deposit_2449,commodity_0037,HAS,Primary
deposit_2450,commodity_0001,HAS,Primary
deposit_2450,commodity_0010,HAS,Primary
deposit_2450,commodity_0018,HAS,Primary
deposit_2450,commodity_0026,HAS,Primary
deposit_2451,commodity_0015,HAS,Primary
deposit_2452,commodity_0015,HAS,Primary
deposit_2453,commodity_0057,HAS,Primary
deposit_2453,commodity_0077,HAS,Primary
deposit_2453,commodity_0078,HAS,Primary
deposit_2453,commodity_0105,HAS,Primary
deposit_2453,commodity_0139,HAS,Primary
deposit_2454,commodity_0053,HAS,Primary
deposit_2455,commodity_0010,HAS,Primary
deposit_2455,commodity_0026,HAS,Primary
deposit_2456,commodity_0089,HAS,Primary
deposit_2457,commodity_0037,HAS,Secondary
deposit_2457,commodity_0040,HAS,Primary
deposit_2458,commodity_0010,HAS,Primary
deposit_2459,commodity_0010,HAS,Primary
deposit_2461,commodity_0037,HAS,Primary
deposit_2461,commodity_0040,HAS,Primary
deposit_2461,commodity_0070,HAS,Primary
deposit_2461,commodity_0122,HAS,Secondary
deposit_2461,commodity_0123,HAS,Primary
deposit_2461,commodity_0128,HAS,Primary
deposit_2461,commodity_0129,HAS,Secondary
deposit_2462,commodity_0010,HAS,Primary
deposit_2463,commodity_0001,HAS,Primary
deposit_2463,commodity_0010,HAS,Primary
deposit_2463,commodity_0026,HAS,Primary
deposit_2463,commodity_0093,HAS,Primary
deposit_2464,commodity_0039,HAS,Primary
deposit_2464,commodity_0074,HAS,Primary
deposit_2465,commodity_0026,HAS,Primary
deposit_2466,commodity_0010,HAS,Primary
deposit_2467,commodity_0006,HAS,Primary
deposit_2467,commodity_0010,HAS,Primary
deposit_2468,commodity_0010,HAS,Primary
deposit_2469,commodity_0010,HAS,Primary
deposit_2470,commodity_0010,HAS,Primary
deposit_2471,commodity_0018,HAS,Primary
deposit_2471,commodity_0086,HAS,Primary
deposit_2472,commodity_0057,HAS,Primary
deposit_2472,commodity_0066,HAS,Primary
deposit_2472,commodity_0105,HAS,Primary
deposit_2472,commodity_0139,HAS,Primary
deposit_2473,commodity_0089,HAS,Primary
deposit_2474,commodity_0026,HAS,Primary
deposit_2475,commodity_0026,HAS,Primary
deposit_2476,commodity_0092,HAS,Primary
deposit_2476,commodity_0096,HAS,Primary
deposit_2477,commodity_0010,HAS,Primary
deposit_2478,commodity_0015,HAS,Primary
deposit_2479,commodity_0037,HAS,Secondary
deposit_2479,commodity_0040,HAS,Primary
deposit_2480,commodity_0015,HAS,Primary
deposit_2481,commodity_0001,HAS,Primary
deposit_2481,commodity_0010,HAS,Primary
deposit_2482,commodity_0001,HAS,Primary
deposit_2482,commodity_0010,HAS,Primary
deposit_2482,commodity_0026,HAS,Primary
deposit_2482,commodity_0094,HAS,Primary
deposit_2482,commodity_0095,HAS,Secondary
deposit_2482,commodity_0099,HAS,Secondary
deposit_2483,commodity_0073,HAS,Primary
deposit_2484,commodity_0010,HAS,Primary
deposit_2485,commodity_0037,HAS,Secondary
deposit_2485,commodity_0040,HAS,Primary
deposit_2486,commodity_0037,HAS,Primary
deposit_2487,commodity_0053,HAS,Primary
deposit_2487,commodity_0057,HAS,Primary
deposit_2487,commodity_0077,HAS,Primary
deposit_2487,commodity_0078,HAS,Primary
deposit_2487,commodity_0105,HAS,Primary
deposit_2487,commodity_0122,HAS,Primary
deposit_2487,commodity_0139,HAS,Primary
deposit_2488,commodity_0001,HAS,Primary
deposit_2488,commodity_0010,HAS,Primary
deposit_2488,commodity_0026,HAS,Primary
deposit_2488,commodity_0137,HAS,Primary
deposit_2489,commodity_0010,HAS,Primary
deposit_2489,commodity_0026,HAS,Primary
deposit_2490,commodity_0026,HAS,Primary
deposit_2491,commodity_0018,HAS,Primary
deposit_2491,commodity_0086,HAS,Primary
deposit_2492,commodity_0010,HAS,Primary
deposit_2493,commodity_0026,HAS,Primary
deposit_2493,commodity_0113,HAS,Primary
deposit_2494,commodity_0028,HAS,Primary
deposit_2494,commodity_0029,HAS,Primary
deposit_2494,commodity_0030,HAS,Primary
deposit_2495,commodity_0010,HAS,Primary
deposit_2496,commodity_0037,HAS,Primary
deposit_2496,commodity_0040,HAS,Secondary
deposit_2497,commodity_0010,HAS,Primary
deposit_2498,commodity_0010,HAS,Primary
deposit_2499,commodity_0010,HAS,Primary
deposit_2500,commodity_0001,HAS,Primary
deposit_2500,commodity_0026,HAS,Primary
deposit_2500,commodity_0093,HAS,Primary
deposit_2500,commodity_0137,HAS,Primary
deposit_2501,commodity_0001,HAS,Primary
deposit_2501,commodity_0093,HAS,Primary
deposit_2501,commodity_0137,HAS,Primary
deposit_2502,commodity_0018,HAS,Primary
deposit_2502,commodity_0086,HAS,Primary
deposit_2503,commodity_0010,HAS,Primary
deposit_2504,commodity_0010,HAS,Primary
deposit_2505,commodity_0010,HAS,Primary
deposit_2506,commodity_0113,HAS,Primary
deposit_2506,commodity_0137,HAS,Primary
deposit_2507,commodity_0015,HAS,Primary
deposit_2508,commodity_0001,HAS,Primary
deposit_2508,commodity_0010,HAS,Primary
deposit_2509,commodity_0010,HAS,Primary
deposit_2510,commodity_0016,HAS,Primary
deposit_2511,commodity_0057,HAS,Secondary
deposit_2511,commodity_0066,HAS,Secondary
deposit_2511,commodity_0105,HAS,Primary
deposit_2511,commodity_0120,HAS,Primary
deposit_2511,commodity_0139,HAS,Primary
deposit_2512,commodity_0001,HAS,Primary
deposit_2512,commodity_0010,HAS,Primary
deposit_2512,commodity_0026,HAS,Primary
deposit_2513,commodity_0010,HAS,Primary
deposit_2513,commodity_0026,HAS,Primary
deposit_2514,commodity_0018,HAS,Primary
deposit_2514,commodity_0086,HAS,Primary
deposit_2514,commodity_0109,HAS,Primary
deposit_2515,commodity_0001,HAS,Primary
deposit_2515,commodity_0093,HAS,Primary
deposit_2515,commodity_0137,HAS,Primary
deposit_2516,commodity_0010,HAS,Primary
deposit_2517,commodity_0113,HAS,Primary
deposit_2518,commodity_0001,HAS,Primary
deposit_2518,commodity_0093,HAS,Primary
deposit_2519,commodity_0026,HAS,Primary
deposit_2520,commodity_0026,HAS,Primary
deposit_2521,commodity_0015,HAS,Primary
deposit_2522,commodity_0075,HAS,Primary
deposit_2523,commodity_0010,HAS,Primary
deposit_2524,commodity_0010,HAS,Primary
deposit_2525,commodity_0037,HAS,Primary
deposit_2525,commodity_0040,HAS,Primary
deposit_2526,commodity_0113,HAS,Primary
deposit_2527,commodity_0016,HAS,Primary
deposit_2528,commodity_0036,HAS,Primary
deposit_2528,commodity_0042,HAS,Primary
deposit_2529,commodity_0006,HAS,Primary
deposit_2529,commodity_0026,HAS,Primary
deposit_2529,commodity_0113,HAS,Primary
deposit_2530,commodity_0126,HAS,Primary
deposit_2530,commodity_0127,HAS,Primary
deposit_2531,commodity_0026,HAS,Primary
deposit_2532,commodity_0001,HAS,Primary
deposit_2532,commodity_0010,HAS,Primary
deposit_2532,commodity_0026,HAS,Primary
deposit_2532,commodity_0093,HAS,Primary
deposit_2532,commodity_0137,HAS,Primary
deposit_2533,commodity_0037,HAS,Primary
deposit_2534,commodity_0010,HAS,Primary
deposit_2535,commodity_0010,HAS,Primary
deposit_2536,commodity_0001,HAS,Secondary
deposit_2536,commodity_0018,HAS,Primary
deposit_2536,commodity_0026,HAS,Primary
deposit_2536,commodity_0086,HAS,Secondary
deposit_2536,commodity_0093,HAS,Primary
deposit_2536,commodity_0137,HAS,Primary
deposit_2537,commodity_0010,HAS,Primary
deposit_2538,commodity_0010,HAS,Primary
deposit_2539,commodity_0010,HAS,Primary
deposit_2540,commodity_0010,HAS,Primary
deposit_2541,commodity_0010,HAS,Primary
deposit_2542,commodity_0057,HAS,Primary
deposit_2542,commodity_0066,HAS,Secondary
deposit_2542,commodity_0105,HAS,Secondary
deposit_2542,commodity_0139,HAS,Primary
deposit_2543,commodity_0010,HAS,Primary
deposit_2544,commodity_0010,HAS,Primary
deposit_2545,commodity_0010,HAS,Primary
deposit_2546,commodity_0010,HAS,Primary
deposit_2547,commodity_0010,HAS,Primary
deposit_2548,commodity_0010,HAS,Primary
deposit_2549,commodity_0010,HAS,Primary
deposit_2550,commodity_0010,HAS,Primary
deposit_2551,commodity_0010,HAS,Primary
deposit_2552,commodity_0010,HAS,Primary
deposit_2553,commodity_0010,HAS,Primary
deposit_2554,commodity_0010,HAS,Primary
deposit_2555,commodity_0010,HAS,Primary
deposit_2556,commodity_0010,HAS,Primary
deposit_2557,commodity_0010,HAS,Primary
deposit_2558,commodity_0010,HAS,Primary
deposit_2559,commodity_0010,HAS,Primary
deposit_2560,commodity_0010,HAS,Primary
deposit_2561,commodity_0010,HAS,Primary
deposit_2562,commodity_0037,HAS,Primary
deposit_2562,commodity_0040,HAS,Secondary
deposit_2563,commodity_0010,HAS,Primary
deposit_2564,commodity_0010,HAS,Primary
deposit_2565,commodity_0010,HAS,Primary
deposit_2566,commodity_0010,HAS,Primary
deposit_2567,commodity_0010,HAS,Primary
deposit_2568,commodity_0010,HAS,Primary
deposit_2569,commodity_0001,HAS,Primary
deposit_2569,commodity_0010,HAS,Primary
deposit_2569,commodity_0026,HAS,Primary
deposit_2570,commodity_0001,HAS,Primary
deposit_2570,commodity_0093,HAS,Primary
deposit_2570,commodity_0137,HAS,Primary
deposit_2571,commodity_0001,HAS,Primary
deposit_2571,commodity_0093,HAS,Primary
deposit_2571,commodity_0137,HAS,Primary
deposit_2572,commodity_0001,HAS,Primary
deposit_2572,commodity_0010,HAS,Primary
deposit_2572,commodity_0137,HAS,Primary
deposit_2573,commodity_0018,HAS,Primary
deposit_2573,commodity_0086,HAS,Primary
deposit_2574,commodity_0010,HAS,Primary
deposit_2575,commodity_0010,HAS,Primary
deposit_2576,commodity_0010,HAS,Primary
deposit_2577,commodity_0010,HAS,Primary
deposit_2578,commodity_0010,HAS,Primary
deposit_2579,commodity_0010,HAS,Primary
deposit_2580,commodity_0010,HAS,Primary
deposit_2581,commodity_0010,HAS,Primary
deposit_2582,commodity_0010,HAS,Primary
deposit_2583,commodity_0010,HAS,Primary
deposit_2584,commodity_0010,HAS,Primary
deposit_2585,commodity_0010,HAS,Primary
deposit_2586,commodity_0010,HAS,Primary
deposit_2587,commodity_0010,HAS,Primary
deposit_2588,commodity_0010,HAS,Primary
deposit_2589,commodity_0010,HAS,Primary
deposit_2590,commodity_0015,HAS,Primary
deposit_2591,commodity_0015,HAS,Primary
deposit_2592,commodity_0010,HAS,Primary
deposit_2593,commodity_0015,HAS,Primary
deposit_2594,commodity_0015,HAS,Primary
deposit_2595,commodity_0015,HAS,Primary
deposit_2596,commodity_0037,HAS,Primary
deposit_2596,commodity_0040,HAS,Primary
deposit_2597,commodity_0016,HAS,Primary
deposit_2598,commodity_0015,HAS,Primary
deposit_2599,commodity_0015,HAS,Primary
deposit_2600,commodity_0010,HAS,Primary
deposit_2601,commodity_0010,HAS,Primary
deposit_2602,commodity_0010,HAS,Primary
deposit_2603,commodity_0057,HAS,Primary
deposit_2603,commodity_0066,HAS,Secondary
deposit_2603,commodity_0105,HAS,Primary
deposit_2603,commodity_0139,HAS,Primary
deposit_2604,commodity_0018,HAS,Primary
deposit_2604,commodity_0026,HAS,Secondary
deposit_2604,commodity_0086,HAS,Primary
deposit_2605,commodity_0086,HAS,Primary
deposit_2605,commodity_0095,HAS,Secondary
deposit_2606,commodity_0010,HAS,Primary
deposit_2607,commodity_0075,HAS,Primary
deposit_2607,commodity_0076,HAS,Secondary
deposit_2608,commodity_0010,HAS,Primary
deposit_2608,commodity_0026,HAS,Primary
deposit_2609,commodity_0010,HAS,Primary
deposit_2610,commodity_0010,HAS,Primary
deposit_2612,commodity_0010,HAS,Primary
deposit_2612,commodity_0026,HAS,Primary
deposit_2613,commodity_0026,HAS,Primary
deposit_2614,commodity_0057,HAS,Primary
deposit_2614,commodity_0066,HAS,Primary
deposit_2614,commodity_0077,HAS,Primary
deposit_2614,commodity_0139,HAS,Primary
deposit_2615,commodity_0037,HAS,Primary
deposit_2615,commodity_0040,HAS,Primary
deposit_2616,commodity_0037,HAS,Primary
deposit_2616,commodity_0040,HAS,Primary
deposit_2617,commodity_0126,HAS,Primary
deposit_2617,commodity_0127,HAS,Primary
deposit_2618,commodity_0010,HAS,Primary
deposit_2619,commodity_0010,HAS,Primary
deposit_2620,commodity_0113,HAS,Primary
deposit_2620,commodity_0114,HAS,Primary
deposit_2620,commodity_0131,HAS,Primary
deposit_2621,commodity_0026,HAS,Primary
deposit_2622,commodity_0001,HAS,Secondary
deposit_2622,commodity_0093,HAS,Primary
deposit_2622,commodity_0137,HAS,Primary
deposit_2623,commodity_0010,HAS,Primary
deposit_2624,commodity_0113,HAS,Primary
deposit_2625,commodity_0010,HAS,Primary
deposit_2626,commodity_0018,HAS,Primary
deposit_2626,commodity_0086,HAS,Primary
deposit_2627,commodity_0037,HAS,Primary
deposit_2627,commodity_0040,HAS,Primary
deposit_2628,commodity_0075,HAS,Primary
deposit_2628,commodity_0076,HAS,Secondary
deposit_2629,commodity_0010,HAS,Primary
deposit_2630,commodity_0015,HAS,Primary
deposit_2631,commodity_0026,HAS,Primary
deposit_2632,commodity_0026,HAS,Primary
deposit_2633,commodity_0018,HAS,Primary
deposit_2633,commodity_0086,HAS,Primary
deposit_2634,commodity_0010,HAS,Primary
deposit_2635,commodity_0001,HAS,Primary
deposit_2635,commodity_0010,HAS,Secondary
deposit_2635,commodity_0026,HAS,Primary
deposit_2635,commodity_0093,HAS,Secondary
deposit_2635,commodity_0137,HAS,Primary
deposit_2636,commodity_0126,HAS,Primary
deposit_2636,commodity_0127,HAS,Primary
deposit_2637,commodity_0089,HAS,Primary
deposit_2638,commodity_0086,HAS,Primary
deposit_2639,commodity_0010,HAS,Primary
deposit_2640,commodity_0011,HAS,Primary
deposit_2640,commodity_0012,HAS,Secondary
deposit_2640,commodity_0018,HAS,Primary
deposit_2640,commodity_0023,HAS,Primary
deposit_2640,commodity_0024,HAS,Primary
deposit_2640,commodity_0026,HAS,Primary
deposit_2640,commodity_0072,HAS,Primary
deposit_2640,commodity_0073,HAS,Primary
deposit_2640,commodity_0086,HAS,Primary
deposit_2640,commodity_0093,HAS,Secondary
deposit_2640,commodity_0128,HAS,Primary
deposit_2640,commodity_0138,HAS,Primary
deposit_2641,commodity_0057,HAS,Primary
deposit_2641,commodity_0066,HAS,Primary
deposit_2641,commodity_0105,HAS,Primary
deposit_2641,commodity_0139,HAS,Primary
deposit_2642,commodity_0015,HAS,Primary
deposit_2643,commodity_0010,HAS,Primary
deposit_2644,commodity_0010,HAS,Primary
deposit_2645,commodity_0026,HAS,Primary
deposit_2646,commodity_0113,HAS,Primary
deposit_2646,commodity_0114,HAS,Primary
deposit_2647,commodity_0010,HAS,Primary
deposit_2648,commodity_0010,HAS,Primary
deposit_2649,commodity_0010,HAS,Primary
deposit_2650,commodity_0010,HAS,Primary
deposit_2651,commodity_0010,HAS,Primary
deposit_2652,commodity_0010,HAS,Primary
deposit_2653,commodity_0010,HAS,Primary
deposit_2654,commodity_0010,HAS,Primary
deposit_2655,commodity_0010,HAS,Primary
deposit_2656,commodity_0010,HAS,Primary
deposit_2657,commodity_0010,HAS,Primary
deposit_2658,commodity_0010,HAS,Primary
deposit_2659,commodity_0010,HAS,Primary
deposit_2660,commodity_0010,HAS,Primary
deposit_2661,commodity_0010,HAS,Primary
deposit_2662,commodity_0010,HAS,Primary
deposit_2663,commodity_0010,HAS,Primary
deposit_2664,commodity_0010,HAS,Primary
deposit_2665,commodity_0010,HAS,Primary
deposit_2666,commodity_0010,HAS,Primary
deposit_2667,commodity_0010,HAS,Primary
deposit_2668,commodity_0010,HAS,Primary
deposit_2669,commodity_0010,HAS,Primary
deposit_2670,commodity_0010,HAS,Primary
deposit_2671,commodity_0010,HAS,Primary
deposit_2672,commodity_0010,HAS,Primary
deposit_2673,commodity_0037,HAS,Primary
deposit_2673,commodity_0040,HAS,Primary
deposit_2674,commodity_0018,HAS,Primary
deposit_2674,commodity_0086,HAS,Primary
deposit_2675,commodity_0026,HAS,Primary
deposit_2675,commodity_0086,HAS,Primary
deposit_2675,commodity_0095,HAS,Primary
deposit_2676,commodity_0015,HAS,Primary
deposit_2677,commodity_0026,HAS,Secondary
deposit_2677,commodity_0037,HAS,Secondary
deposit_2677,commodity_0086,HAS,Primary
deposit_2678,commodity_0010,HAS,Primary
deposit_2679,commodity_0015,HAS,Primary
deposit_2680,commodity_0015,HAS,Primary
deposit_2681,commodity_0015,HAS,Primary
deposit_2682,commodity_0015,HAS,Primary
deposit_2683,commodity_0010,HAS,Primary
deposit_2684,commodity_0010,HAS,Primary
deposit_2685,commodity_0010,HAS,Primary
deposit_2686,commodity_0010,HAS,Primary
deposit_2687,commodity_0010,HAS,Primary
deposit_2688,commodity_0010,HAS,Primary
deposit_2689,commodity_0010,HAS,Primary
deposit_2690,commodity_0010,HAS,Primary
deposit_2691,commodity_0010,HAS,Primary
deposit_2692,commodity_0010,HAS,Primary
deposit_2693,commodity_0010,HAS,Primary
deposit_2694,commodity_0010,HAS,Primary
deposit_2695,commodity_0010,HAS,Primary
deposit_2696,commodity_0010,HAS,Primary
deposit_2697,commodity_0010,HAS,Primary
deposit_2698,commodity_0010,HAS,Primary
deposit_2699,commodity_0010,HAS,Primary
deposit_2700,commodity_0010,HAS,Primary
deposit_2701,commodity_0010,HAS,Primary
deposit_2702,commodity_0010,HAS,Primary
deposit_2703,commodity_0010,HAS,Primary
deposit_2704,commodity_0015,HAS,Primary
deposit_2705,commodity_0015,HAS,Primary
deposit_2706,commodity_0015,HAS,Primary
deposit_2707,commodity_0015,HAS,Primary
deposit_2708,commodity_0010,HAS,Primary
deposit_2709,commodity_0010,HAS,Primary
deposit_2710,commodity_0010,HAS,Primary
deposit_2711,commodity_0003,HAS,Primary
deposit_2711,commodity_0018,HAS,Primary
deposit_2711,commodity_0023,HAS,Primary
deposit_2711,commodity_0037,HAS,Primary
deposit_2711,commodity_0075,HAS,Primary
deposit_2711,commodity_0086,HAS,Primary
deposit_2712,commodity_0010,HAS,Primary
deposit_2713,commodity_0010,HAS,Primary
deposit_2714,commodity_0010,HAS,Primary
deposit_2715,commodity_0010,HAS,Primary
deposit_2716,commodity_0010,HAS,Primary
deposit_2717,commodity_0010,HAS,Primary
deposit_2718,commodity_0010,HAS,Primary
deposit_2719,commodity_0010,HAS,Primary
deposit_2720,commodity_0010,HAS,Primary
deposit_2721,commodity_0010,HAS,Primary
deposit_2722,commodity_0010,HAS,Primary
deposit_2723,commodity_0010,HAS,Primary
deposit_2724,commodity_0010,HAS,Primary
deposit_2725,commodity_0010,HAS,Primary
deposit_2726,commodity_0010,HAS,Primary
deposit_2727,commodity_0010,HAS,Primary
deposit_2728,commodity_0010,HAS,Primary
deposit_2729,commodity_0001,HAS,Primary
deposit_2729,commodity_0010,HAS,Primary
deposit_2729,commodity_0026,HAS,Primary
deposit_2730,commodity_0003,HAS,Primary
deposit_2730,commodity_0014,HAS,Primary
deposit_2731,commodity_0010,HAS,Primary
deposit_2732,commodity_0010,HAS,Primary
deposit_2733,commodity_0003,HAS,Primary
deposit_2733,commodity_0014,HAS,Primary
deposit_2734,commodity_0010,HAS,Primary
deposit_2735,commodity_0010,HAS,Primary
deposit_2736,commodity_0010,HAS,Primary
deposit_2737,commodity_0010,HAS,Primary
deposit_2738,commodity_0010,HAS,Primary
deposit_2739,commodity_0010,HAS,Primary
deposit_2740,commodity_0010,HAS,Primary
deposit_2741,commodity_0010,HAS,Primary
deposit_2742,commodity_0010,HAS,Primary
deposit_2743,commodity_0010,HAS,Primary
deposit_2744,commodity_0092,HAS,Primary
deposit_2744,commodity_0096,HAS,Primary
deposit_2745,commodity_0018,HAS,Primary
deposit_2745,commodity_0026,HAS,Primary
deposit_2745,commodity_0059,HAS,Primary
deposit_2745,commodity_0086,HAS,Primary
deposit_2745,commodity_0088,HAS,Primary
deposit_2745,commodity_0094,HAS,Primary
deposit_2745,commodity_0095,HAS,Primary
deposit_2745,commodity_0099,HAS,Primary
deposit_2745,commodity_0104,HAS,Primary
deposit_2745,commodity_0106,HAS,Secondary
deposit_2746,commodity_0001,HAS,Primary
deposit_2746,commodity_0026,HAS,Primary
deposit_2746,commodity_0137,HAS,Primary
deposit_2747,commodity_0037,HAS,Primary
deposit_2747,commodity_0040,HAS,Primary
deposit_2747,commodity_0049,HAS,Primary
deposit_2748,commodity_0037,HAS,Primary
deposit_2749,commodity_0001,HAS,Primary
deposit_2749,commodity_0010,HAS,Primary
deposit_2750,commodity_0010,HAS,Primary
deposit_2751,commodity_0057,HAS,Primary
deposit_2751,commodity_0105,HAS,Primary
deposit_2751,commodity_0139,HAS,Primary
deposit_2752,commodity_0010,HAS,Primary
deposit_2753,commodity_0091,HAS,Primary
deposit_2753,commodity_0092,HAS,Primary
deposit_2753,commodity_0096,HAS,Primary
deposit_2754,commodity_0053,HAS,Secondary
deposit_2754,commodity_0057,HAS,Primary
deposit_2754,commodity_0105,HAS,Primary
deposit_2754,commodity_0122,HAS,Secondary
deposit_2754,commodity_0139,HAS,Primary
deposit_2755,commodity_0010,HAS,Primary
deposit_2756,commodity_0010,HAS,Primary
deposit_2757,commodity_0010,HAS,Primary
deposit_2758,commodity_0010,HAS,Primary
deposit_2759,commodity_0010,HAS,Primary
deposit_2760,commodity_0010,HAS,Primary
deposit_2761,commodity_0010,HAS,Primary
deposit_2762,commodity_0010,HAS,Primary
deposit_2763,commodity_0010,HAS,Primary
deposit_2764,commodity_0010,HAS,Primary
deposit_2765,commodity_0010,HAS,Primary
deposit_2766,commodity_0092,HAS,Primary
